model,experiment,sample_index,actual,predicted,residual,absolute_error,squared_error,percentage_error,timestamp,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,info_mae,info_rmse,info_r2
random_forest,no_wsi_wind,736,27998.5,34942.42474301393,6943.924743013929,6943.924743013929,48218090.836641066,24.801059853247313,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,737,28175.0,34511.88067886974,6336.88067886974,6336.88067886974,40156056.73823262,22.49114704123333,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,738,28225.25,34642.217484994166,6416.967484994166,6416.967484994166,41177471.703472346,22.734847290960726,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,739,26526.75,35878.17534258796,9351.425342587958,9351.425342587958,87449155.9379963,35.252812133353814,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,740,26408.0,36614.18509412564,10206.185094125642,10206.185094125642,104166214.17555243,38.64808048364805,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,741,25732.75,38150.95770213568,12418.207702135682,12418.207702135682,154211882.53338197,48.25837775648096,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,742,24845.5,37454.57134935896,12609.071349358957,12609.071349358957,158988680.29322493,50.74991990241243,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,743,23851.0,37145.239596840634,13294.239596840634,13294.239596840634,176736806.45820543,55.73870947480215,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,744,23010.25,34534.6496538947,11524.399653894703,11524.399653894703,132811787.38268836,50.08376551271583,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,745,21264.25,33476.00593867243,12211.755938672432,12211.755938672432,149126983.1057014,57.42857584286626,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,746,19862.0,31693.41495186064,11831.41495186064,11831.41495186064,139982379.7631115,59.56809461209688,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,747,19271.0,23414.88426275114,4143.88426275114,4143.88426275114,17171776.783076562,21.50321344377038,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,748,18477.0,22562.23767624737,4085.2376762473687,4085.2376762473687,16689166.871431,22.10985374381749,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,749,18511.25,21987.541239184422,3476.291239184422,3476.291239184422,12084600.779630365,18.779343583942435,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,750,19693.25,21615.095053037236,1921.8450530372356,1921.8450530372356,3693488.407883695,9.758902431220138,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,751,20203.75,21441.99212843406,1238.2421284340599,1238.2421284340599,1533243.5686289107,6.128773759492406,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,752,20819.75,21596.126065212564,776.3760652125638,776.3760652125638,602759.7946349431,3.729036444780513,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,753,22284.0,21932.43312790681,-351.5668720931899,351.5668720931899,123599.26555338934,1.5776650156750678,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,754,22920.75,22956.977332223334,36.22733222333409,36.22733222333409,1312.4196000198203,0.15805474176594694,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,755,22318.0,22676.001390484515,358.00139048451456,358.00139048451456,128164.99558884586,1.6040926179960309,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,756,21984.75,22416.564084233578,431.8140842335779,431.8140842335779,186463.4033424835,1.9641528069838476,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,757,22454.25,22168.78805071317,-285.4619492868296,285.4619492868296,81488.52449063648,1.2713047609548416,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,758,23437.0,24839.20267569236,1402.2026756923588,1402.2026756923588,1966172.3437188102,5.982859050611258,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,759,25149.75,23842.507318285887,-1307.2426817141131,1307.2426817141131,1708883.428895106,5.197835691064895,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,760,25799.5,26024.593579330398,225.09357933039792,225.09357933039792,50667.11945577014,0.8724726422229526,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,761,26063.0,25700.215999604563,-362.78400039543703,362.78400039543703,131612.23094291645,1.3919502758519657,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,762,25364.5,24342.796756549003,-1021.7032434509965,1021.7032434509965,1043877.5176782863,4.028083516137096,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,763,25942.25,25878.659936924185,-63.590063075815124,63.590063075815124,4043.696121986146,0.24512161850182854,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,764,27083.25,24878.546863726555,-2204.703136273445,2204.703136273445,4860715.919093966,8.14046739690632,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,765,27969.5,24271.213247211137,-3698.286752788863,3698.286752788863,13677324.905853592,13.222570130991047,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,766,28728.75,26234.85434980991,-2493.8956501900902,2493.8956501900902,6219515.514037053,8.680835922862018,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,767,28135.0,26867.694327922076,-1267.305672077924,1267.305672077924,1606063.6664808788,4.504374167682508,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,768,26083.75,27603.133916888666,1519.3839168886661,1519.3839168886661,2308527.486899945,5.825021006903086,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,769,25232.5,24467.563910526973,-764.9360894730271,764.9360894730271,585127.2209782869,3.0315509342028095,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,770,23913.0,27507.405694680318,3594.4056946803175,3594.4056946803175,12919752.297950296,15.03117841625398,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,771,23606.75,27535.175780837213,3928.425780837213,3928.425780837213,15432529.115546467,16.64111231251887,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,772,23441.75,27542.631459408643,4100.881459408643,4100.881459408643,16817228.744121566,17.49392199561421,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,773,24049.5,27963.93444852371,3914.434448523709,3914.434448523709,15322797.051789112,16.27657310348274,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,774,24491.5,27900.199305846934,3408.6993058469343,3408.6993058469343,11619230.95768137,13.917887045895688,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,775,25390.75,27934.795113997116,2544.0451139971155,2544.0451139971155,6472165.542052597,10.019574506448661,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,776,25703.75,29752.073814713076,4048.323814713076,4048.323814713076,16388925.708773032,15.749934599859946,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,777,26270.5,31348.50602020202,5078.006020202021,5078.006020202021,25786145.14120797,19.329689271997445,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,778,25833.0,31119.831890165395,5286.831890165395,5286.831890165395,27950591.4348698,20.465419773790686,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,779,26626.0,31965.578430132362,5339.578430132362,5339.578430132362,28511097.81153478,20.054001465223305,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,780,27544.25,29660.737584824885,2116.487584824885,2116.487584824885,4479519.696717874,7.683954309244638,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,781,28549.25,25073.41058413809,-3475.8394158619085,3475.8394158619085,12081459.644859252,12.174888712875788,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,782,30261.75,24828.133310245306,-5433.616689754694,5433.616689754694,29524190.331180755,17.955394812768258,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,783,29911.75,24798.549831612836,-5113.200168387164,5113.200168387164,26144815.96199452,17.094286253346777,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,784,29686.0,26125.303992708683,-3560.696007291317,3560.696007291317,12678556.056340327,11.994529432359084,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,785,26414.25,24861.62925560551,-1552.6207443944913,1552.6207443944913,2410631.1759241046,5.877966417346332,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,786,22706.0,23626.880793154767,920.8807931547672,920.8807931547672,848021.435201353,4.055671598495382,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,787,18645.5,23371.625436593018,4726.125436593018,4726.125436593018,22336261.642411545,25.34727111952205,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,788,17041.75,12691.528407967033,-4350.221592032967,4350.221592032967,18924427.899789844,25.52684784150932,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,789,16018.5,14685.604005917698,-1332.8959940823024,1332.8959940823024,1776611.731040649,8.320978831235573,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,790,14944.5,16221.266682515403,1276.7666825154029,1276.7666825154029,1630133.1615813875,8.543388420586492,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,791,13697.0,18742.47040229909,5045.470402299092,5045.470402299092,25456771.58047616,36.83631745853404,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,792,12187.25,16386.26127906159,4199.011279061589,4199.011279061589,17631695.721686445,34.454132630890015,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,793,10718.5,15612.881647824395,4894.381647824395,4894.381647824395,23954971.714560244,45.66293462536576,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,794,10271.25,13802.11880713278,3530.8688071327797,3530.8688071327797,12467034.533183258,34.37623275773973,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,795,10929.0,8834.73720122239,-2094.2627987776104,2094.2627987776104,4385936.67034383,19.162437540266207,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,796,12695.5,8266.211051191865,-4429.288948808135,4429.288948808135,19618600.59203387,34.88865305663145,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,797,15106.75,8136.864773219841,-6969.885226780159,6969.885226780159,48579300.07448831,46.13755590564182,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,798,18385.0,12339.960982614604,-6045.039017385396,6045.039017385396,36542496.72171179,32.88027749459944,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,799,20122.5,17117.501601558164,-3004.998398441836,3004.998398441836,9030015.374637999,14.93352415674167,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,800,22385.25,18665.327811431624,-3719.9221885683764,3719.9221885683764,13837821.08900334,16.61773796837969,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,801,23634.0,21635.332754613446,-1998.667245386554,1998.667245386554,3994670.757781076,8.456745558880039,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,802,26166.0,24137.291132765706,-2028.7088672342943,2028.7088672342943,4115659.6679950533,7.7532250524861235,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,803,27331.75,25278.090294295158,-2053.659705704842,2053.659705704842,4217518.186835699,7.513824419234373,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,804,29281.0,29200.90550516151,-80.09449483848948,80.09449483848948,6415.1281034328185,0.27353742986394636,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,805,29046.75,27870.16664684623,-1176.5833531537683,1176.5833531537683,1384348.386918565,4.050654042718594,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,806,29047.0,28762.988154456652,-284.0118455433476,284.0118455433476,80662.72840893833,0.9777665354193197,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,807,31651.25,29012.834280441777,-2638.415719558223,2638.415719558223,6961237.509211935,8.335897380221601,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,808,35613.5,29014.91633569902,-6598.583664300979,6598.583664300979,43541306.37477973,18.528321182414327,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,809,37692.5,28449.634178939123,-9242.865821060877,9242.865821060877,85430568.58613537,24.521763801972345,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,810,40651.5,28827.023067867085,-11824.476932132915,11824.476932132915,139818254.71854344,29.087430801151264,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,811,41156.25,30387.81841680542,-10768.431583194579,10768.431583194579,115959118.7619425,26.16475403660917,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,812,41042.5,31249.452668754853,-9793.047331245147,9793.047331245147,95903776.0320077,23.860747593939845,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,813,42353.25,32487.388201291753,-9865.861798708247,9865.861798708247,97335229.03121074,23.29422605987951,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,814,41894.75,35343.935512321004,-6550.814487678996,6550.814487678996,42913170.451985024,15.636361328513553,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,815,40112.5,36010.96398269092,-4101.536017309081,4101.536017309081,16822597.70128364,10.22508200014474,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,816,37498.0,36053.90448211164,-1444.0955178883596,1444.0955178883596,2085411.8647852496,3.8511267744625703,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,817,34588.75,35286.45035847486,697.70035847486,697.70035847486,486785.79021594813,2.0171308835232793,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,818,33710.5,33246.9656232448,-463.5343767551967,463.5343767551967,214864.11843382867,1.375044501728124,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,819,32664.0,32985.512589112266,321.51258911226614,321.51258911226614,103370.34495767287,0.9843025627974764,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,820,30852.25,32375.942688582232,1523.6926885822322,1523.6926885822322,2321639.4092389513,4.938676072512502,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,821,29784.0,31025.738990703736,1241.738990703736,1241.738990703736,1541915.7210339326,4.1691478334116265,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,822,29719.75,28595.92280139305,-1123.8271986069485,1123.8271986069485,1262987.5723287417,3.78141538406807,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,823,28386.0,30106.65911901416,1720.659119014159,1720.659119014159,2960667.8038465814,6.061647005613868,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,824,28063.75,31382.99670767897,3319.246707678969,3319.246707678969,11017398.706437675,11.827523790219718,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,825,27782.25,31983.76051360446,4201.5105136044585,4201.5105136044585,17652690.5959288,15.123003045480285,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,826,28116.75,31818.699980068548,3701.949980068548,3701.949980068548,13704433.654929522,13.166350947628128,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,827,27174.75,31850.903557765163,4676.153557765163,4676.153557765163,21866412.095799793,17.207715094944543,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,828,26763.75,29174.238878763597,2410.4888787635973,2410.4888787635973,5810456.634642985,9.006543846668336,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,829,27847.25,29069.586824383947,1222.3368243839468,1222.3368243839468,1494107.3122450316,4.389434591866371,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,830,27585.75,27563.670655994945,-22.079344005054736,22.079344005054736,487.4974316935465,0.08003894766336507,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,831,27240.5,25967.709025875065,-1272.790974124935,1272.790974124935,1619996.863813901,4.672421483175667,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,832,26226.5,24581.410250305253,-1645.0897496947473,1645.0897496947473,2706320.2845507264,6.2726240622809755,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,833,25334.5,24887.946948650213,-446.553051349787,446.553051349787,199409.6276698055,1.7626282395532207,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,834,26324.25,24789.894965203093,-1534.3550347969067,1534.3550347969067,2354245.3728066166,5.828675213145004,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,835,28547.0,24881.39495050252,-3665.6050494974806,3665.6050494974806,13436660.378901428,12.840596383144277,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,836,31820.25,24700.99468752938,-7119.255312470621,7119.255312470621,50683796.20414116,22.373348142985623,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,837,35273.5,25487.999132131754,-9785.500867868246,9785.500867868246,95756027.2350502,27.74179162222482,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,838,39122.75,31385.441623418246,-7737.308376581754,7737.308376581754,59865940.914322175,19.777005390929258,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,839,41028.0,34678.81923471668,-6349.180765283323,6349.180765283323,40312096.390243724,15.475238289172703,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,840,41796.25,35964.47614528527,-5831.773854714731,5831.773854714731,34009586.292534314,13.95286384475482,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,841,41980.5,36171.23300937257,-5809.266990627431,5809.266990627431,33747582.96839349,13.8380128646063,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,842,40642.5,36738.75722155621,-3903.7427784437896,3903.7427784437896,15239207.680252038,9.605075422138967,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,843,39175.75,37142.17879442778,-2033.5712055722179,2033.5712055722179,4135411.8481324436,5.190892849713659,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,844,40598.25,37249.537183510925,-3348.7128164890746,3348.7128164890746,11213877.52731819,8.248416659556138,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,845,41014.5,36752.38634232434,-4262.113657675662,4262.113657675662,18165612.830945406,10.391724043142359,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,846,41294.25,36806.05586834346,-4488.194131656543,4488.194131656543,20143886.563436225,10.868811351835802,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,847,39451.75,37487.88423652389,-1963.8657634761112,1963.8657634761112,3856768.736953609,4.977892649820638,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,848,38578.0,37461.762631365156,-1116.2373686348437,1116.2373686348437,1245985.86313684,2.893455774365064,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,849,38219.25,37094.06611864871,-1125.1838813512877,1125.1838813512877,1266038.7668527488,2.944023970514841,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,850,38300.0,36578.38435620282,-1721.6156437971804,1721.6156437971804,2963960.42496718,4.495080009913136,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,851,39282.75,36588.73763587454,-2694.0123641254613,2694.0123641254613,7257702.618060857,6.858003485307866,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,852,42845.0,35743.193792079444,-7101.806207920556,7101.806207920556,50435651.414858945,16.575577565454306,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,853,43045.5,33868.338259161996,-9177.161740838004,9177.161740838004,84220297.61750083,21.319677413053334,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,854,42769.0,32237.4809029002,-10531.519097099801,10531.519097099801,110912894.4925778,24.62418830717889,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,855,42263.25,32670.26810737179,-9592.98189262821,9592.98189262821,92025301.59229271,22.698164226901483,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,856,41221.0,33385.307551850936,-7835.692448149064,7835.692448149064,61398076.141980276,19.00898194645245,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,857,39886.5,32967.13018063881,-6919.369819361193,6919.369819361193,47877678.69708654,17.34764850102029,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,858,40056.25,28783.255234841556,-11272.994765158444,11272.994765158444,127080410.97528969,28.14291094437355,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,859,41298.25,28168.524239999577,-13129.725760000423,13129.725760000423,172389698.5328187,31.792450672842666,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,860,43064.5,33273.33030467204,-9791.16969532796,9791.16969532796,95867004.00270863,22.73605799516002,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,861,42863.0,33265.146008516815,-9597.853991483185,9597.853991483185,92118801.24182971,22.391932416025355,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,862,43913.25,35586.370411081974,-8326.879588918026,8326.879588918026,69336923.68833962,18.962111865817562,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,863,43833.75,35261.80832903902,-8571.94167096098,8571.94167096098,73478184.0103573,19.555574576574042,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
