model,experiment,sample_index,actual,predicted,residual,absolute_error,squared_error,percentage_error,timestamp,param_batch_size,param_dropout,param_learning_rate,param_max_steps,param_mlp_units_choice,param_n_blocks_choice,info_mae,info_rmse,info_r2
nhits,no_wsi_solar,244,14.0,258.73438,244.734375,244.734375,59894.914306640625,1748.1026773227836,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,245,11.5,216.43018,204.93017578125,204.93017578125,41996.376945734024,1782.0015269830421,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,246,10.25,-176.83887,-187.0888671875,187.0888671875,35002.244225502014,1825.2572390729194,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,247,10.75,-329.86084,-340.61083984375,340.61083984375,116015.74421906471,3168.472925831653,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,248,9.0,-303.76367,-312.763671875,312.763671875,97821.11444473267,3475.151905860942,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,249,9.0,308.9497,299.94970703125,299.94970703125,89969.8267481327,3332.774518866361,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,250,11.0,1005.3833,994.38330078125,994.38330078125,988798.1488726139,9039.848180702409,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,251,481.75,2004.3162,1522.566162109375,1522.566162109375,2318207.7180004716,316.0490217078921,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,252,2926.25,4534.7407,1608.49072265625,1608.49072265625,2587242.4048712254,54.96764537038029,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,253,6401.5,7253.8076,852.3076171875,852.3076171875,726428.274315834,13.314186006188683,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,254,9246.75,9964.09,717.33984375,717.33984375,514576.4514312744,7.757751034138742,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,255,11315.75,11706.842,391.091796875,391.091796875,152952.79358291626,3.4561721218183004,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,256,11379.75,12225.1,845.349609375,845.349609375,714615.9620704651,7.428542888677319,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,257,9795.25,11933.617,2138.3671875,2138.3671875,4572614.22857666,21.830654526406338,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,258,7126.0,9894.776,2768.7763671875,2768.7763671875,7666122.57149601,38.85456591613268,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,259,3737.0,7668.659,3931.6591796875,3931.6591796875,15457943.905220985,105.20896921800855,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,260,743.5,4856.1245,4112.62451171875,4112.62451171875,16913680.374389887,553.1438482398703,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,261,50.5,2494.1301,2443.630126953125,2443.630126953125,5971328.197352946,4838.871537562847,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,262,32.25,810.3535,778.103515625,778.103515625,605445.0810279846,2412.724078709233,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,263,21.25,-461.69092,-482.94091796875,482.94091796875,233231.93024849892,2272.6631423128642,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,264,11.75,-512.1382,-523.88818359375,523.88818359375,274458.8289091587,4458.622835301172,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,265,10.0,-451.4707,-461.470703125,461.470703125,212955.20984268188,4614.707026635293,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,266,9.0,-96.37451,-105.37451171875,105.37451171875,11103.787719964981,1170.8279066851912,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,267,10.75,188.97754,178.2275390625,178.2275390625,31765.055680274963,1657.9305943879713,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,268,13.75,70.473145,56.72314453125,56.72314453125,3217.515125513077,412.5319599272495,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,269,15.75,-7.756836,-23.5068359375,23.5068359375,552.5713357925415,149.24975188936523,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,270,15.25,-35.64209,-50.89208984375,50.89208984375,2590.004808664322,333.71862170739763,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,271,16.0,251.77002,235.77001953125,235.77001953125,55587.50210976601,1473.5626211493359,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,272,18.0,20.586426,2.58642578125,2.58642578125,6.689598321914673,14.36903211007276,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,273,15.75,361.70654,345.95654296875,345.95654296875,119685.92962288857,2196.549477772032,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,274,26.25,1540.7471,1514.4970703125,1514.4970703125,2293701.3759851456,5769.512646611614,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,275,354.5,2852.9297,2498.4296875,2498.4296875,6242150.903381348,704.7756523073406,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,276,2197.0,4776.2817,2579.28173828125,2579.28173828125,6652694.285431147,117.4001701533687,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,277,4612.5,6784.42,2171.919921875,2171.919921875,4717236.147037506,47.08769478309575,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,278,6889.0,9866.34,2977.33984375,2977.33984375,8864552.545181274,43.21875226804585,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,279,8512.25,11354.536,2842.2861328125,2842.2861328125,8078590.460778236,33.39053872723617,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,280,8331.0,12463.822,4132.822265625,4132.822265625,17080219.879245758,49.60775735950113,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,281,6878.75,12338.08,5459.330078125,5459.330078125,29804284.90192032,79.36514741947394,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,282,4771.75,10264.146,5492.396484375,5492.396484375,30166419.14157486,115.1023520587518,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,283,2382.5,7923.836,5541.3359375,5541.3359375,30706403.972229004,232.58492917006262,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,284,460.25,4608.8213,4148.5712890625,4148.5712890625,17210643.740433693,901.3734468163742,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,285,61.5,1998.4102,1936.91015625,1936.91015625,3751620.9533843994,3149.44740802448,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,286,54.5,584.39355,529.8935546875,529.8935546875,280787.17929935455,972.2817515417833,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,287,42.75,-340.48438,-383.234375,383.234375,146868.58618164062,896.454678152876,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,288,35.75,-226.65283,-262.40283203125,262.40283203125,68855.2462580204,733.9939355464353,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,289,38.5,-70.84375,-109.34375,109.34375,11956.0556640625,284.0097401859715,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,290,25.5,204.76953,179.26953125,179.26953125,32137.564834594727,703.0177693321499,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,291,22.75,465.44873,442.69873046875,442.69873046875,195982.16595864296,1945.92848472157,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,292,26.0,669.00244,643.00244140625,643.00244140625,413452.13965439796,2473.0863121497746,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,293,24.25,723.28125,699.03125,699.03125,488644.6884765625,2882.6030915948027,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,294,23.75,375.00098,351.2509765625,351.2509765625,123377.24853610992,1478.9514796404414,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,295,23.25,271.77588,248.52587890625,248.52587890625,61765.11248612404,1068.928510964977,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,296,23.25,276.3872,253.13720703125,253.13720703125,64078.445583581924,1088.762180311285,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,297,23.0,280.3706,257.37060546875,257.37060546875,66239.62855935097,1119.0026319863032,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,298,33.75,1621.082,1587.33203125,1587.33203125,2519622.977432251,4703.206017124976,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,299,416.5,2917.1824,2500.682373046875,2500.682373046875,6253412.33086735,600.403931089276,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,300,2491.75,5414.558,2922.80810546875,2922.80810546875,8542807.221393824,117.29941227880086,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,301,5504.75,7748.484,2243.73388671875,2243.73388671875,5034341.754410028,40.7599597931727,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,302,8431.0,10234.155,1803.1552734375,1803.1552734375,3251368.9401254654,21.387205235860055,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,303,10550.0,11628.312,1078.3115234375,1078.3115234375,1162755.741578102,10.220962307454766,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,304,11542.25,12183.986,641.736328125,641.736328125,411825.51483535767,5.559889346743,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,305,10934.5,11997.57,1063.0703125,1063.0703125,1130118.4893188477,9.722166651415499,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,306,8417.75,9775.291,1357.541015625,1357.541015625,1842917.6091041565,16.127124417135068,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,307,4247.25,7430.771,3183.52099609375,3183.52099609375,10134805.932569742,74.95487659276601,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,308,713.0,4464.408,3751.408203125,3751.408203125,14073063.506473541,526.1442080045422,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,309,52.25,2002.8032,1950.55322265625,1950.55322265625,3804657.8744146824,3733.1162148955755,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,310,38.75,491.28564,452.53564453125,452.53564453125,204788.50957131386,1167.8339210695913,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,311,29.0,-573.86035,-602.8603515625,602.8603515625,363440.6034860611,2078.8287977745417,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,312,21.0,-547.48926,-568.4892578125,568.4892578125,323180.0362482071,2707.0917025799563,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,313,16.0,-428.0537,-444.0537109375,444.0537109375,197183.6981973648,2775.33569162479,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,314,14.75,-102.40967,-117.15966796875,117.15966796875,13726.387798547745,794.3028331479303,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,315,12.25,116.2666,104.0166015625,104.0166015625,10819.453400611877,849.1151141027631,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,316,12.75,36.189453,23.439453125,23.439453125,549.4079627990723,183.83884789502832,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,317,13.25,7.501953,-5.748046875,5.748046875,33.040042877197266,43.38148581631586,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,318,13.5,-192.34619,-205.84619140625,205.84619140625,42372.65451645851,1524.7866018797874,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,319,14.0,-177.03271,-191.03271484375,191.03271484375,36493.4981405735,1364.5193907664145,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,320,10.5,-177.43506,-187.93505859375,187.93505859375,35319.586248636246,1789.8576991882305,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,321,9.75,433.05664,423.306640625,423.306640625,179188.5119972229,4341.606566059891,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,322,10.75,1578.5525,1567.802490234375,1567.802490234375,2458004.6483851075,14584.20919791585,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,323,408.75,2750.6875,2341.9375,2341.9375,5484671.25390625,572.9510703223742,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,324,3146.5,4981.5405,1835.04052734375,1835.04052734375,3367373.736994028,58.32005489712119,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,325,7590.5,7655.326,64.826171875,64.826171875,4202.432559967041,0.8540435000976825,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,326,11605.5,10215.402,-1390.09765625,1390.09765625,1932371.4939117432,11.9779212980811,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,327,13525.5,11838.867,-1686.6328125,1686.6328125,2844730.24420166,12.470021903062754,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,328,12855.25,12599.007,-256.2431640625,256.2431640625,65660.55912876129,1.9932958445950149,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,329,10741.5,12492.749,1751.2490234375,1751.2490234375,3066873.1420907974,16.30357979272792,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,330,7514.25,9845.716,2331.4658203125,2331.4658203125,5435732.871285439,31.027259145082976,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,331,3532.75,7211.227,3678.47705078125,3678.47705078125,13531193.413124323,104.1250315128678,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,332,481.75,4252.407,3770.6572265625,3770.6572265625,14217855.920228004,782.6999951186777,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,333,37.5,1779.6733,1742.17333984375,1742.17333984375,3035167.9460623264,4645.795571677788,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,334,21.0,403.2788,382.27880859375,382.27880859375,146137.08749985695,1820.3752781510118,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,335,11.75,-562.9468,-574.69677734375,574.69677734375,330276.38588929176,4891.036398762947,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,336,8.5,-665.1455,-673.6455078125,673.6455078125,453798.270195961,7925.241259058539,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,337,6.75,-578.8701,-585.6201171875,585.6201171875,342950.92165470123,8675.853575109846,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,338,6.75,-118.441895,-125.19189453125,125.19189453125,15673.010456323624,1854.6947310486005,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,339,6.0,67.50537,61.50537109375,61.50537109375,3782.910673379898,1025.0895165206841,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,340,8.5,-38.996094,-47.49609375,47.49609375,2255.878921508789,558.7775728720263,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,341,6.5,-178.5669,-185.06689453125,185.06689453125,34249.75545144081,2847.18298840818,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,342,6.0,-254.55273,-260.552734375,260.552734375,67887.7273902893,4342.545565679091,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,343,6.0,-422.23096,-428.23095703125,428.23095703125,183381.75255990028,7137.182605292196,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,344,6.0,-947.20166,-953.20166015625,953.20166015625,908593.4049246311,15886.694309459675,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,345,6.25,-737.85156,-744.1015625,744.1015625,553687.1353149414,11905.624980951,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,346,10.25,493.18164,482.931640625,482.931640625,233222.96951675415,4711.5281966228995,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,347,700.0,1754.4995,1054.49951171875,1054.49951171875,1111969.2202150822,150.64278738624083,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,348,5497.75,4187.072,-1310.67822265625,1310.67822265625,1717877.4033453465,23.84026597524198,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,349,12734.75,6993.628,-5741.1220703125,5741.1220703125,32960482.626229286,45.08233039759706,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,350,18958.25,9568.729,-9389.521484375,9389.521484375,88163113.7055397,49.52736399388154,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,351,22863.5,11500.346,-11363.154296875,11363.154296875,129121275.57458878,49.699977242635775,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,352,23778.75,12274.668,-11504.08203125,11504.08203125,132343903.38172913,48.37967526150517,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,353,21519.0,12202.891,-9316.109375,9316.109375,86789893.88696289,43.292482805872346,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,354,15412.0,10149.371,-5262.62890625,5262.62890625,27695263.00489807,34.146307463318095,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
nhits,no_wsi_solar,355,7255.75,7697.5557,441.8056640625,441.8056640625,195192.2447977066,6.089041988242306,2025-11-27 20:46:24,64,0.04293899661267342,0.0004922906542203383,1000,0,1,2298.9839578627452,3462.2121579527757,0.3110981199742463
