model,experiment,sample_index,datetime,actual,predicted,residual,absolute_error,squared_error,percentage_error,timestamp,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,info_mae,info_rmse,info_r2
random_forest,with_wsi_wind,1508,2024-12-21 14:00:00,45234.25,33638.92423277416,-11595.32576722584,11595.32576722584,134451579.64809152,25.633951634487754,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1509,2024-12-21 15:00:00,46005.0,35108.39685469392,-10896.60314530608,10896.60314530608,118735960.10629432,23.685693175315095,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1510,2024-12-21 16:00:00,46761.25,38967.92430215619,-7793.325697843808,7793.325697843808,60735925.43267267,16.66620481240801,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1511,2024-12-21 17:00:00,47969.75,41166.59374940337,-6803.1562505966285,6803.1562505966285,46282934.97003198,14.182179916708366,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1512,2024-12-21 18:00:00,48962.75,41050.98255518786,-7911.76744481214,7911.76744481214,62596064.10078921,16.15874811935711,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1513,2024-12-21 19:00:00,49382.5,41866.84132653457,-7515.658673465427,7515.658673465427,56485125.296036094,15.219275398094275,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1514,2024-12-21 20:00:00,47195.5,41275.06060039959,-5920.439399600407,5920.439399600407,35051602.684340835,12.544499792563174,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1515,2024-12-21 21:00:00,45443.0,41040.19493743061,-4402.805062569387,4402.805062569387,19384692.418986622,9.688632050191268,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1516,2024-12-21 22:00:00,43705.75,41375.23912114967,-2330.510878850328,2330.510878850328,5431280.956439726,5.33227522431212,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1517,2024-12-21 23:00:00,40415.75,40441.12986618935,25.37986618935247,25.37986618935247,644.1376077894366,0.0627969694719167,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1518,2024-12-22 00:00:00,40192.5,38821.97952742395,-1370.5204725760486,1370.5204725760486,1878326.365750076,3.409891080613815,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1519,2024-12-22 01:00:00,38484.25,38118.163731351975,-366.086268648025,366.086268648025,134019.15609263393,0.9512625779323486,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1520,2024-12-22 02:00:00,37686.5,37959.8732257534,273.3732257533993,273.3732257533993,74732.92055881902,0.7253876739769594,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1521,2024-12-22 03:00:00,36749.25,37859.00971350871,1109.7597135087126,1109.7597135087126,1231566.62172694,3.0198159513688325,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1522,2024-12-22 04:00:00,36344.75,36537.12816036742,192.37816036742151,192.37816036742151,37009.35658635335,0.5293148539125145,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1523,2024-12-22 05:00:00,34467.75,35963.075263354694,1495.3252633546945,1495.3252633546945,2235997.6432267865,4.338331522522535,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1524,2024-12-22 06:00:00,34778.5,35224.61945779915,446.1194577991482,446.1194577991482,199022.570627006,1.2827449654212228,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1525,2024-12-22 07:00:00,33573.0,30018.690749472746,-3554.309250527258,3554.309250527258,12633114.248383638,10.5868085977607,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1526,2024-12-22 08:00:00,32825.5,28908.05953110777,-3917.440468892226,3917.440468892226,15346339.827314544,11.934137999089224,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1527,2024-12-22 09:00:00,32750.5,30737.705683848304,-2012.794316151696,2012.794316151696,4051340.9591325736,6.14584301354508,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1528,2024-12-22 10:00:00,33635.25,31561.52636092123,-2073.7236390787693,2073.7236390787693,4300329.731274094,6.165328454755511,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1529,2024-12-22 11:00:00,31606.25,31351.549332484392,-254.70066751560807,254.70066751560807,64872.43003289633,0.8058553846645125,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1530,2024-12-22 12:00:00,31326.5,30619.46448325724,-707.0355167427624,707.0355167427624,499899.22193570505,2.256988545616448,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1531,2024-12-22 13:00:00,30545.0,29931.83355953769,-613.1664404623116,613.1664404623116,375973.0837092215,2.007420004786744,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1532,2024-12-22 14:00:00,29383.0,27923.422679466363,-1459.5773205336372,1459.5773205336372,2130365.954616152,4.9674210275776485,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1533,2024-12-22 15:00:00,29449.5,27378.86841746449,-2070.631582535505,2070.631582535505,4287515.150593489,7.031126445388892,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1534,2024-12-22 16:00:00,30806.25,28253.02992620575,-2553.220073794251,2553.220073794251,6518932.745225921,8.28799374735134,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1535,2024-12-22 17:00:00,31196.5,29183.11570506578,-2013.384294934221,2013.384294934221,4053716.3190877726,6.453878784266107,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1536,2024-12-22 18:00:00,30909.25,28292.312062049063,-2616.9379379509337,2616.9379379509337,6848364.171086885,8.466520339219123,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1537,2024-12-22 19:00:00,30645.5,26684.328317772517,-3961.171682227487,3961.171682227487,15690881.096080936,12.92578578331629,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1538,2024-12-22 20:00:00,29447.25,25628.20630287768,-3819.0436971223207,3819.0436971223207,14585094.760529725,12.96910134943339,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1539,2024-12-22 21:00:00,29390.0,26186.46163060998,-3203.5383693900185,3203.5383693900185,10262658.084154058,10.900096527352597,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1540,2024-12-22 22:00:00,30332.0,26562.53578753639,-3769.464212463608,3769.464212463608,14208860.449043892,12.427351353232115,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1541,2024-12-22 23:00:00,30576.25,28817.38098401945,-1758.8690159805485,1758.8690159805485,3093620.215376382,5.752402652319931,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1542,2024-12-23 00:00:00,30405.5,29366.277082858112,-1039.2229171418876,1039.2229171418876,1079984.271512895,3.4178780718670825,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1543,2024-12-23 01:00:00,29859.5,29973.725133418666,114.2251334186658,114.2251334186658,13047.381104512,0.3825420165060618,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1544,2024-12-23 02:00:00,29664.75,29312.288304223566,-352.46169577643377,352.46169577643377,124229.24698959936,1.1881498943234476,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1545,2024-12-23 03:00:00,28957.75,24704.582015560834,-4253.167984439166,4253.167984439166,18089437.903858315,14.687494658382288,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1546,2024-12-23 04:00:00,29655.25,24827.696766088087,-4827.553233911913,4827.553233911913,23305270.226253368,16.27891598927773,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1547,2024-12-23 05:00:00,31602.75,24461.494953588088,-7141.255046411912,7141.255046411912,50997523.6379036,22.596941868697037,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1548,2024-12-23 06:00:00,33521.25,25671.630384615382,-7849.619615384614,7849.619615384614,61616528.10623089,23.416846374709397,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1549,2024-12-23 07:00:00,34418.75,26083.532535436792,-8335.217464563208,8335.217464563208,69475850.1815595,24.217083608674884,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
