model,experiment,sample_index,datetime,actual,predicted,residual,absolute_error,squared_error,percentage_error,timestamp,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_samples,param_n_estimators,param_num_leaves,param_reg_alpha,param_reg_lambda,param_subsample,info_mae,info_rmse,info_r2
lightgbm,with_wsi_wind,417,2024-11-06 03:00:00,442.5,3931.6590372764977,3489.1590372764977,3489.1590372764977,12174230.787408257,788.5105168808241,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,418,2024-11-06 04:00:00,392.25,4091.039764550257,3698.789764550257,3698.789764550257,13681045.722341746,942.9674351704168,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,419,2024-11-06 05:00:00,326.0,4887.359285174233,4561.359285174233,4561.359285174233,20805998.52844519,1399.189964734452,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,420,2024-11-06 06:00:00,237.5,6145.767631270911,5908.267631270911,5908.267631270911,34907626.40272358,2487.6916341145857,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,421,2024-11-06 07:00:00,133.75,6102.31051430453,5968.56051430453,5968.56051430453,35623714.61291516,4462.475150548248,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,422,2024-11-06 08:00:00,91.25,5642.885623296096,5551.635623296096,5551.635623296096,30820658.093850236,6083.984244041313,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,423,2024-11-06 09:00:00,63.0,6050.904699980699,5987.904699980699,5987.904699980699,35855002.69605094,9504.61063338133,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,424,2024-11-06 10:00:00,58.75,6138.2362871084215,6079.4862871084215,6079.4862871084215,36960153.51513934,10348.061763529557,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,425,2024-11-06 11:00:00,51.75,5906.270098663209,5854.520098663209,5854.520098663209,34275405.58565147,11313.082314071306,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,426,2024-11-06 12:00:00,46.5,5619.719105731226,5573.219105731226,5573.219105731226,31060771.20048756,11985.417429102548,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
