model,experiment,sample_index,datetime,actual,predicted,residual,absolute_error,squared_error,percentage_error,timestamp,param_d,param_p,param_q,param_trend,info_mae,info_rmse,info_r2
sarimax,with_wsi_wind,344,2024-11-03 02:00:00,5363.25,11297.148312248048,5933.898312248048,5933.898312248048,35211149.180100225,110.63997226004724,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,345,2024-11-03 03:00:00,5505.0,9274.101295866649,3769.101295866647,3769.101295866647,14206124.578503637,68.46687185939692,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,346,2024-11-03 04:00:00,5935.0,8713.249267938654,2778.249267938654,2778.249267938654,7718668.9948016675,46.81127662904757,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,347,2024-11-03 05:00:00,6503.75,8092.502007398209,1588.752007398209,1588.752007398209,2524132.9410118377,24.42824535684437,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,348,2024-11-03 06:00:00,6303.75,7643.424038836728,1339.674038836728,1339.674038836728,1794726.5303331108,21.2520172728075,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,349,2024-11-03 07:00:00,5860.25,6322.272333930026,462.0223339300264,462.0223339300264,213464.6370501489,7.884003821155036,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,350,2024-11-03 08:00:00,5133.5,5818.642523623665,685.1425236236646,685.1425236236646,469420.2776774038,13.346498950469076,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,351,2024-11-03 09:00:00,4937.75,6055.810400211836,1118.0604002118362,1118.0604002118362,1250059.0585218512,22.643114783242808,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,352,2024-11-03 10:00:00,5253.75,7517.727432487403,2263.977432487404,2263.977432487404,5125593.814812255,43.09259923831728,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,353,2024-11-03 11:00:00,5871.75,8085.183555758389,2213.433555758389,2213.433555758389,4899288.105757225,37.69631806113373,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,354,2024-11-03 12:00:00,5983.5,7800.616634900368,1817.116634900368,1817.116634900368,3301912.864831637,30.368791424706792,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,355,2024-11-03 13:00:00,6229.5,8763.016741659701,2533.516741659701,2533.516741659701,6418707.080269991,40.66966436560935,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,356,2024-11-03 14:00:00,7030.75,8715.1103621489,1684.3603621489,1684.3603621489,2837069.829578374,23.957050985264797,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,357,2024-11-03 15:00:00,7911.0,8311.243630019191,400.2436300191912,400.2436300191912,160194.9633709392,5.059330426225323,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,358,2024-11-03 16:00:00,8607.75,9288.937256113835,681.1872561138371,681.1872561138371,464016.0778918982,7.913650560402494,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,359,2024-11-03 17:00:00,9152.0,10009.411872779245,857.4118727792447,857.4118727792447,735155.1195828117,9.368573784728014,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,360,2024-11-03 18:00:00,9834.75,11429.383648023497,1594.6336480234968,1594.6336480234968,2542856.4714087253,16.214277414493253,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,361,2024-11-03 19:00:00,9098.0,11925.970725442949,2827.9707254429486,2827.9707254429486,7997418.423962317,31.083432902174547,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,362,2024-11-03 20:00:00,7618.0,12586.325862720973,4968.3258627209725,4968.3258627209725,24684261.87818209,65.21824445673997,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,363,2024-11-03 21:00:00,6574.25,12507.583360681294,5933.333360681294,5933.333360681294,35204444.768973574,90.2511063721682,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,364,2024-11-03 22:00:00,5697.75,12929.499485778022,7231.749485778022,7231.749485778022,52298200.62505069,126.92289914028044,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,365,2024-11-03 23:00:00,4947.25,11303.737121750972,6356.487121750972,6356.487121750972,40404928.52898596,128.48526194831723,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,366,2024-11-04 00:00:00,4338.5,11442.5869572741,7104.086957274099,7104.086957274099,50468051.49651197,163.74523354287714,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,367,2024-11-04 01:00:00,3918.25,11417.729594877528,7499.479594877528,7499.479594877528,56242194.19398441,191.3987008194574,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,368,2024-11-04 02:00:00,3638.25,10189.790996390966,6551.540996390966,6551.540996390966,42922689.42739153,180.07396403141507,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,369,2024-11-04 03:00:00,3446.5,8734.620888315458,5288.120888315458,5288.120888315458,27964222.529438265,153.43452454084186,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,370,2024-11-04 04:00:00,3470.75,7862.157842730938,4391.407842730938,4391.407842730938,19284462.841198787,126.52619297610848,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,371,2024-11-04 05:00:00,3484.75,6033.629822893823,2548.879822893823,2548.879822893823,6496788.351555247,73.14383593906332,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,372,2024-11-04 06:00:00,3275.0,4667.7027149570895,1392.7027149570897,1392.7027149570897,1939620.852248848,42.52527373901792,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,373,2024-11-04 07:00:00,2728.25,2908.2809536321383,180.0309536321383,180.0309536321383,32411.144265697145,6.59877040709167,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,374,2024-11-04 08:00:00,2140.0,1210.9084404308906,-929.0915595691094,929.0915595691094,863211.12606256,43.41549343760598,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,375,2024-11-04 09:00:00,1902.5,1385.9047197208747,-516.5952802791253,516.5952802791253,266870.683606668,27.153496992189748,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,376,2024-11-04 10:00:00,1684.5,1744.065569803137,59.565569803136896,59.565569803136896,3548.057105972374,3.5360979402067847,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,377,2024-11-04 11:00:00,1689.25,1337.1497903713623,-352.10020962863746,352.10020962863746,123974.55762053044,20.843582040938472,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,378,2024-11-04 12:00:00,1816.75,2470.155258891911,653.4052588919112,653.4052588919112,426938.4323476055,35.96561215843207,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,379,2024-11-04 13:00:00,2179.25,3301.74638068216,1122.4963806821595,1122.4963806821595,1259998.124644548,51.508380437169166,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,380,2024-11-04 14:00:00,3269.25,4493.512864932407,1224.262864932407,1224.262864932407,1498819.5624525049,37.44782029299265,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,381,2024-11-04 15:00:00,5011.5,5394.167511818576,382.6675118185758,382.6675118185758,146434.42460141986,7.635787924130744,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,382,2024-11-04 16:00:00,6608.75,6415.695696475435,-193.0543035245646,193.0543035245646,37269.96410935472,2.9211924119428407,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,383,2024-11-04 17:00:00,7927.5,8127.496034325626,199.99603432562617,199.99603432562617,39998.41374597704,2.5228134257379238,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,384,2024-11-04 18:00:00,8727.5,9658.385454714738,930.8854547147384,930.8854547147384,866547.7297994654,10.66611807176937,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,385,2024-11-04 19:00:00,9175.25,11168.333141876014,1993.083141876013,1993.083141876013,3972380.4104303615,21.722385132545067,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,386,2024-11-04 20:00:00,9397.5,11894.32245582113,2496.8224558211296,2496.8224558211296,6234122.375892657,26.569007244676484,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,387,2024-11-04 21:00:00,9779.75,12817.240365882915,3037.490365882917,3037.490365882917,9226347.722831538,31.058977641348815,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,388,2024-11-04 22:00:00,9625.5,13912.790373258718,4287.290373258718,4287.290373258718,18380858.74463688,44.54096278899032,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
