model,experiment,sample_index,datetime,actual,predicted,residual,absolute_error,squared_error,percentage_error,timestamp,param_d,param_p,param_q,param_trend,info_mae,info_rmse,info_r2
sarimax,no_wsi_solar,1438,2024-12-18 16:00:00,11.25,1291.6537050349343,1280.4037050349343,1280.4037050349343,1639433.6478671872,11381.366256860423,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,1439,2024-12-18 17:00:00,11.0,-1414.77876849946,-1425.77876849946,1425.77876849946,2032845.096703837,12961.625156393611,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,1440,2024-12-18 18:00:00,8.5,-3511.043573534005,-3519.543573534005,3519.543573534005,12387186.966004517,41406.39493403959,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,1441,2024-12-18 19:00:00,7.5,-4606.400461255311,-4613.900461255311,4613.900461255311,21288077.46637197,61518.672734712585,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,1442,2024-12-18 20:00:00,7.5,-5126.9875803143095,-5134.4875803143095,5134.4875803143095,26362962.712401893,68459.83431291101,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,1443,2024-12-18 21:00:00,7.0,-5800.696504376343,-5807.696504376343,5807.696504376343,33729338.68694519,82967.09280113762,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,1444,2024-12-18 22:00:00,7.0,-4675.459031621562,-4682.459031621562,4682.459031621562,21925422.58281433,66892.27178474765,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,1445,2024-12-18 23:00:00,7.0,-3615.524499876952,-3622.524499876952,3622.524499876952,13122683.752208762,51750.34992431311,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,1446,2024-12-19 00:00:00,7.0,-1625.658307787,-1632.658307787,1632.658307787,2665573.1499859104,23323.6900779233,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,1447,2024-12-19 01:00:00,7.25,225.22990761020628,217.97990761020628,217.97990761020628,47515.24012175407,3006.619411166129,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,1448,2024-12-19 02:00:00,6.75,2893.052438466096,2886.302438466096,2886.302438466096,8330741.766295331,42760.03606207544,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,1449,2024-12-19 03:00:00,7.25,4680.550329466035,4673.300329466035,4673.300329466035,21839735.96938735,64459.31480027729,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,1450,2024-12-19 04:00:00,6.0,7323.943584082138,7317.943584082138,7317.943584082138,53552298.29980893,121965.72619809276,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,1451,2024-12-19 05:00:00,7.75,9820.317374487706,9812.567374487706,9812.567374487706,96286478.47886054,126613.77241066228,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,1452,2024-12-19 06:00:00,255.25,11351.944477305142,11096.694477305142,11096.694477305142,123136628.32265444,4347.382752936494,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,1453,2024-12-19 07:00:00,1189.75,12799.031452470275,11609.281452470275,11609.281452470275,134775415.84267038,975.7748646667536,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,1454,2024-12-19 08:00:00,2552.0,14057.488335222348,11505.488335222348,11505.488335222348,132376261.8319375,450.8420194034978,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
