model,experiment,sample_index,actual,predicted,residual,absolute_error,squared_error,percentage_error,timestamp,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_samples,param_n_estimators,param_num_leaves,param_reg_alpha,param_reg_lambda,param_subsample,info_mae,info_rmse,info_r2
lightgbm,no_wsi_wind,241,6590.0,6906.592790865473,316.59279086547303,316.59279086547303,100230.99522798914,4.804139466843591,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,242,6741.75,6962.490470251492,220.7404702514923,220.7404702514923,48726.355206849956,3.274231026827825,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,243,7035.25,6962.490470251492,-72.7595297485077,72.7595297485077,5293.949169223977,1.0342138480992755,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,244,7298.75,6962.490470251492,-336.2595297485077,336.2595297485077,113070.47134668754,4.607083812269868,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,245,6820.0,6900.240485962701,80.24048596270131,80.24048596270131,6438.535587530467,1.1765467149938953,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,246,6411.25,6816.838448167846,405.58844816784585,405.58844816784585,164501.98928720137,6.326199230527794,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,247,6898.5,6716.176969547575,-182.32303045242497,182.32303045242497,33241.68743335588,2.642937311765756,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,248,7371.25,6716.176969547575,-655.073030452425,655.073030452425,429120.6752261237,8.886864920488877,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,249,7085.0,7043.875714710936,-41.124285289063664,41.124285289063664,1691.2068405362982,0.58044157076931,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,250,7178.5,7117.499783760605,-61.00021623939483,61.00021623939483,3721.026381252929,0.8497627114203505,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,251,6872.0,6206.932167663296,-665.0678323367038,665.0678323367038,442315.2216090419,9.677937024676018,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,252,6462.75,5963.207042724085,-499.5429572759149,499.5429572759149,249543.16616396653,7.729572662955274,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,253,6303.5,5412.723285647707,-890.7767143522933,890.7767143522933,793483.1548322672,14.131462113918936,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,254,6502.0,5548.815963783469,-953.1840362165312,953.1840362165312,908559.8068980376,14.659859062058834,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,255,7248.0,6402.757770207975,-845.2422297920248,845.2422297920248,714434.427023794,11.66173054347211,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,256,7644.0,7759.146162280309,115.146162280309,115.146162280309,13258.638687883255,1.5063600507608368,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,257,7764.25,7806.953428062063,42.70342806206281,42.70342806206281,1823.5827682517736,0.5500006834144677,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,258,7242.5,8116.0535413670605,873.5535413670605,873.5535413670605,763095.7896349326,12.061491768945174,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,259,7205.75,7806.953428062063,601.2034280620628,601.2034280620628,361445.5619135759,8.343384492401603,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,260,7095.75,8324.931962291806,1229.1819622918065,1229.1819622918065,1510888.296423536,17.322791280556306,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,261,6721.0,6843.353421605193,122.35342160519303,122.35342160519303,14970.359778498118,1.8204645380897337,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,262,6477.75,6321.520409684431,-156.2295903155691,156.2295903155691,24407.684890170567,2.411787894181281,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,263,6352.5,6920.632376756642,568.1323767566419,568.1323767566419,322774.39751915087,8.943445521538726,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,264,6221.0,7015.923317813304,794.9233178133036,794.9233178133036,631903.0812033104,12.778063298698372,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,265,5986.75,7231.52021232433,1244.7702123243298,1244.7702123243298,1549452.8814899572,20.792086062091293,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,266,6072.0,6600.314274355932,528.314274355932,528.314274355932,279115.9724882349,8.700827970274405,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,267,6492.75,6508.332101386799,15.582101386798968,15.582101386798968,242.8018836284823,0.2399923204616683,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,268,7591.0,6886.02914430721,-704.9708556927899,704.9708556927899,496983.90737622435,9.286929991988686,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,269,8234.25,6612.835848663097,-1621.4141513369032,1621.4141513369032,2628983.85015557,19.69109695886005,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,270,8535.25,6750.918520627781,-1784.3314793722193,1784.3314793722193,3183838.828278653,20.905438966288376,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,271,9675.25,6936.143700944805,-2739.1062990551954,2739.1062990551954,7502703.31752385,28.31044468155721,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,272,9915.75,6968.069192945594,-2947.6808070544057,2947.6808070544057,8688822.140276913,29.727260238019642,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,273,9902.75,7160.720446843099,-2742.029553156901,2742.029553156901,7518726.070385833,27.689576664604598,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,274,9697.5,7217.8395489052145,-2479.6604510947855,2479.6604510947855,6148715.952723595,25.570100037042824,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,275,9626.25,7414.1260935500095,-2212.1239064499905,2212.1239064499905,4893492.177487566,22.980121090224046,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,276,10688.75,7395.5498770137365,-3293.2001229862635,3293.2001229862635,10845167.050036741,30.809964897515446,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,277,11566.25,7670.239671367878,-3896.010328632122,3896.010328632122,15178896.480808174,33.684299826034824,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,278,12696.75,8892.32896491643,-3804.421035083569,3804.421035083569,14473619.412186336,29.96373902833853,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,279,14692.0,10530.91529742489,-4161.08470257511,4161.08470257511,17314625.902004592,28.322112051267883,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,280,15992.0,10967.086017673508,-5024.913982326492,5024.913982326492,25249760.529780287,31.421423101071472,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,281,16938.25,12926.756789345713,-4011.4932106542874,4011.4932106542874,16092077.779125443,23.68304406093852,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,282,17377.0,14022.908796867156,-3354.0912031328444,3354.0912031328444,11249927.798933132,19.301900230942707,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,283,17449.5,13375.933710315849,-4073.5662896841513,4073.5662896841513,16593942.316451102,23.34488833308586,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,284,17544.5,13465.367447162462,-4079.1325528375382,4079.1325528375382,16639322.383618891,23.250206918608185,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,285,18160.25,15298.97629969608,-2861.27370030392,2861.27370030392,8186887.188050888,15.755695545503748,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,286,18453.25,16806.492768564665,-1646.7572314353347,1646.7572314353347,2711809.3792845686,8.923941481497526,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,287,18855.75,16789.87313674144,-2065.8768632585598,2065.8768632585598,4267847.214147026,10.956216874202639,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,288,19763.75,18587.982068466874,-1175.767931533126,1175.767931533126,1382430.228821686,5.949113561609163,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,289,20678.5,20133.824433915317,-544.6755660846829,544.6755660846829,296671.4722896698,2.634018744514445,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,290,20182.5,20348.655435146222,166.15543514622186,166.15543514622186,27607.62862863034,0.8232648836672342,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,291,20760.0,20760.67754087221,0.6775408722096472,0.6775408722096472,0.4590616335146095,0.003263684355536227,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,292,22137.0,20811.220578380955,-1325.779421619045,1325.779421619045,1757691.0747885297,5.988975116856151,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,293,21792.0,21517.185691939583,-274.8143080604168,274.8143080604168,75522.90391472567,1.2610788732575748,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,294,22038.0,22563.34583305738,525.3458330573812,525.3458330573812,275988.2443107539,2.383818100812882,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,295,21075.25,22312.00546259142,1236.75546259142,1236.75546259142,1529564.0742497172,5.86828370999553,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,296,21148.5,21207.553683769696,59.05368376969636,59.05368376969636,3487.3375667713,0.2792334386347421,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,297,21559.5,21144.14098294398,-415.3590170560201,415.3590170560201,172523.1130497432,1.9265707324187826,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,298,22892.5,20746.34685169158,-2146.153148308422,2146.153148308422,4605973.3359941505,9.374918197258859,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,299,22770.0,21356.58708863974,-1413.4129113602612,1413.4129113602612,1997736.0579998896,6.207346997626879,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,300,22647.25,21834.748243868693,-812.501756131307,812.501756131307,660159.103716458,3.5876398067356887,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,301,22421.0,22448.723477554486,27.723477554485726,27.723477554485726,768.5912077140738,0.12364960329366825,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,302,22469.75,22344.408808332413,-125.34119166758683,125.34119166758683,15710.414328650737,0.5578219235529146,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,303,21994.75,22025.01829002568,30.26829002568047,30.26829002568047,916.1693810787079,0.13761597665655081,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,304,21446.75,20970.32508271913,-476.42491728087043,476.42491728087043,226980.70180608422,2.221431766028178,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,305,21016.75,20583.050798518838,-433.69920148116216,433.69920148116216,188094.9973653977,2.0635883354036935,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,306,20741.75,19873.96276087593,-867.7872391240708,867.7872391240708,753054.6923865771,4.183770603365928,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,307,20317.0,18584.019652484112,-1732.9803475158878,1732.9803475158878,3003220.8848762875,8.529705899074838,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,308,19965.0,18225.44885943497,-1739.5511405650286,1739.5511405650286,3026038.170641092,8.713003458873816,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,309,19071.75,19306.02818028482,234.27818028481852,234.27818028481852,54886.265757565925,1.2284042119086904,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,310,18704.0,19389.33420801929,685.3342080192888,685.3342080192888,469682.97668142576,3.6641050471499272,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,311,18518.75,18255.76782314049,-262.9821768595102,262.9821768595102,69159.62534576672,1.4200860039655387,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,312,19568.75,18075.795663545643,-1492.954336454357,1492.954336454357,2228912.650737869,7.629277988903706,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,313,19716.0,18630.778915495976,-1085.2210845040245,1085.2210845040245,1177704.802252091,5.504265999713299,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,314,19530.25,18686.63159011873,-843.61840988127,843.61840988127,711692.0214906025,4.319547419417765,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,315,18062.0,19088.169944332905,1026.1699443329053,1026.1699443329053,1053024.754652198,5.681374954779853,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,316,16130.75,18600.17499875903,2469.42499875903,2469.42499875903,6098059.824496036,15.308804604606104,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,317,14054.25,17084.169130701703,3029.9191307017027,3029.9191307017027,9180409.938592162,21.55873938986105,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,318,12669.25,16051.859981109485,3382.6099811094846,3382.6099811094846,11442050.284301508,26.699370373990682,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,319,12409.5,15412.790054157227,3003.290054157227,3003.290054157227,9019751.14939972,24.201539579796176,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,320,12072.5,13565.17012000111,1492.6701200011103,1492.6701200011103,2228064.087144129,12.36421718782252,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,321,11224.5,13050.950233529247,1826.4502335292473,1826.4502335292473,3335920.455559042,16.271996378703907,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,322,9769.25,12384.836391929608,2615.586391929608,2615.586391929608,6841292.173647345,26.77366626841293,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,323,8049.0,10685.231825727216,2636.2318257272163,2636.2318257272163,6949718.238977052,32.7522900450235,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,324,5733.5,8601.093891344191,2867.5938913441914,2867.5938913441914,8223094.725674522,50.01471860711939,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,325,3289.25,7130.002876247841,3840.7528762478414,3840.7528762478414,14751382.656406067,116.76682758185497,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,326,2000.75,7420.0117926304665,5419.2617926304665,5419.2617926304665,29368398.377064377,270.8615165614585,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,327,1484.75,6793.403233664053,5308.653233664053,5308.653233664053,28181799.155291807,357.5452590421485,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,328,1432.75,6793.403233664053,5360.653233664053,5360.653233664053,28736603.091592867,374.15133370278403,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
lightgbm,no_wsi_wind,329,1589.5,5902.814074932243,4313.314074932243,4313.314074932243,18604678.30900859,271.3629490346088,2025-11-27 20:28:40,0.8422531218506714,0.06201332730504053,20,83,1300,36,0.0006851499195893873,27.865635616469316,0.5041086919499617,3825.783148076698,4768.742973965233,0.8628694539339433
