model,experiment,sample_index,datetime,actual,predicted,residual,absolute_error,squared_error,percentage_error,timestamp,param_d,param_p,param_q,param_trend,info_mae,info_rmse,info_r2
sarimax,with_wsi_solar,584,2024-11-13 02:00:00,6.75,336.37697040653256,329.62697040653256,329.62697040653256,108653.9396193891,4883.362517306612,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,585,2024-11-13 03:00:00,7.5,2760.4363039740465,2752.9363039740465,2752.9363039740465,7578658.293738284,36705.81733737953,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,586,2024-11-13 04:00:00,9.0,5161.444563551076,5152.444563551076,5152.444563551076,26547684.980467036,57249.383975845965,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,587,2024-11-13 05:00:00,52.75,7118.172747182134,7065.422747182134,7065.422747182134,49920198.59639873,13394.166342829798,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,588,2024-11-13 06:00:00,839.25,8911.404633150894,8072.154633150894,8072.154633150894,65159680.42149945,961.8295660476272,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,589,2024-11-13 07:00:00,2326.5,10645.013624052974,8318.513624052974,8318.513624052974,69197668.91355494,357.5548516663322,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,590,2024-11-13 08:00:00,3367.5,11660.71947568906,8293.21947568906,8293.21947568906,68777489.27194834,246.27229326397725,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,591,2024-11-13 09:00:00,4094.75,12416.04773877306,8321.297738773059,8321.297738773059,69243996.05730963,203.2187005007079,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,592,2024-11-13 10:00:00,4119.0,11824.921865503891,7705.921865503893,7705.921865503893,59381231.797251,187.08234681925677,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,593,2024-11-13 11:00:00,3484.5,10674.798713197742,7190.298713197743,7190.298713197743,51700395.58501312,206.35094599446427,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
