model,experiment,sample_index,actual,predicted,residual,absolute_error,squared_error,percentage_error,timestamp,param_cnn_filters,param_kernel_size,param_lr,param_lstm_hidden,param_n_layers,param_seq_len,info_mae,info_rmse,info_r2
cnn_lstm,no_wsi_solar,403,1700.25,1285.2378,-415.01220703125,415.01220703125,172235.1319849491,24.408893223279467,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,404,211.5,1285.2378,1073.73779296875,1073.73779296875,1152912.8480494022,507.6774434600389,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,405,40.0,1285.2378,1245.23779296875,1245.23779296875,1550617.1610376835,3113.0944816436013,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,406,33.75,1285.2378,1251.48779296875,1251.48779296875,1566221.6959497929,3708.1119780679664,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,407,17.25,1285.2378,1267.98779296875,1267.98779296875,1607793.0431177616,7350.65386802136,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,408,11.25,1285.2378,1273.98779296875,1273.98779296875,1623044.8966333866,11324.335927433922,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,409,6.0,1285.2378,1279.23779296875,1279.23779296875,1636449.3309595585,21320.62984727812,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,410,6.0,1285.2378,1279.23779296875,1279.23779296875,1636449.3309595585,21320.62984727812,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,411,6.5,1285.2378,1278.73779296875,1278.73779296875,1635170.3431665897,19672.889092330173,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,412,6.5,1285.2378,1278.73779296875,1278.73779296875,1635170.3431665897,19672.889092330173,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,413,6.0,1285.2378,1279.23779296875,1279.23779296875,1636449.3309595585,21320.62984727812,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,414,6.5,1285.2378,1278.73779296875,1278.73779296875,1635170.3431665897,19672.889092330173,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,415,6.0,1285.2378,1279.23779296875,1279.23779296875,1636449.3309595585,21320.62984727812,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,416,8.0,1285.2378,1277.23779296875,1277.23779296875,1631336.3797876835,15965.472392152531,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,417,6.5,1285.2378,1278.73779296875,1278.73779296875,1635170.3431665897,19672.889092330173,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,418,7.25,1285.2378,1277.98779296875,1277.98779296875,1633252.7989771366,17627.417809738046,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,419,67.25,1285.2378,1217.98779296875,1217.98779296875,1483494.2638208866,1811.134264368233,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,420,802.25,1285.2378,482.98779296875,482.98779296875,233277.2081568241,60.20414994861073,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,421,2165.0,1285.2378,-879.76220703125,879.76220703125,773981.540920496,40.63566776107097,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,422,3354.25,1285.2378,-2069.01220703125,2069.01220703125,4280811.512844324,61.683303481406625,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,423,4116.5,1285.2378,-2831.26220703125,2831.26220703125,8016045.684963465,68.7783847206212,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,424,4297.75,1285.2378,-3012.51220703125,3012.51220703125,9075229.797512293,70.09510108834252,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,425,3813.0,1285.2378,-2527.76220703125,2527.76220703125,6389581.775295496,66.29326532978287,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,426,2538.25,1285.2378,-1253.01220703125,1253.01220703125,1570039.590969324,49.365200710186684,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,427,1036.5,1285.2378,248.73779296875,248.73779296875,61870.48965096474,23.9978574979595,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,428,120.5,1285.2378,1164.73779296875,1164.73779296875,1356614.1263697147,966.5873799768393,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,429,36.25,1285.2378,1248.98779296875,1248.98779296875,1559970.506984949,3445.4835658598668,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,430,21.5,1285.2378,1263.73779296875,1263.73779296875,1597033.2093775272,5877.850197120768,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,431,18.5,1285.2378,1266.73779296875,1266.73779296875,1604624.6361353397,6847.231309643388,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,432,10.75,1285.2378,1274.48779296875,1274.48779296875,1624319.1344263554,11855.700388680742,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,433,7.25,1285.2378,1277.98779296875,1277.98779296875,1633252.7989771366,17627.417809738046,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,434,7.25,1285.2378,1277.98779296875,1277.98779296875,1633252.7989771366,17627.417809738046,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,435,7.75,1285.2378,1277.48779296875,1277.48779296875,1631975.0611841679,16483.713436391983,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,436,9.75,1285.2378,1275.48779296875,1275.48779296875,1626869.1100122929,13081.926068313407,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,437,11.5,1285.2378,1273.73779296875,1273.73779296875,1622407.9652369022,11075.980798792625,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,438,10.75,1285.2378,1274.48779296875,1274.48779296875,1624319.1344263554,11855.700388680742,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,439,7.75,1285.2378,1277.48779296875,1277.48779296875,1631975.0611841679,16483.713436391983,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,440,7.75,1285.2378,1277.48779296875,1277.48779296875,1631975.0611841679,16483.713436391983,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,441,8.5,1285.2378,1276.73779296875,1276.73779296875,1630059.3919947147,15020.444605490653,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,442,9.0,1285.2378,1276.23779296875,1276.23779296875,1628782.904201746,14180.419906118976,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,443,50.75,1285.2378,1234.48779296875,1234.48779296875,1523960.1109888554,2432.488261528081,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,444,715.5,1285.2378,569.73779296875,569.73779296875,324601.15273690224,79.62792354448457,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,445,2045.25,1285.2378,-760.01220703125,760.01220703125,577618.5548365116,37.159868330401366,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,446,3267.75,1285.2378,-1982.51220703125,1982.51220703125,3930354.651027918,60.66902936348201,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,447,4080.5,1285.2378,-2795.26220703125,2795.26220703125,7813490.806057215,68.50293363618184,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,448,4322.5,1285.2378,-3037.26220703125,3037.26220703125,9224961.71426034,70.2663321463094,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,449,3782.0,1285.2378,-2496.76220703125,2496.76220703125,6233821.5184595585,66.01698061937198,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,450,2501.5,1285.2378,-1216.26220703125,1216.26220703125,1479293.7562525272,48.621315491760456,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,451,1000.25,1285.2378,284.98779296875,284.98779296875,81218.04214119911,28.491656382494458,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,452,103.5,1285.2378,1181.73779296875,1181.73779296875,1396504.2113306522,1141.7756452701183,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,453,27.75,1285.2378,1257.48779296875,1257.48779296875,1581275.5494654179,4531.487540596761,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,454,27.75,1285.2378,1257.48779296875,1257.48779296875,1581275.5494654179,4531.487540596761,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,455,26.25,1285.2378,1258.98779296875,1258.98779296875,1585050.262844324,4796.143971387183,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,456,19.0,1285.2378,1266.23779296875,1266.23779296875,1603358.148342371,6664.409433170047,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,457,10.5,1285.2378,1274.73779296875,1274.73779296875,1624956.4408228397,12140.359921473466,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,458,11.75,1285.2378,1273.48779296875,1273.48779296875,1621771.1588404179,10838.193973488771,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,459,12.25,1285.2378,1272.98779296875,1272.98779296875,1620497.921047449,10391.737076976133,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,460,11.0,1285.2378,1274.23779296875,1274.23779296875,1623681.953029871,11583.979925548654,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,461,10.25,1285.2378,1274.98779296875,1274.98779296875,1625593.872219324,12438.90528512058,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,462,10.0,1285.2378,1275.23779296875,1275.23779296875,1626231.4286158085,12752.377916935122,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,463,11.25,1285.2378,1273.98779296875,1273.98779296875,1623044.8966333866,11324.335927433922,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,464,13.0,1285.2378,1272.23779296875,1272.23779296875,1618589.001857996,9786.444553770041,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,465,12.5,1285.2378,1272.73779296875,1272.73779296875,1619861.4896509647,10181.902335604478,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,466,13.75,1285.2378,1271.48779296875,1271.48779296875,1616681.2076685429,9247.183942138412,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,467,151.25,1285.2378,1133.98779296875,1133.98779296875,1285928.3146021366,749.7439953016698,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,468,1559.25,1285.2378,-274.01220703125,274.01220703125,75082.68960213661,17.57333378415858,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,469,3956.25,1285.2378,-2671.01220703125,2671.01220703125,7134306.210109949,67.51373667044547,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,470,6468.25,1285.2378,-5183.01220703125,5183.01220703125,26863615.53823495,80.13005383253952,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,471,8603.75,1285.2378,-7318.51220703125,7318.51220703125,53560620.92446542,85.06188821180001,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,472,9632.0,1285.2378,-8346.76220703125,8346.76220703125,69668439.34072518,86.65658437523447,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,473,9027.25,1285.2378,-7742.01220703125,7742.01220703125,59938753.01382089,85.76268749644325,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,474,6396.25,1285.2378,-5111.01220703125,5111.01220703125,26122445.78042245,79.90638588271658,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,475,2560.5,1285.2378,-1275.26220703125,1275.26220703125,1626293.6966822147,49.80520238337315,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,476,243.5,1285.2378,1041.73779296875,1041.73779296875,1085217.6292994022,427.8183954521429,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,477,27.0,1285.2378,1258.23779296875,1258.23779296875,1583162.343654871,4660.139972232356,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,478,25.0,1285.2378,1260.23779296875,1260.23779296875,1588199.294826746,5040.951169858619,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,479,16.0,1285.2378,1269.23779296875,1269.23779296875,1610964.5751001835,7932.736201096726,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,480,9.0,1285.2378,1276.23779296875,1276.23779296875,1628782.904201746,14180.419906118976,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,481,6.5,1285.2378,1278.73779296875,1278.73779296875,1635170.3431665897,19672.889092330173,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,482,5.75,1285.2378,1279.48779296875,1279.48779296875,1637089.0123560429,22251.961578148763,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,483,6.0,1285.2378,1279.23779296875,1279.23779296875,1636449.3309595585,21320.62984727812,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,484,6.75,1285.2378,1278.48779296875,1278.48779296875,1634531.0367701054,18940.559867773245,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,485,5.75,1285.2378,1279.48779296875,1279.48779296875,1637089.0123560429,22251.961578148763,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,486,6.0,1285.2378,1279.23779296875,1279.23779296875,1636449.3309595585,21320.62984727812,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,487,6.0,1285.2378,1279.23779296875,1279.23779296875,1636449.3309595585,21320.62984727812,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,488,6.0,1285.2378,1279.23779296875,1279.23779296875,1636449.3309595585,21320.62984727812,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,489,6.25,1285.2378,1278.98779296875,1278.98779296875,1635809.774563074,20463.804654757914,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,490,6.75,1285.2378,1278.48779296875,1278.48779296875,1634531.0367701054,18940.559867773245,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,491,104.5,1285.2378,1180.73779296875,1180.73779296875,1394141.7357447147,1129.8926247423549,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,492,1312.0,1285.2378,-26.76220703125,26.76220703125,716.2157251834869,2.039802365171191,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,493,3341.5,1285.2378,-2056.26220703125,2056.26220703125,4228214.264065027,61.53710031498119,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,494,5084.75,1285.2378,-3799.51220703125,3799.51220703125,14436293.01137948,74.72367780173612,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,495,6191.25,1285.2378,-4906.01220703125,4906.01220703125,24068955.775539637,79.24106128848497,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,496,6334.0,1285.2378,-5048.76220703125,5048.76220703125,25489999.82314706,79.70890759430502,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,497,5537.75,1285.2378,-4252.51220703125,4252.51220703125,18083860.070949793,76.79133595817021,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,498,3691.75,1285.2378,-2406.51220703125,2406.51220703125,5791301.002590418,65.1862181086133,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,499,1466.5,1285.2378,-181.26220703125,181.26220703125,32855.98769783974,12.3601914101612,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,500,133.5,1285.2378,1151.73779296875,1151.73779296875,1326499.9437525272,862.7249384887472,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,501,18.0,1285.2378,1267.23779296875,1267.23779296875,1605891.6239283085,7040.209957026272,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,502,17.5,1285.2378,1267.73779296875,1267.73779296875,1607159.1117212772,7244.215955681877,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,503,9.75,1285.2378,1275.48779296875,1275.48779296875,1626869.1100122929,13081.926068313407,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,504,12.25,1285.2378,1272.98779296875,1272.98779296875,1620497.921047449,10391.737076976133,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,505,10.5,1285.2378,1274.73779296875,1274.73779296875,1624956.4408228397,12140.359921473466,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,506,10.0,1285.2378,1275.23779296875,1275.23779296875,1626231.4286158085,12752.377916935122,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,507,11.25,1285.2378,1273.98779296875,1273.98779296875,1623044.8966333866,11324.335927433922,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,508,10.5,1285.2378,1274.73779296875,1274.73779296875,1624956.4408228397,12140.359921473466,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,509,11.0,1285.2378,1274.23779296875,1274.23779296875,1623681.953029871,11583.979925548654,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,510,10.25,1285.2378,1274.98779296875,1274.98779296875,1625593.872219324,12438.90528512058,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,511,9.5,1285.2378,1275.73779296875,1275.73779296875,1627506.9164087772,13428.818859219664,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,512,11.0,1285.2378,1274.23779296875,1274.23779296875,1623681.953029871,11583.979925548654,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,513,9.5,1285.2378,1275.73779296875,1275.73779296875,1627506.9164087772,13428.818859219664,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,514,10.5,1285.2378,1274.73779296875,1274.73779296875,1624956.4408228397,12140.359921473466,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,515,64.25,1285.2378,1220.98779296875,1220.98779296875,1490811.190578699,1900.3701054921607,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,516,906.75,1285.2378,378.48779296875,378.48779296875,143253.00942635536,41.74114066331137,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
