model,experiment,sample_index,datetime,actual,predicted,residual,absolute_error,squared_error,percentage_error,timestamp,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,info_mae,info_rmse,info_r2
xgboost,no_wsi_wind,967,2024-11-29 01:00:00,6919.75,13799.6,6879.849609375,6879.849609375,47332330.64761734,99.42338392810515,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,968,2024-11-29 02:00:00,6104.5,12311.853,6207.3525390625,6207.3525390625,38531225.54420567,101.68486426492476,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,969,2024-11-29 03:00:00,5656.25,10638.324,4982.07421875,4982.07421875,24821063.521133423,88.08087016559013,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,970,2024-11-29 04:00:00,5238.25,7897.267,2659.01708984375,2659.01708984375,7070371.884081125,50.76155376010449,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,971,2024-11-29 05:00:00,4718.5,8212.475,3493.974609375,3493.974609375,12207858.570957184,74.04841812795581,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,972,2024-11-29 06:00:00,4274.75,8798.717,4523.966796875,4523.966796875,20466275.579227448,105.82997360932023,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,973,2024-11-29 07:00:00,4109.0,7552.561,3443.56103515625,3443.56103515625,11858112.602846384,83.80533061932026,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,974,2024-11-29 08:00:00,4745.0,7653.763,2908.76318359375,2908.76318359375,8460903.258230448,61.30164770469168,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,975,2024-11-29 09:00:00,5049.75,7124.623,2074.873046875,2074.873046875,4305098.160648346,41.08862907809082,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,976,2024-11-29 10:00:00,5281.25,8045.9717,2764.7216796875,2764.7216796875,7643685.966134071,52.34975961528549,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,977,2024-11-29 11:00:00,5347.5,9496.203,4148.703125,4148.703125,17211737.619384766,77.58210612421209,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,978,2024-11-29 12:00:00,5536.0,10672.159,5136.1591796875,5136.1591796875,26380131.119088173,92.77744182944764,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,979,2024-11-29 13:00:00,6236.75,10481.713,4244.962890625,4244.962890625,18019709.94278336,68.06370129663998,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
