model,experiment,sample_index,actual,predicted,residual,absolute_error,squared_error,percentage_error,timestamp,param_alpha,param_l1_ratio,param_lags,info_mae,info_rmse,info_r2
lear,with_wsi_wind,921,8556.5,8471.931674374346,-84.56832562565432,84.56832562565432,7151.801699126702,0.988351845095021,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,922,8476.5,9584.14616940283,1107.6461694028294,1107.6461694028294,1226880.0365927615,13.067258531251372,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,923,8091.25,8639.09310451623,547.8431045162306,547.8431045162306,300132.06716598157,6.7708092632850745,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,924,7685.75,7859.0513531146435,173.30135311464346,173.30135311464346,30033.35899136634,2.254839841452272,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,925,7156.5,7149.69280215447,-6.807197845530027,6.807197845530027,46.33794250818864,0.09511909237085886,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,926,6528.5,6887.650696651387,359.1506966513871,359.1506966513871,128989.22290517666,5.501274360892042,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,927,6178.0,6167.037314433106,-10.962685566893924,10.962685566893924,120.18047483858436,0.17744716035733538,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,928,5719.25,5934.439121743218,215.18912174321758,215.18912174321758,46306.35811661732,3.762540923072804,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,929,5590.75,5456.246868702551,-134.50313129744882,134.50313129744882,18091.092328818755,2.405815522017766,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,930,5400.25,5943.927313906998,543.6773139069983,543.6773139069983,295585.02165712876,10.067632311578011,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,931,5467.0,5973.953810256283,506.95381025628285,506.95381025628285,257002.16573336325,9.272979883946507,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,932,5933.75,6409.3924369427705,475.6424369427705,475.6424369427705,226235.7278208574,8.015882653330001,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,933,6486.25,6500.0852838294595,13.835283829459513,13.835283829459513,191.4150786417039,0.21330173566295138,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,934,6915.25,6814.104452365242,-101.14554763475826,101.14554763475826,10230.421806335153,1.4626448448662304,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,935,7268.25,7023.524035569802,-244.72596443019756,244.72596443019756,59890.797666290324,3.3670548540551146,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,936,7619.75,7721.022232592637,101.27223259263701,101.27223259263701,10256.06509429717,1.3290755286263212,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,937,7828.75,7897.053998070494,68.30399807049434,68.30399807049434,4665.436152414095,0.8724764243385866,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,938,8222.0,7837.395744391327,-384.60425560867316,384.60425560867316,147920.4334323016,4.677745750525484,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,939,8859.5,8742.905731423469,-116.59426857653125,116.59426857653125,13594.223464896302,1.3160366677171358,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,940,9541.25,9472.750656340757,-68.4993436592431,68.4993436592431,4692.160081747087,0.7179284020350719,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,941,10292.5,10019.30034734495,-273.19965265505016,273.19965265505016,74638.05021084005,2.654356596111583,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,942,11391.25,10762.735036311427,-628.5149636885726,628.5149636885726,395031.05958044773,5.517524096899118,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,943,12567.5,12309.041182742392,-258.45881725760773,258.45881725760773,66800.96021820146,2.056565086591622,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,944,13647.25,13294.05795339589,-353.19204660411015,353.19204660411015,124744.62178439992,2.5880089146447185,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,945,14305.0,14572.948723825484,267.9487238254842,267.9487238254842,71796.5185997056,1.8731123650842143,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,946,16205.75,15035.956536317324,-1169.7934636826758,1169.7934636826758,1368416.7476747117,7.218385225503009,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,947,17775.25,17656.509268465965,-118.74073153403515,118.74073153403515,14099.361325237809,0.6680115977776309,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,948,19945.25,18714.842969218756,-1230.4070307812435,1230.4070307812435,1513901.4613959158,6.168922579464417,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,949,22126.75,21280.802094646515,-845.9479053534851,845.9479053534851,715627.858571949,3.8231909582433152,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,950,23486.0,23352.985675686894,-133.01432431310604,133.01432431310604,17692.810472472152,0.5663558047902981,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,951,25206.5,24194.637042985574,-1011.8629570144258,1011.8629570144258,1023866.6437779777,4.014293761585401,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,952,26973.5,26164.925412451797,-808.5745875482025,808.5745875482025,653792.8636287459,2.9976628451921434,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,953,29431.25,28084.80092907613,-1346.4490709238707,1346.4490709238707,1812925.1005917548,4.574895972557785,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,954,31452.5,31130.69179309417,-321.80820690582914,321.80820690582914,103560.52203194494,1.023156209858443,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,955,33891.25,33077.698163060384,-813.5518369396159,813.5518369396159,661866.5913878233,2.4004775183546667,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,956,37175.75,35821.38229793742,-1354.3677020625764,1354.3677020625764,1834311.8723902637,3.643148294418303,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,957,40183.5,39519.72633317539,-663.7736668246071,663.7736668246071,440595.4807697845,1.6518562763931512,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,958,41066.25,41994.2772897853,928.0272897852992,928.0272897852992,861234.6505862477,2.2598296406052985,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,959,40265.5,40967.517574178375,702.0175741783751,702.0175741783751,492828.67445529037,1.743471642418946,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,960,38926.0,39092.92664065129,166.92664065129065,166.92664065129065,27864.503359125123,0.42883070608654317,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,961,39193.25,37734.14402296739,-1459.10597703261,1459.10597703261,2128990.252212288,3.7228501770897737,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,962,39280.0,39256.118294845786,-23.881705154213705,23.881705154213705,570.3358410727974,0.060798638376292326,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,963,39827.0,39099.06275867003,-727.9372413299716,727.9372413299716,529892.6273150893,1.8277481139171639,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,964,41435.75,39844.92919606819,-1590.8208039318124,1590.8208039318124,2530710.830222258,3.8392470365117766,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,965,42166.75,42409.68132850052,242.93132850051916,242.93132850051916,59015.63036702715,0.5761205890908395,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,966,42648.0,42317.06738497391,-330.9326150260895,330.9326150260895,109516.39568800594,0.7759628001922995,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,967,42039.75,42629.63381401211,589.8838140121079,589.8838140121079,347962.9140334711,1.4031572833139294,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,968,41215.0,41297.66203803387,82.6620380338718,82.6620380338718,6833.012531913268,0.20056299413769682,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,969,39178.25,40418.26968200129,1240.0196820012934,1240.0196820012934,1537648.8117505887,3.1650716456221932,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,970,38068.5,37692.39546920027,-376.1045307997265,376.1045307997265,141454.6180880824,0.9879678232649769,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,971,36106.75,37189.85353834015,1083.1035383401468,1083.1035383401468,1173113.2747649457,2.9997259192252055,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,972,35107.0,34461.998751955616,-645.0012480443838,645.0012480443838,416026.60997881275,1.837243991352722,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,973,33350.25,34220.60829936572,870.3582993657183,870.3582993657183,757523.5692747852,2.609750449743127,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,974,32868.75,31495.488367236878,-1373.2616327631222,1373.2616327631222,1885847.5120192363,4.178015996235648,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,975,32660.5,32497.613017919433,-162.88698208056667,162.88698208056667,26532.168931314845,0.4987277662023447,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,976,32548.5,32314.10244774486,-234.3975522551409,234.3975522551409,54942.21250320151,0.7201485544804489,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,977,32269.75,32429.669233621094,159.91923362109446,159.91923362109446,25574.16128195819,0.4955701039550815,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,978,32550.5,31848.69981946441,-701.8001805355889,701.8001805355889,492523.49339978513,2.1560350241482413,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,979,32195.75,33333.307184303325,1137.557184303325,1137.557184303325,1294036.3475601086,3.533252632111293,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,980,31228.25,32447.591296243816,1219.341296243816,1219.341296243816,1486793.1967255496,3.904609756369395,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,981,28618.25,30576.332115031506,1958.082115031506,1958.082115031506,3834085.569206256,6.842074952279828,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,982,25509.25,26142.601211865065,633.3512118650651,633.3512118650651,401133.7575709466,2.482829608337434,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,983,23025.25,22874.307069984367,-150.94293001563346,150.94293001563346,22783.768121704423,0.6555539245635461,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,984,21666.0,21042.031418373885,-623.9685816261153,623.9685816261153,389336.79085650615,2.879943605768611,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,985,20917.25,20984.268541852525,67.01854185252523,67.01854185252523,4491.484952038676,0.32039843599179235,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,986,19233.0,20360.40699680219,1127.4069968021904,1127.4069968021904,1271046.5364385343,5.861836410344742,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,987,18846.5,18176.87998627018,-669.6200137298183,669.6200137298183,448390.96278752206,3.553020527575215,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,988,18786.0,18687.24586652909,-98.75413347090944,98.75413347090944,9752.378877590196,0.5256794073823958,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,989,19360.5,18839.582234809062,-520.9177651909376,520.9177651909376,271355.31809152086,2.690621446711958,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,990,19968.25,19739.376619033002,-228.8733809669975,228.8733809669975,52383.02451526438,1.14618647586485,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,991,21800.75,20212.006102671272,-1588.743897328728,1588.743897328728,2524107.171299276,7.287565323798489,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,992,22844.75,23005.501452911314,160.75145291131412,160.75145291131412,25841.02961309844,0.7036691270915363,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,993,24830.25,23384.395501731542,-1445.854498268458,1445.854498268458,2090495.2301631344,5.8229558633838785,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,994,27912.25,26614.65946613412,-1297.5905338658813,1297.5905338658813,1683741.193578343,4.648820979553481,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,995,30443.25,29983.147701025267,-460.10229897473255,460.10229897473255,211694.12552183418,1.5113442190783881,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,996,33175.0,32195.84786500198,-979.1521349980212,979.1521349980212,958738.9034711831,2.9514759155922414,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,997,33892.75,34807.54997860348,914.7999786034779,914.7999786034779,836859.0008529237,2.6991022522610533,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,998,33580.25,33706.57221455942,126.32221455941908,126.32221455941908,15957.30189119591,0.37618008966395866,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,999,33069.75,33035.81966537183,-33.93033462816675,33.93033462816675,1151.2676079793714,0.10260233182336272,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,1000,31848.25,32629.717797407735,781.4677974077349,781.4677974077349,610691.9183852966,2.4537228808725424,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,1001,31215.25,30952.03981943809,-263.2101805619095,263.2101805619095,69279.59915143301,0.8432102275708995,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,1002,31061.5,31004.61788070347,-56.88211929652971,56.88211929652971,3235.5754956646374,0.1831274062634174,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,1003,31770.5,31354.166523730102,-416.3334762698978,416.3334762698978,173333.56346297756,1.3104404282896611,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,1004,33141.0,32724.32329071694,-416.6767092830596,416.6767092830596,173619.48005895937,1.2572846603389576,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,1005,33271.0,33865.11409939315,594.1140993931476,594.1140993931476,352971.5630977309,1.7856815226262184,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,1006,31155.5,32703.038650209048,1547.5386502090478,1547.5386502090478,2394875.8738908414,4.967144325106485,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,1007,28129.25,29004.26283961577,875.0128396157706,875.0128396157706,765647.4694924543,3.1106867037530668,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,1008,25726.75,25989.0452514763,262.2952514762983,262.2952514762983,68798.79894701455,1.0195428939768774,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,1009,23796.0,24167.247885516063,371.2478855160625,371.2478855160625,137824.99250014746,1.560127271456995,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,1010,21716.75,22189.727293538213,472.9772935382134,472.9772935382134,223707.52020273329,2.177937737175202,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,1011,19130.25,20519.502115363783,1389.2521153637827,1389.2521153637827,1930021.4400427449,7.262069838936011,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,1012,17532.5,17592.63731287184,60.13731287184055,60.13731287184055,3616.496399445639,0.3430047789636746,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,1013,16007.0,16939.73714606063,932.73714606063,932.73714606063,869998.5836413291,5.827057825076825,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,1014,14664.0,14969.998717415801,305.99871741580137,305.99871741580137,93635.21506011546,2.0867342977058967,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,1015,13702.25,13816.651067141269,114.40106714126887,114.40106714126887,13087.604163061107,0.834907165912061,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,1016,12542.75,13081.555375411637,538.8053754116372,538.8053754116372,290311.23257247533,4.295751533046642,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,1017,12167.25,11860.866439573554,-306.3835604264459,306.3835604264459,93870.88609958564,2.5181003137618942,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,1018,12160.5,12419.071586146376,258.5715861463759,258.5715861463759,66859.2651622527,2.126323639210257,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,1019,12247.0,12297.770830415304,50.77083041530386,50.77083041530386,2577.6772210595436,0.4145572827244419,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,1020,11889.0,12468.849553970027,579.849553970027,579.849553970027,336225.5052392393,4.877193657746988,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,1021,10888.5,11390.847177098694,502.3471770986944,502.3471770986944,252352.68633902702,4.613557212639326,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,1022,11155.25,9862.07850674092,-1293.1714932590803,1293.1714932590803,1672292.5109779197,11.592492263803331,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,1023,11521.5,11568.714076520677,47.21407652067683,47.21407652067683,2229.169021700327,0.40979105603120985,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,1024,12912.25,11815.4990241157,-1096.7509758843007,1096.7509758843007,1202862.703103166,8.493879656012323,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,1025,14389.5,14109.365393167604,-280.13460683239646,280.13460683239646,78475.39794514135,1.9467987548712724,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,1026,16798.0,15708.870117426406,-1089.129882573594,1089.129882573594,1186203.9011147704,6.4836878352955445,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,1027,18711.5,19413.01668740238,701.5166874023816,701.5166874023816,492125.66270401084,3.749120526959392,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,1028,21205.25,20589.677977677962,-615.5720223220378,615.5720223220378,378928.9146656434,2.9029227305584584,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,1029,23507.25,23055.479099502187,-451.7709004978133,451.7709004978133,204096.9465366051,1.9218364568276642,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,1030,25533.5,24459.577748838106,-1073.9222511618937,1073.9222511618937,1153309.0015406294,4.205934365290591,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,1031,27072.0,26633.501661226324,-438.49833877367564,438.49833877367564,192280.7931072732,1.6197485918052363,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,1032,27342.5,28126.851194932387,784.3511949323874,784.3511949323874,615206.7969918641,2.868615506746276,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,1033,27230.0,27524.12567620134,294.12567620133996,294.12567620133996,86509.91340089547,1.080153052520132,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,1034,26372.25,26860.520793222047,488.27079322204736,488.27079322204736,238408.36751368732,1.851456713863482,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,1035,26236.25,25799.755542235962,-436.4944577640381,436.4944577640381,190527.41165872163,1.6637074954075821,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,1036,26381.0,26304.19869682367,-76.80130317632938,76.80130317632938,5898.440169582462,0.2911235479181997,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,1037,26648.25,26562.764833392594,-85.48516660740643,85.48516660740643,7307.713709896035,0.3207909210074746,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,1038,27788.0,26762.80415449428,-1025.195845505721,1025.195845505721,1051026.5216421904,3.6893473639893197,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
