datetime,stability_probability_gmm,unstable_gmm,stability_label_kmeans,absoluteerror_catboost-no-wsi-solar,absoluteerror_catboost-no-wsi-wind,absoluteerror_catboost-with-wsi-solar,absoluteerror_catboost-with-wsi-wind,absoluteerror_cnn-lstm-no-wsi-solar,absoluteerror_cnn-lstm-no-wsi-wind,absoluteerror_cnn-lstm-with-wsi-solar,absoluteerror_cnn-lstm-with-wsi-wind,absoluteerror_lear-no-wsi-solar,absoluteerror_lear-no-wsi-wind,absoluteerror_lear-with-wsi-solar,absoluteerror_lear-with-wsi-wind,absoluteerror_lightgbm-no-wsi-solar,absoluteerror_lightgbm-no-wsi-wind,absoluteerror_lightgbm-with-wsi-solar,absoluteerror_lightgbm-with-wsi-wind,absoluteerror_mcd30-no-wsi-solar,absoluteerror_mcd30-no-wsi-wind,absoluteerror_mcd30-with-wsi-solar,absoluteerror_mcd30-with-wsi-wind,absoluteerror_nhits-no-wsi-solar,absoluteerror_nhits-no-wsi-wind,absoluteerror_nhits-with-wsi-solar,absoluteerror_nhits-with-wsi-wind,absoluteerror_prophet-no-wsi-solar,absoluteerror_prophet-no-wsi-wind,absoluteerror_prophet-with-wsi-solar,absoluteerror_prophet-with-wsi-wind,absoluteerror_random-forest-no-wsi-solar,absoluteerror_random-forest-no-wsi-wind,absoluteerror_random-forest-with-wsi-solar,absoluteerror_random-forest-with-wsi-wind,absoluteerror_sarimax-no-wsi-solar,absoluteerror_sarimax-no-wsi-wind,absoluteerror_sarimax-with-wsi-solar,absoluteerror_sarimax-with-wsi-wind,absoluteerror_xgboost-no-wsi-solar,absoluteerror_xgboost-no-wsi-wind,absoluteerror_xgboost-with-wsi-solar,absoluteerror_xgboost-with-wsi-wind
2024-10-25 08:00:00,0.0005837694427008,0,0,0.20858525804071992,0.19951050988802096,0.16765186318658992,0.19546959417092524,0.6543644766182981,0.1884538574731974,0.4312667462161103,0.06350903840093407,0.02817928352226644,0.06971454797804129,0.023530098685670308,0.0755779225092036,0.06800813328238614,0.2987465672329764,0.08071266173579313,0.26842281228130316,0.41974698480961586,0.05615212918336726,0.4395850849857567,0.18722270773187022,0.7472103862399685,0.43553733826889907,0.7332137047966981,0.6142530394245307,0.265487074773426,0.35137332201639265,0.2676436782080474,0.33136966005305524,0.062697116598434,0.2793370314614823,0.0043706477082466385,0.28703464894752656,0.08078739683300978,0.33096330459971485,0.09667926297073215,0.3130006311377071,0.3335538587327042,0.2683681134354375,0.02908156014134982,0.3332040464268264
2024-10-25 09:00:00,0.0005955302798032,0,0,0.07679624357996735,0.19773993227550996,0.10465004694500202,0.308149882386094,0.8474291439097695,0.1998528484338869,0.5503745107924607,0.04950326250368097,0.09153072760007608,0.21660055110075863,0.08499026799377361,0.20859472673303114,0.0010250037448143743,0.2642210169259723,0.02484773535947069,0.26815185162925487,0.5295174954839572,0.04164196127743391,0.5490516685166096,0.1986341666740968,0.9677394102179026,0.4270176912165531,0.9203866670505599,0.6232623059619454,0.46603539152121043,0.3494778686450195,0.46559283661023404,0.33039144048381164,0.15544611923040977,0.2828821773127009,0.18995218317646134,0.2864340369563058,0.26376100050385387,0.36932181733041264,0.25666246615824595,0.3473681397817599,0.22134667246758377,0.3062601096631802,0.00786649136229089,0.3962148659814341
2024-10-25 10:00:00,0.0007006548695953,0,0,0.21446477929680072,0.24787028022408272,0.4052450371934029,0.1381035027657497,0.9320040073683871,0.21654929577464788,0.6116248147098637,0.04383585705945868,0.12939411732166084,0.020338255469191678,0.1326794307065605,0.012807329133122936,0.08665236169477918,0.26354180267216737,0.11942281749737485,0.2500291542052707,0.5704240148218339,0.036010027027416104,0.5843348904138917,0.21572815931885922,1.0,0.43984006475910836,1.0,0.6243228207546327,0.5229312285344861,0.3805154124789154,0.5205821257917072,0.36160377718943476,0.18988555468879975,0.2837486526242397,0.18627388085684943,0.30428546182972926,0.28602843945640977,0.4165197948308349,0.26723148145089326,0.39343432298845327,0.2968467776694426,0.31936465347479753,0.16606334380078136,0.369338230675869
2024-10-25 11:00:00,0.0010338101379299,0,0,0.2593225724139501,0.28691258433309147,0.5320245201851828,0.12201064571713824,0.8740264357043597,0.21986546142526803,0.5562751077636882,0.04392368376187598,0.026098362311738885,0.043781648761029496,0.03068503255867217,0.051183433165404996,0.01782956242436385,0.2472944809896855,0.06173160277258152,0.27801658167055116,0.5204706770376191,0.03547113383925346,0.5387679579236991,0.2184961371109315,0.8720644589476099,0.4341286316284429,0.9354890242749704,0.6171526076776925,0.42914019889810545,0.3740215709461494,0.42504504060257203,0.35656891737962876,0.04488437122198607,0.2745513897114443,0.06106107725197122,0.2671399561373208,0.1602971489833148,0.4149495365675045,0.1401697311379214,0.39232169227693925,0.2291001639201696,0.3147636800822517,0.10943149234336268,0.39558229572910647
2024-10-25 12:00:00,0.0017334759276204,0,0,0.47147047395711317,0.25219186160996293,0.8149649444549383,0.12250881542750115,0.6492259961865365,0.1993325625394156,0.4091500443543127,0.0496427519722261,0.10692324936299774,0.0921381119253503,0.10043604587723703,0.09914658698907601,0.22427022252937284,0.2822365937917924,0.08606579815000444,0.29048728137269236,0.37081538768254874,0.04140214753578459,0.3945913330279483,0.1978135401518857,0.575896744437763,0.4251867996970673,0.724535448711281,0.6058518324114999,0.17845030058741104,0.3510058687609709,0.1743041349734477,0.32963465895544114,0.018644478179334095,0.239830105829877,0.020037702541743363,0.25387012317351965,0.13633794150467055,0.386612800510455,0.14732696266146972,0.36542914424836825,0.38379680629546886,0.3086820759368684,0.17334087815814453,0.46872692663349075
2024-10-25 13:00:00,0.0031648628339936,0,0,0.625258301188774,0.32334307253288097,0.9581660684363632,0.17960748260098816,0.3050770772064764,0.15952280849274753,0.20899336566602958,0.06430981127591534,0.06447175499340302,0.044549233232886155,0.05838267793665745,0.037546371969495555,0.19585809168484433,0.2406469663317775,0.0651209452885229,0.27333549715469785,0.14379133003434724,0.056339721209635304,0.1740701284089855,0.15809101412491883,0.13267678115537493,0.3791167098338385,0.3857294941401779,0.5999942958040788,0.13310383269593049,0.3843175459524858,0.13993234962676063,0.3670108343787458,0.01583257920199455,0.2813807963913821,0.0010587485089061477,0.26647997161686954,0.4830457264234651,0.4277908543680007,0.4853670004983717,0.40656272856533876,0.23044018218434872,0.25498121836205645,0.05182717693708485,0.3983093497743349
2024-10-25 14:00:00,0.0055176091330937,0,0,0.5468568034232902,0.27419622302914154,0.7638899127897245,0.20070377944613854,0.017946977776341445,0.11963947866302294,0.02359874705559465,0.0961185763808166,0.02242970064481643,0.02263344332603164,0.026018998433331348,0.016049809518602888,0.2599441727779176,0.22377298746435714,0.2898790748578498,0.218443270058746,0.06570475808281687,0.08857114920395552,0.027835495143129295,0.11723934524866465,0.191643417276524,0.3237282440287739,0.07209385493340974,0.5781507824643446,0.3435743380142687,0.34742538419957353,0.34819947776961174,0.33258517056783315,0.08619619913636434,0.2739320430310736,0.08635342552651172,0.2511972398833487,0.7323251792185369,0.37920968899613694,0.722539536527364,0.3598802493809335,0.3713302631572388,0.2925364059012093,0.23637932801629882,0.35757451858606004
2024-10-25 15:00:00,0.0087359968638575,0,0,0.16085660988846986,0.12868411180157818,0.42235783768963414,0.105497713933469,0.053505933961908454,0.10315850325835613,0.017770284326689832,0.1565536801971451,0.1781626115223834,0.22937832153404134,0.17471190477358825,0.22207759551624517,0.07875718138596337,0.09538376068593973,0.19319164693437768,0.09479599208275048,0.11819363742291583,0.14926428494537625,0.0775920149856188,0.10202887370788674,0.14299415615386182,0.32237497995511644,0.016963273573036883,0.5461277369954357,0.16593863451156357,0.17628296321701745,0.16727729071702296,0.16407077537088285,0.019211549960102846,0.008210661147905148,0.01945403932469008,0.003132656030177536,0.5223766398130669,0.1833055148897508,0.5220454085463542,0.16281674773218904,0.21428616389117736,0.06433601640094694,0.134426510282545,0.23296176962635237
2024-10-25 16:00:00,0.0094938128732216,0,0,0.02704648800126466,0.11866630371346111,0.06374712633380138,0.1531237187973517,0.05433541612804188,0.09599011982341814,0.00013919190325272768,0.22931035373495967,0.1744166968336372,0.06216827077975469,0.17415502290487925,0.06899744315908486,0.06903033270652678,0.13658317419621532,0.09812981759723148,0.13072734858458987,0.117856890441932,0.22298552608013825,0.07593838409329026,0.09520141518420787,0.006727615782645944,0.2848505198582543,0.01782449235312108,0.5234298877359918,0.058688314672622956,0.17416924253720234,0.061761215562962546,0.16264105609614465,3.5041757950329583e-06,0.05727561603392225,0.0002405291329265348,0.04345461246577775,0.17870163056000601,0.14037851232962828,0.18961164425489074,0.12208759844693493,0.05838018306631132,0.13551079275812541,0.06572887143617147,0.0904220275923314
2024-10-25 17:00:00,0.0124116845727154,0,0,0.0006648580156459924,0.12682099592169183,0.05905883561380512,0.24615102164469974,0.0544754585716748,0.07897309228505361,0.0004718895838019514,0.2867748484989383,0.05643138192543246,0.0008452126083385964,0.048504581297296664,0.0064399426159485115,0.011968251845880813,0.11937270083424782,0.04061793605444075,0.11850362384315467,0.11799885821709281,0.2809536303613537,0.07855703958010712,0.07784140048997015,0.06055275408462658,0.34044410947095116,0.008159097133419776,0.5091315639805768,0.1465292129959274,0.236702259306089,0.14898824464555285,0.22528837673893062,8.269711634620872e-05,0.10199785982984626,0.00010778609456028956,0.09948009226677551,0.06196787378725276,0.16726078158205906,0.04088881754507268,0.14912869634560952,0.02416617199250586,0.1545114952712801,0.02487381112229686,0.19437719852948063
2024-10-25 18:00:00,0.0142219701554634,0,0,0.002027581384313581,0.13627862315514372,0.02737972615220788,0.2226644730127004,0.05444314108468259,0.0656506201387429,0.0008329277723603165,0.32660167490687786,0.008271879655739016,0.32258073027901296,0.00220868944233773,0.32893031621180807,0.04386288576839881,0.0814558074007745,0.017743011091671163,0.0782181871905354,0.11895292059516703,0.32116870280248716,0.07700607511333032,0.06345919307114893,0.0451546712614087,0.2864759316425185,0.0018021143153109092,0.5030230944913636,0.1443610923933589,0.30209156123482633,0.14409087006074472,0.2911261552491472,0.00091401416674205,0.0695124191952482,0.0007947914039004853,0.06571812368276067,0.24743547239276573,0.22329921190980737,0.2175439381360219,0.2053002477130252,0.01961481082134027,0.11598814482810656,0.0002121495247309655,0.18297722929621352
2024-10-25 19:00:00,0.0146892305004108,0,0,0.0029246741319785283,0.11022097922681863,0.0026240843181818754,0.1944681092895822,0.05450777605866701,0.0710584401933992,0.0010777882148700492,0.33893357718158945,0.009936229398305916,0.1478320784917964,0.02180769142880784,0.1391350662265083,0.010249620480266097,0.15444279337258063,0.004161852709513443,0.1140915933936557,0.12138507658820841,0.33379862429613005,0.07916062305900828,0.06930888448047809,0.026963398238099533,0.32184672865446806,0.012129746434501959,0.5151384315220334,0.12059211082105424,0.37393351351764376,0.12003804066475773,0.3560546356636207,0.00013392741675758614,0.09722005738744612,0.00010074627258192397,0.09414668538685154,0.4146335308791062,0.314038657584002,0.37877492326819473,0.29673158930324145,0.002131833729254736,0.10383185176614326,0.00016175463183462063,0.19947743832267983
2024-10-25 20:00:00,0.0146892305004108,0,0,0.005397909736171598,0.12406906625850858,0.008295953195974494,0.1637092618875785,0.05450777605866701,0.08834349379861259,0.0010467682526344414,0.3465073386959285,0.006672849966651334,0.040656985191851576,0.004042486640735501,0.04868684791285963,0.0038844002173849352,0.17678000242556366,0.0004596355406311114,0.15505582658335276,0.11796496314509397,0.34134383638310806,0.07652701891890587,0.0860654181795258,0.007565660119194684,0.32950073243053124,0.014447491579811338,0.5356023960727193,0.10574947619324339,0.3889012796184418,0.10530240010535394,0.37463714381235563,0.00017868468023473556,0.12440197906768488,0.00011112091503508215,0.12020604204329524,0.5065633281177023,0.3798560109363795,0.4719265291335976,0.3645390825289685,0.003943938715210831,0.12607277117544935,9.597164308997313e-07,0.23024105923739138
2024-10-25 21:00:00,0.0134450882755778,0,0,0.0017250037204613296,0.17196627717319146,0.0014595510774064904,0.139490054779725,0.05430309864104967,0.10394155980660082,0.002064893974832307,0.34663132933463525,0.02095544066203195,0.40513438549940795,0.012084444978659044,0.394572129346527,0.00032784629793326033,0.2020912043406205,0.0037532406943923814,0.16909406411647399,0.12080393830756826,0.34185872198572875,0.07956777617733769,0.1018882996844115,0.0033084631928916234,0.3765900893934044,0.0030177833519305264,0.5583752018295852,0.08800774968298246,0.40229582565619676,0.08753740341263007,0.3874642015069925,0.00016519296076492523,0.1358933381196527,9.0325971195508e-05,0.13621692969989546,0.4973992426822374,0.4470520569466154,0.4628161241113673,0.4309234994211494,0.003677656078248425,0.14297528830638515,9.597164308997313e-07,0.27336834652569464
2024-10-25 22:00:00,0.0115756357890834,0,0,0.009435539615536032,0.20429436088858477,0.03850625867575357,0.10462860758378667,0.054367733615034095,0.12820580197603534,0.0006870599435056897,0.3309103496019384,0.023992780021060277,0.22974108685705244,0.017613075436714424,0.21909269498672534,0.0021640376431628543,0.21202651489741756,0.002165750011916546,0.19360674982966322,0.1201563410755271,0.32560994580573854,0.07917952000718827,0.12696745302594473,0.010767987472859373,0.3857512822359853,0.02029592081264578,0.5754320411022886,0.0936035076651236,0.41838161254031764,0.09566023993428799,0.4053328026864602,0.00014028424946207848,0.13026796732768844,6.634119519462038e-05,0.12694154729176432,0.4797814405285496,0.5053178224566988,0.4522517997527968,0.49069203552830565,0.002200128032542652,0.14423602095758878,0.0030288365561527194,0.2628125623425064
2024-10-25 23:00:00,0.0092884580300814,0,0,0.011527560052984205,0.32737125342635753,0.009501492553821263,0.18611953541941606,0.05446827690789875,0.1558492747529956,0.0010461420203454566,0.30423858554234706,0.016002683451668328,0.10945036355599955,0.014711484599359273,0.09957850288747247,0.0030967623244429246,0.27293292560492244,0.0018053646756784748,0.25303486553967647,0.12065892780647225,0.2988657898597986,0.07892642031867,0.15413609056463584,0.02120956075586173,0.38991492317590465,0.05656665301829472,0.590851802014991,0.05119981287469502,0.41954693563397355,0.05926855019672753,0.40391471904108683,0.00017803195506379326,0.19458696267526115,0.00010275158347324389,0.19671931757594857,0.3754249712820869,0.5476841818973939,0.37478334492682747,0.5371751307406528,0.001144923440457751,0.22828136559468684,0.0033382890427603945,0.2989383681776109
2024-10-26 00:00:00,0.007268121967804,0,0,0.016959955139002454,0.3792886427393274,0.04186724074830983,0.2100517425407077,0.05456882020076342,0.18857998738700862,0.000417254474299032,0.2775668214827558,0.0313796530964508,0.056637360141512376,0.026703150096568134,0.06492679558374953,0.006294250941124562,0.30467389382116694,0.009692332029467524,0.30015694285993505,0.11954940674339214,0.2720166967930819,0.07934454689964877,0.1873619775239305,0.02878155790943285,0.3868181067373725,0.07444658728854185,0.60643408724005,0.03703590341464666,0.4387239090853219,0.047507297346445015,0.4245678070943217,0.00015452930359636594,0.22971407451044926,9.677220472532411e-05,0.22741039022299495,0.2542560299671336,0.5629533963397066,0.2664412710138529,0.5537277261346999,0.003996921824912248,0.2784098900614455,0.004517265666181206,0.3243398041719295
2024-10-26 01:00:00,0.0055013649989908,0,0,0.004804755403642213,0.3055369725770301,0.014371571345662878,0.22298782441874054,0.05466936349362807,0.21033739751944502,0.00046934815792467477,0.25089505742316454,0.023443462522102,0.16532798657324882,0.01706935838366465,0.17241289087709408,0.03216552089516943,0.2394420964487511,0.022020380698488516,0.24120017307607633,0.11793053112145951,0.245109114183637,0.07670590249753535,0.20920165155107043,0.025357130782083768,0.42816903483088226,0.0777405826916089,0.6165203602930533,0.0348256690283277,0.41725871947420173,0.04802688053599239,0.40485767687683344,0.0001287009036923509,0.20160834795371713,9.244491614750741e-05,0.1925867338486853,0.10421582973181322,0.5124829076547389,0.13331753297483698,0.5051512779803607,0.0009348312709160647,0.24079073665586204,0.001640171240311592,0.3333176337815017
2024-10-26 02:00:00,0.0041099465535325,0,0,0.0034995838760655683,0.27469870061330304,0.03102027443820953,0.17412369686827397,0.05470168098062028,0.2347382804288417,0.0003828245606854804,0.2372870848250957,0.04821274894802715,0.07597057117544412,0.04024151784133724,0.06941636964991645,0.026953438749635912,0.24766702361801574,0.014480910521939805,0.26268117426189863,0.12169196682095301,0.23110744699245864,0.077251116837609,0.233264031740887,0.03249972745060234,0.4434123183198422,0.08908311690509946,0.6066579219575455,0.03564112601503355,0.4029114749006058,0.05058298894492261,0.39235357776919116,0.0003247645447525047,0.18231799674682445,0.00042069020087200294,0.17172116785101746,0.05777310357582174,0.4499279037794541,0.011572376257570065,0.4446758028539543,0.005350017663387323,0.22893266283604152,0.007557861091552804,0.31438146074834256
2024-10-26 03:00:00,0.0029863800037811,0,0,0.040385666391129414,0.2832963544440767,0.018307054564218904,0.10459262139910556,0.054777088450268775,0.2730660079882279,0.001097071828351082,0.23216730470182834,0.04412601053766655,0.17729794977098648,0.03667785614504273,0.16934021251394832,0.03558919540317268,0.241270115681183,0.041151568829662276,0.2586917133023888,0.1185930511343741,0.22597235321159975,0.07777859074639955,0.270943256739518,0.004226270680693496,0.4394017262433324,0.08649328635134874,0.5864917785204299,0.013919996081138346,0.35344014724532613,0.0011908472690276885,0.34295983412094233,0.0014954918660680066,0.16675869851579306,0.0016929450367338362,0.17366668527692164,0.250400485021095,0.34496991472029326,0.1878073168860568,0.3402263273266875,0.05374983475685146,0.23330873693469395,0.05277168746879057,0.30504698001116903
2024-10-26 04:00:00,0.0021492374188905,0,0,0.12846286173045418,0.3212348092524311,0.1795953648644146,0.2015963947581245,0.05463704600663586,0.29710952280849273,0.01125611283686126,0.25011494965463443,0.005754075137952696,0.22455343840224168,0.001304981333026557,0.21526391193622366,0.12308290454233271,0.23097262753458922,0.1958730328530254,0.2447535665199286,0.11922787339208435,0.24426706733394593,0.0792660382293707,0.29546025289937206,0.10189133534254005,0.3434654692605465,0.07023806276197225,0.5657414400520698,0.11526887786173969,0.34673809455691756,0.0991760486201152,0.3390525678490426,0.016407103777936326,0.18890973217209378,0.015746224314376448,0.19526955662891896,0.38712224192060724,0.29602810561481413,0.306134245054541,0.2942176264754124,0.155416610464993,0.23301805035249762,0.1619661381200952,0.31872818189943614
2024-10-26 05:00:00,0.0015960073948367,0,0,0.33268315185727076,0.2304035101175791,0.33605984860267823,0.0842645684628851,0.015037351945512718,0.3229819213790204,0.0006557362706683122,0.2568311092512515,0.18679151109735453,0.15455936287180264,0.17438668121951595,0.14582120014585315,0.26395167315517654,0.1519420187494472,0.30885396180008495,0.162963234575827,0.09847421165599844,0.250719201378124,0.0558463881767524,0.32173857113972953,0.12341604023311027,0.3106785148937763,0.05675393749440462,0.5224943866702384,0.22163289809811693,0.20338209624958495,0.20555806285253247,0.19317020482977332,0.18815790301308732,0.14436599581984963,0.18957086226805128,0.18048334471138744,0.4225203468324402,0.134415688554997,0.3298317607050439,0.13486401376504142,0.24497049361868908,0.17018103328089695,0.2810396856538929,0.15907843191878876
2024-10-26 06:00:00,0.0012535031976767,0,0,0.3248974631344103,0.13937573474263465,0.4895610747191464,0.029863762965840243,0.11660149306789903,0.33412865251208745,0.15304306224242548,0.2576060507431689,0.180304718097369,0.25185833379629946,0.18763952220239033,0.24262551375263894,0.2163948651201964,0.0704688191842494,0.19162980501762336,0.07386178345749514,0.014802906420762506,0.25149135291887975,0.04983328028955138,0.3332976603318046,0.04070808428377149,0.2771301766553501,0.13140995452481752,0.48554904696596923,0.16640478063985611,0.1290026673399003,0.14759042702747668,0.12246624873262205,0.3170285916920743,0.047425529873071644,0.3085501817196416,0.1000194609159728,0.27344189033181293,0.0817691588886707,0.18155039321522481,0.08327630518090737,0.3638489243680139,0.03643235813377239,0.21627796668474408,0.10255992563319788
2024-10-26 07:00:00,0.0010853679400931,0,0,0.18203136403747208,0.07895937529530145,0.20391170293282973,0.08662463110681345,0.2698833338719581,0.32706012192558337,0.3421571951702685,0.22268718711737265,0.23684388096102402,0.18820567149170583,0.2441517097191921,0.17908097743538567,0.16659610590059368,0.04794225631396875,0.18803900322067219,0.037241228996829544,0.1707039500824702,0.21674964098620406,0.20333704720494233,0.3256420328667654,0.28486734025673943,0.28740106958430917,0.3431352857750468,0.47751570238377183,0.009138295808104704,0.05091173414995146,0.011018815785344516,0.046206270726476845,0.5249720262589151,0.029681733043822437,0.5101346278424043,0.010908388993331603,0.05152937323139841,0.04621494450191781,0.02943222170177543,0.04731743457031028,0.04678894097959728,0.02306037402249845,0.296192996866713,0.1542736808314427
2024-10-26 08:00:00,0.0010853679400931,0,0,0.07597764794404173,0.0,0.25543237837736193,0.06472967677248795,0.41854377403613097,0.3251313853268867,0.4989234125594176,0.20221839917752876,0.10491077283294922,0.07189390253731955,0.09102457284423926,0.08139019646777103,0.02640623665383472,0.080417284993805,0.0902055653480523,0.06018333094439767,0.30329791443733856,0.19596652560814765,0.32667445330666306,0.3241511291503094,0.4889153695130437,0.3283041586333125,0.5847045179975278,0.4963103812097319,0.21128207939652785,0.0754458642283575,0.23220286855081773,0.07271499786652906,0.060697297380790834,0.05032731818859883,0.043700703682191026,0.04625024780365703,0.1880106712294772,0.11493681634875418,0.254352416016508,0.11575915408763557,0.3445635384995355,0.012666615337557632,0.014917445556670891,0.14596393996471432
2024-10-26 09:00:00,0.001268366226214,0,0,0.26159530642273704,0.11272206322490262,0.17788637999457502,0.0636564161251099,0.5403160650227838,0.34849695186041624,0.5980112945548174,0.2134240531506538,0.41329025851727114,0.07100363598349613,0.39010155694155474,0.06047084176151538,0.2514716324180628,0.12450651344826835,0.279945552977697,0.15976675137149765,0.39825119998063396,0.20682450457259127,0.41936691576534463,0.34776010242090716,0.7327377381135923,0.330937146664864,0.7978543810066409,0.5275933040242002,0.43283711473898867,0.10944424766524873,0.4554865492960757,0.10942947645349597,0.11667408670725463,0.005614634917841567,0.1488004491764165,0.006604465640054079,0.39962564235964965,0.1801291357089894,0.4494633655297312,0.1807072484364083,0.3301171323929083,0.09890104665692524,0.1542914117882758,0.24217931164327539
2024-10-26 10:00:00,0.0017530576605243,0,0,0.29495315492523416,0.1322828115597836,0.26228232591813283,0.019389597438728336,0.6029365823180256,0.3798612596609273,0.6141325684226355,0.2298373139494635,0.30853629306759967,0.013776053602609703,0.2855020781787908,0.004130843061132163,0.16704221907335523,0.20833988170869394,0.1914337162202522,0.19074702185638914,0.4014605710932579,0.22356175902902348,0.42344598313548765,0.3786868249017156,0.8508280322016971,0.3371113677987875,0.9060466046855432,0.541924287858302,0.5445171556032593,0.14632091259641383,0.5668976471210576,0.14732945258386107,0.1540923535823719,0.19390989138185105,0.18410330140147443,0.20268765678794548,0.46443783575671677,0.226071631306632,0.5028115933591354,0.22610406989288742,0.28323959304307617,0.13653622240067353,0.19071510804931055,0.3743126745683688
2024-10-26 11:00:00,0.0029606486440339,0,0,0.18732171936867076,0.12105339073451958,0.35127413865814133,0.11888813251199454,0.5463486625946633,0.38675636418206055,0.5516389244291523,0.23309723449212919,0.08096514775474652,0.018703767776956214,0.09094285936724048,0.012685620868291012,0.25114733821958196,0.20959602416658618,0.329094801959299,0.22710371541143112,0.32794283111732275,0.22695626977576822,0.35592356174240813,0.3861976363756202,0.7728916164867777,0.3171243635364451,0.8685315059509443,0.5483327773574724,0.5007591341384946,0.21696488292992389,0.5222310688578835,0.22146263099012592,0.009229827335638522,0.21738526204644018,0.01606230908089334,0.23522936498073008,0.38585147113948853,0.2967489421404655,0.42155775632775017,0.2982354185970781,0.31959412034712614,0.17093466973422924,0.14981354995736504,0.35887430981693075
2024-10-26 12:00:00,0.0057337187510441,0,0,0.011610568220232225,0.16982015189669886,0.0008889389305573209,0.08328374755965585,0.39593230563724696,0.3701545142766581,0.41936018447059753,0.21291259176598834,0.009032324527042017,0.054643491333064786,0.0028662054673123582,0.04805786599603827,0.019772810728081448,0.19790227745767874,0.10848194289946257,0.216323349959562,0.20736730979825094,0.20578802529066045,0.23542579192117974,0.3687440128510886,0.49400988979593646,0.348980293466678,0.6642667246790727,0.5373012375518212,0.2722277882285811,0.2604956467328605,0.292995186716418,0.26914058683413616,0.019999954714383386,0.216557487752596,0.0414566368283456,0.2205853876787442,0.12126640521889367,0.3379704323542514,0.1660416116716453,0.34185916926073756,0.2580999533237192,0.17172535205615067,0.09321860882189192,0.34191448494014504
2024-10-26 13:00:00,0.0111277118186785,0,0,0.3027378314023974,0.21479085398411837,0.4894648343989049,0.0960410228931838,0.19129797800256385,0.35152932777108076,0.21177507566675113,0.17377804642416164,0.007032729282441972,0.10538313585538883,0.0026853536283103097,0.09846277106627702,0.03150604997007991,0.19711112299688713,0.025542854305149205,0.21057198151639472,0.04957989910813004,0.16727584494136188,0.08524509072832023,0.3505161697761919,0.054170411809712445,0.34620975311137525,0.3411347670991115,0.5051765254617326,0.05931722311166396,0.3329989532838646,0.07950010608635136,0.33486703380334426,0.04156183630043889,0.22960131245434254,0.042586298979294064,0.2230196952022089,0.24564989382107308,0.40641555167738297,0.26228741656656124,0.39611014977513964,0.13397254768464323,0.22688970666957764,0.03196440392658624,0.31609849699333137
2024-10-26 14:00:00,0.0198688900355815,0,0,0.40471570164501314,0.18342148777353423,0.5326967533090256,0.07390154613556295,0.0017559167932434908,0.346116252303349,0.018867735270762975,0.134571173209756,0.055662055129534344,0.03959096755729691,0.04513161937712802,0.04546547815186354,0.2312425410556229,0.14311315981519498,0.28726310015222845,0.10820971457763545,0.08768612617428247,0.12752366032932996,0.04593160647394275,0.3446889435600518,0.21145886841588293,0.25788985371732004,0.06644730568138316,0.44583251575347577,0.24645475915320836,0.2874984576248629,0.26443513781095024,0.2899140891911812,0.10907343873978671,0.1816459697245385,0.11291603281784507,0.18537116172438162,0.4832347833788966,0.3397400087324473,0.4881256115510629,0.33100596698673285,0.20757574209475144,0.22597010472496593,0.201116535201096,0.2640969133534054
2024-10-26 15:00:00,0.0318649645360644,0,0,0.10203413934777669,0.06928639964158019,0.1953591940800572,0.012955060438376182,0.053010399161361216,0.3390687433691468,0.017020032641481015,0.1183697297520704,0.05698378222063191,0.02897824089213126,0.060360616251084784,0.023347807683232136,0.10463374519057342,0.04458103790795571,0.19950484858098344,0.046858252655239366,0.12195761245618615,0.11093536538314787,0.07652870259234176,0.3380495927641591,0.14834951939665664,0.16031898559103816,0.0009351623369784504,0.3455063159418307,0.07527145798109468,0.04059456618409558,0.08637566636362137,0.039897044200359354,0.015682344486061203,0.11458151821845663,0.016242665631261286,0.09811482328031143,0.2942421617162934,0.04909801304640578,0.3006453736434619,0.04189587932890257,0.2045662657205459,0.0777463121146535,0.12030478105090021,0.17855935147245988
2024-10-26 16:00:00,0.0454930169810967,0,0,0.013079479441098583,0.016787565671555604,0.07261103356982228,0.029339767292725413,0.05393683378847128,0.331921379020391,0.00042887988588302927,0.11132292845223521,0.23521271706218527,0.08239102273583285,0.23058151828391948,0.0760542520546064,0.06586990316363922,0.12351749938596827,0.083834278591298,0.07070979661147354,0.11989508054531824,0.10411389522278898,0.0775919127818,0.33057139479297415,0.03931875590278625,0.1323242676659799,0.0031294652137776272,0.2218590737653423,0.13812901740523742,0.09168846152866375,0.1306959375651139,0.09437442990836793,0.000411801947691936,0.1108332110479418,0.0001959656867624403,0.12554002185514768,0.013838557685248016,0.138265668382412,0.0,0.14369308658813956,0.0326480688490521,0.0059004807195394355,0.028074249772713892,0.003682342848708017
2024-10-26 17:00:00,0.0593276471610083,0,0,0.006420145233703809,0.029708285744987746,0.0357086602705089,0.11753929270240511,0.054658590997963996,0.3274647887323944,0.000622489043760223,0.09459452478004579,0.036206533174277584,0.12224953837953893,0.033330177014957885,0.11435737108474471,0.006001301061722922,0.05056153523195344,0.007068797266706782,0.018784640373899413,0.1174137151721703,0.08722542147913381,0.07639642933423023,0.326361286908958,0.02944721214315429,0.07888644932468626,0.004735222739267101,0.13444330604847843,0.20884411102303738,0.09391655686414033,0.19901779143914541,0.10057681871657823,0.0001710340024854972,0.049679558254098574,0.00012585402178930357,0.03226733963700419,0.21230892209546667,0.1876048001542686,0.18595204796821843,0.19458661907233862,0.013441388028203062,0.03420253643183332,0.008088620755619462,0.02881231823143172
