model,experiment,sample_index,datetime,actual,predicted,residual,absolute_error,squared_error,percentage_error,timestamp,param_cnn_filters,param_kernel_size,param_lr,param_lstm_hidden,param_n_layers,param_seq_len,info_mae,info_rmse,info_r2
cnn_lstm,no_wsi_wind,205,2024-10-28 07:00:00,6303.5,1800.9777,-4502.522338867188,4502.522338867188,20272707.41199805,71.42892581676918,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,206,2024-10-28 08:00:00,6502.0,1800.9777,-4701.022338867188,4701.022338867188,22099611.03052832,72.30117408274312,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,207,2024-10-28 09:00:00,7248.0,1800.9777,-5447.022338867188,5447.022338867188,29670052.36011817,75.15207421164007,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,208,2024-10-28 10:00:00,7644.0,1800.9777,-5843.022338867188,5843.022338867188,34140910.05250098,76.43932939376693,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,209,2024-10-28 11:00:00,7764.25,1800.9777,-5963.272338867188,5963.272338867188,35560616.98749854,76.80422885480898,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,210,2024-10-28 12:00:00,7242.5,1800.9777,-5441.522338867188,5441.522338867188,29610165.364390627,75.13320454069277,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,211,2024-10-28 13:00:00,7205.75,1800.9777,-5404.772338867188,5404.772338867188,29211564.03498389,75.0063815544487,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,212,2024-10-28 14:00:00,7095.75,1800.9777,-5294.772338867188,5294.772338867188,28034614.120433107,74.61892455145299,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,213,2024-10-28 15:00:00,6721.0,1800.9777,-4920.022338867188,4920.022338867188,24206619.81495215,73.20372472637803,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,214,2024-10-28 16:00:00,6477.75,1800.9777,-4676.772338867188,4676.772338867188,21872199.509593263,72.19748120659129,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,215,2024-10-28 17:00:00,6352.5,1800.9777,-4551.522338867188,4551.522338867188,20716355.601207037,71.64930875812708,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,216,2024-10-28 18:00:00,6221.0,1800.9777,-4420.022338867188,4420.022338867188,19536597.47608496,71.05002955891469,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,217,2024-10-28 19:00:00,5986.75,1800.9777,-4185.772338867188,4185.772338867188,17520690.072825685,69.91727295878725,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,218,2024-10-28 20:00:00,6072.0,1800.9777,-4271.022338867188,4271.022338867188,18241631.81910254,70.33963008662967,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,219,2024-10-28 21:00:00,6492.75,1800.9777,-4691.772338867188,4691.772338867188,22012727.67975928,72.26171250795058,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,220,2024-10-28 22:00:00,7591.0,1800.9777,-5790.022338867188,5790.022338867188,33524358.684581056,76.2748299151569,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,221,2024-10-28 23:00:00,8234.25,1800.9777,-6433.272338867188,6433.272338867188,41386992.98603369,78.12821251309316,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,222,2024-10-29 00:00:00,8535.25,1800.9777,-6734.272338867188,6734.272338867188,45350423.93403174,78.89953239634805,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,223,2024-10-29 01:00:00,9675.25,1800.9777,-7874.2723388671875,7874.2723388671875,62004164.86664893,81.38572480151984,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,224,2024-10-29 02:00:00,9915.75,1800.9777,-8114.7723388671875,8114.7723388671875,65849530.111644045,81.8372018138719,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,225,2024-10-29 03:00:00,9902.75,1800.9777,-8101.7723388671875,8101.7723388671875,65638715.0308335,81.81335829803848,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,226,2024-10-29 04:00:00,9697.5,1800.9777,-7896.5223388671875,7896.5223388671875,62355065.04822852,81.42843350202675,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,227,2024-10-29 05:00:00,9626.25,1800.9777,-7825.2723388671875,7825.2723388671875,61234887.17743994,81.29097352405202,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,228,2024-10-29 06:00:00,10688.75,1800.9777,-8887.772338867188,8887.772338867188,78992497.14753272,83.15071770655008,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,229,2024-10-29 07:00:00,11566.25,1800.9777,-9765.272338867188,9765.272338867188,95360543.85224465,84.42902703001184,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,230,2024-10-29 08:00:00,12696.75,1800.9777,-10895.772338867188,10895.772338867188,118717854.86042334,85.81544362816157,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,231,2024-10-29 09:00:00,14692.0,1800.9777,-12891.022338867188,12891.022338867188,166178456.94117284,87.74178014469379,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,232,2024-10-29 10:00:00,15992.0,1800.9777,-14191.022338867188,14191.022338867188,201385115.02222756,88.73825874723808,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,233,2024-10-29 11:00:00,16938.25,1800.9777,-15137.272338867188,15137.272338867188,229137013.86103368,89.36739237440851,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,234,2024-10-29 12:00:00,17377.0,1800.9777,-15576.022338867188,15576.022338867188,242612471.90088964,89.63585393829904,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,235,2024-10-29 13:00:00,17449.5,1800.9777,-15648.522338867188,15648.522338867188,244876251.39002535,89.67891537785162,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,236,2024-10-29 14:00:00,17544.5,1800.9777,-15743.522338867188,15743.522338867188,247858495.6344101,89.7348020112184,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,237,2024-10-29 15:00:00,18160.25,1800.9777,-16359.272338867188,16359.272338867188,267625791.45722508,90.08285865479924,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,238,2024-10-29 16:00:00,18453.25,1800.9777,-16652.272338867188,16652.272338867188,277298174.04780126,90.24032264700344,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,239,2024-10-29 17:00:00,18855.75,1800.9777,-17054.772338867188,17054.772338867188,290865259.53058934,90.4486553908391,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,240,2024-10-29 18:00:00,19763.75,1800.9777,-17962.772338867188,17962.772338867188,322661190.0979721,90.88746993287256,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,241,2024-10-29 19:00:00,20678.5,1800.9777,-18877.522338867188,18877.522338867188,356360849.6544297,91.29057880822138,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,242,2024-10-29 20:00:00,20182.5,1800.9777,-18381.522338867188,18381.522338867188,337880363.4942734,91.07653828246292,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,243,2024-10-29 21:00:00,20760.0,1800.9777,-18959.022338867188,18959.022338867188,359444528.045665,91.3247704183914,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,244,2024-10-29 22:00:00,22137.0,1800.9777,-20336.022338867188,20336.022338867188,413553804.56690526,91.8644005007815,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,245,2024-10-29 23:00:00,21792.0,1800.9777,-19991.022338867188,19991.022338867188,399640974.1530869,91.7356017752295,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,246,2024-10-30 00:00:00,22038.0,1800.9777,-20237.022338867188,20237.022338867188,409537073.1438096,91.82785342979402,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,247,2024-10-30 01:00:00,21075.25,1800.9777,-19274.272338867188,19274.272338867188,371497574.1928208,91.45453714123458,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,248,2024-10-30 02:00:00,21148.5,1800.9777,-19347.522338867188,19347.522338867188,374326620.6529648,91.48413522877765,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,249,2024-10-30 03:00:00,21559.5,1800.9777,-19758.522338867188,19758.522338867188,390399205.01551366,91.646477603182,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,250,2024-10-30 04:00:00,22892.5,1800.9777,-21091.522338867188,21091.522338867188,444852314.5709336,92.132892164936,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,251,2024-10-30 05:00:00,22770.0,1800.9777,-20969.022338867188,20969.022338867188,439699897.8479111,92.09056802309168,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,252,2024-10-30 06:00:00,22647.25,1800.9777,-20846.272338867188,20846.272338867188,434567070.4262192,92.04769823646572,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,253,2024-10-30 07:00:00,22421.0,1800.9777,-20620.022338867188,20620.022338867188,425185321.2553818,91.96745166967573,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,254,2024-10-30 08:00:00,22469.75,1800.9777,-20668.772338867188,20668.772338867188,427198149.9959214,91.98487895440756,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,255,2024-10-30 09:00:00,21994.75,1800.9777,-20193.772338867188,20193.772338867188,407788441.2739976,91.81178389778472,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,256,2024-10-30 10:00:00,21446.75,1800.9777,-19645.772338867188,19645.772338867188,385956370.7905991,91.60256140840931,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,257,2024-10-30 11:00:00,21016.75,1800.9777,-19215.772338867188,19215.772338867188,369245906.5791733,91.43075089563344,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,258,2024-10-30 12:00:00,20741.75,1800.9777,-18940.772338867188,18940.772338867188,358752856.7927964,91.3171373623636,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,259,2024-10-30 13:00:00,20317.0,1800.9777,-18516.022338867188,18516.022338867188,342843083.2534287,91.13561224028189,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,260,2024-10-30 14:00:00,19965.0,1800.9777,-18164.022338867188,18164.022338867188,329931707.5268662,90.97932551393984,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,261,2024-10-30 15:00:00,19071.75,1800.9777,-17270.772338867188,17270.772338867188,298279577.18098,90.55683059424612,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,262,2024-10-30 16:00:00,18704.0,1800.9777,-16903.022338867188,16903.022338867188,285712164.18824315,90.37116306061884,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,263,2024-10-30 17:00:00,18518.75,1800.9777,-16717.772338867188,16717.772338867188,279483911.97419286,90.27484219430664,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,264,2024-10-30 18:00:00,19568.75,1800.9777,-17767.772338867188,17767.772338867188,315693733.88581395,90.79666477857864,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,265,2024-10-30 19:00:00,19716.0,1800.9777,-17915.022338867188,17915.022338867188,320948025.40211034,90.865400379682,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,266,2024-10-30 20:00:00,19530.25,1800.9777,-17729.272338867188,17729.272338867188,314327097.6657212,90.77852223529196,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,267,2024-10-30 21:00:00,18062.0,1800.9777,-16261.022338867188,16261.022338867188,264420847.50513768,90.02891340304609,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,268,2024-10-30 22:00:00,16130.75,1800.9777,-14329.772338867188,14329.772338867188,205342375.2837632,88.83512755983635,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,269,2024-10-30 23:00:00,14054.25,1800.9777,-12253.272338867188,12253.272338867188,150142683.01044774,87.18552992054694,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,270,2024-10-31 00:00:00,12669.25,1800.9777,-10868.272338867188,10868.272338867188,118119343.63178565,85.78465448908663,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,271,2024-10-31 01:00:00,12409.5,1800.9777,-10608.522338867188,10608.522338867188,112540746.21424414,85.48710535362937,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,272,2024-10-31 02:00:00,12072.5,1800.9777,-10271.522338867188,10271.522338867188,105504171.15784766,85.08198251280744,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,273,2024-10-31 03:00:00,11224.5,1800.9777,-9423.522338867188,9423.522338867188,88802773.27112891,83.95494087806843,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,274,2024-10-31 04:00:00,9769.25,1800.9777,-7968.2723388671875,7968.2723388671875,63493364.06635596,81.56483188432101,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,275,2024-10-31 05:00:00,8049.0,1800.9777,-6248.022338867188,6248.022338867188,39037783.1469834,77.62482716933067,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,276,2024-10-31 06:00:00,5733.5,1800.9777,-3932.522338867188,3932.522338867188,15464731.945689457,68.58851205825985,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,277,2024-10-31 07:00:00,3289.25,1800.9777,-1488.2723388671875,1488.2723388671875,2214954.5546372086,45.246555867223925,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,278,2024-10-31 08:00:00,2000.75,1800.9777,-199.7723388671875,199.7723388671875,39908.98737646639,9.98487261607842,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,279,2024-10-31 09:00:00,1484.75,1800.9777,316.2276611328125,316.2276611328125,99999.9336655289,21.29837758078348,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,280,2024-10-31 10:00:00,1432.75,1800.9777,368.2276611328125,368.2276611328125,135591.6104233414,25.700761551578605,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,281,2024-10-31 11:00:00,1589.5,1800.9777,211.4776611328125,211.4776611328125,44722.80115820468,13.304665689303684,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,282,2024-10-31 12:00:00,1729.25,1800.9777,71.7276611328125,71.7276611328125,5144.857371583581,4.147905804967339,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,283,2024-10-31 13:00:00,1743.75,1800.9777,57.2276611328125,57.2276611328125,3275.0051987320185,3.281873039855732,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,284,2024-10-31 14:00:00,2107.25,1800.9777,-306.2723388671875,306.2723388671875,93802.74555517732,14.534219426538575,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,285,2024-10-31 15:00:00,2666.25,1800.9777,-865.2723388671875,865.2723388671875,748696.220408693,32.45278345481265,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,286,2024-10-31 16:00:00,3104.75,1800.9777,-1303.7723388671875,1303.7723388671875,1699822.3115952164,41.99282837146271,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,287,2024-10-31 17:00:00,3380.5,1800.9777,-1579.5223388671875,1579.5223388671875,2494890.8189804703,46.7245182328802,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,288,2024-10-31 18:00:00,3645.25,1800.9777,-1844.2723388671875,1844.2723388671875,3401340.459910646,50.593850596313786,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,289,2024-10-31 19:00:00,3902.5,1800.9777,-2101.5223388671875,2101.5223388671875,4416396.140757814,53.85066851663811,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,290,2024-10-31 20:00:00,4331.25,1800.9777,-2530.2723388671875,2530.2723388671875,6402278.108836427,58.418986178616926,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,291,2024-10-31 21:00:00,4601.25,1800.9777,-2800.2723388671875,2800.2723388671875,7841525.171824709,60.85894786984193,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,292,2024-10-31 22:00:00,4838.25,1800.9777,-3037.2723388671875,3037.2723388671875,9225023.260447755,62.77625874770651,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,293,2024-10-31 23:00:00,4885.75,1800.9777,-3084.7723388671875,3084.7723388671875,9515820.382640138,63.13815358667295,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,294,2024-11-01 00:00:00,5090.5,1800.9777,-3289.5223388671875,3289.5223388671875,10820957.217906252,64.62081011414841,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,295,2024-11-01 01:00:00,5252.0,1800.9777,-3451.0223388671875,3451.0223388671875,11909555.183360351,65.70872693946338,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,296,2024-11-01 02:00:00,5363.25,1800.9777,-3562.2723388671875,3562.2723388671875,12689784.216258302,66.42003148949883,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,297,2024-11-01 03:00:00,5505.0,1800.9777,-3704.022338867188,3704.022338867188,13719781.48682715,67.2846928040047,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,298,2024-11-01 04:00:00,5935.0,1800.9777,-4134.022338867188,4134.022338867188,17090140.69825293,69.6549677988243,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,299,2024-11-01 05:00:00,6503.75,1800.9777,-4702.772338867188,4702.772338867188,22116067.67121436,72.30862715909986,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,300,2024-11-01 06:00:00,6303.75,1800.9777,-4502.772338867188,4502.772338867188,20274958.73566748,71.43005891509094,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,301,2024-11-01 07:00:00,5860.25,1800.9777,-4059.272338867188,4059.272338867188,16477691.921092289,69.26790390956462,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,302,2024-11-01 08:00:00,5133.5,1800.9777,-3332.5223388671875,3332.5223388671875,11105705.13904883,64.91715864148624,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,303,2024-11-01 09:00:00,4937.75,1800.9777,-3136.7723388671875,3136.7723388671875,9839340.705882326,63.52634983263298,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,304,2024-11-01 10:00:00,5253.75,1800.9777,-3452.7723388671875,3452.7723388671875,11921636.824046388,65.72014920505573,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,305,2024-11-01 11:00:00,5871.75,1800.9777,-4070.772338867188,4070.772338867188,16571187.434886232,69.32809364942743,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,306,2024-11-01 12:00:00,5983.5,1800.9777,-4182.522338867188,4182.522338867188,17493493.11512305,69.90093321400848,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
cnn_lstm,no_wsi_wind,307,2024-11-01 13:00:00,6229.5,1800.9777,-4428.522338867188,4428.522338867188,19611810.105845705,71.08953108371585,2025-11-27 21:50:13,64,5,0.0094740964950443,128,1,48,16552.585982356733,20965.307111650774,-1.5996286573237102
