Month,Region,Region_Type,Mean,Std,Min,Max,Count
July,BW,Bundesland,2.3542176492398963,1.3389377881907556,0.0,7.9,21576
July,BY,Bundesland,2.207991701487304,1.3306375286042573,0.0,7.5,34223
July,Germany,Germany,2.8540024586749575,1.6607266609946358,0.0,9.3,196854
July,HB,Bundesland,4.486290322580645,2.3472257978128965,0.3,11.3,1488
July,HE,Bundesland,2.79758064516129,1.365309495366999,0.0,8.7,13392
July,HH,Bundesland,5.599762695775985,3.2060595140261556,0.2,16.6,2107
July,MV,Bundesland,3.345042473666327,1.8152089154844644,0.0,10.2,14715
July,NI,Bundesland,3.1149437986357964,1.8040759308232137,0.0,9.5,20818
July,NW,Bundesland,2.860469722693831,1.619886375614148,0.0,8.9,14136
July,RP,Bundesland,3.028592375366569,1.5306462172481834,0.0,9.5,8184
July,SH,Bundesland,4.020725852909172,2.4041040658727786,0.0,12.1,15623
July,SL,Bundesland,2.810483870967742,1.5471804110389693,0.0,8.8,2232
July,SN,Bundesland,2.80676523297491,1.5754645338725624,0.0,9.6,13392
July,ST,Bundesland,2.7092741935483873,1.6480513846896163,0.1,9.2,10416
July,TH,Bundesland,2.958310931899642,1.5105099607522126,0.1,9.2,8928
June,BB,Bundesland,2.8863811728395063,1.4938629058364856,0.0,8.2,12960
June,BE,Bundesland,3.3327777777777774,1.1929698605405326,0.1,7.7,2160
June,BW,Bundesland,2.622697447195747,1.463594907300586,0.0,7.9,20879
June,BY,Bundesland,2.4766009628485786,1.443443750913346,0.0,7.5,33027
June,Germany,Germany,3.0483159612550015,1.6936930898943237,0.0,9.3,189960
June,HB,Bundesland,4.369097222222222,2.3070238743083764,0.0,11.3,1440
June,HE,Bundesland,2.9841435185185183,1.4175640126635853,0.0,8.7,12960
June,HH,Bundesland,5.798515081206496,3.005454284157328,0.1,15.0,2155
June,MV,Bundesland,3.513354166666667,1.8280025450355841,0.0,10.2,14400
June,NI,Bundesland,3.22361379995036,1.7738877545814535,0.0,9.5,20145
June,NW,Bundesland,2.9390204678362575,1.6357739246748983,0.0,8.9,13680
June,RP,Bundesland,3.2040972222222224,1.6919487376688909,0.0,9.5,7200
June,SH,Bundesland,4.184908032287945,2.3498781491173943,0.0,12.1,15114
June,SL,Bundesland,3.218287037037037,1.532432708335111,0.1,8.9,2160
June,SN,Bundesland,2.954683641975309,1.6749723886482932,0.1,9.6,12960
June,ST,Bundesland,2.9170535714285712,1.7065882763867934,0.1,9.2,10080
June,TH,Bundesland,3.1616550925925933,1.557721687340822,0.1,9.2,8640
March,BB,Bundesland,3.171980279375514,1.5376508780699718,0.0,8.2,13387
March,BE,Bundesland,3.492965949820788,1.1154189235012155,0.2,7.6,2232
March,BW,Bundesland,2.7587316304297436,1.6134940776148858,0.0,7.9,21571
March,BY,Bundesland,2.6005385430691224,1.5656524563798935,0.0,7.5,34909
March,Germany,Germany,3.2887764587555814,1.8161005334881881,0.0,9.3,196863
March,HB,Bundesland,4.397379032258065,1.9509037407484544,0.3,11.3,1488
March,HE,Bundesland,3.005436487192891,1.5890054527540733,0.0,8.7,13391
March,HH,Bundesland,6.9060483870967735,3.356753486609854,0.3,16.0,2232
March,MV,Bundesland,3.664966397849462,1.8302215164640152,0.0,10.2,14880
March,NI,Bundesland,3.5195751649727853,1.7997380543312005,0.0,9.5,20761
March,NW,Bundesland,3.371500353857042,1.7979800320529928,0.0,8.9,14130
March,RP,Bundesland,3.5578125,1.9121659682698222,0.0,9.5,7360
March,SH,Bundesland,4.604751189404655,2.3869318189805053,0.0,12.1,15554
March,SL,Bundesland,3.4968189964157705,1.7815312556659328,0.1,9.1,2232
March,SN,Bundesland,3.318869474313023,1.84509112615666,0.1,9.6,13392
March,ST,Bundesland,2.961319124423963,1.682155233329779,0.1,9.2,10416
March,TH,Bundesland,3.316498655913978,1.7116539163572069,0.2,9.2,8928
May,BB,Bundesland,2.9707287933094384,1.5891214471717847,0.0,8.2,13392
May,BE,Bundesland,3.421191756272401,1.2588561451693085,0.2,7.7,2232
May,BW,Bundesland,2.6882780996523756,1.4767928428665036,0.0,7.9,21575
May,BY,Bundesland,2.555653927068724,1.5147955494542726,0.0,7.5,34224
May,Germany,Germany,3.0486908381589735,1.7124071283799358,0.0,9.3,196347
May,HB,Bundesland,3.9426747311827954,1.8841247648450146,0.2,11.0,1488
May,HE,Bundesland,2.81926523297491,1.2974158921310635,0.0,8.7,13392
May,HH,Bundesland,5.489511429852084,2.7904670010702732,0.1,13.4,2231
May,MV,Bundesland,3.491176075268817,1.829398847270372,0.0,10.2,14880
