MESS_DATUM,TT_TU_mean,RF_TU_mean,QN_9_mean,STATION_COUNT,STATIONS_CONTRIBUTING
2024-01-02 20:00:00,6.21,96.96,3.0,25,"96,164,303,427,880,1001,1869,2315,2627,2794,2856,2951,3015,3083,3158,3376,3509,3987,5546,5643,5745,5825,6170,6265,7389"
2024-01-02 21:00:00,6.45,96.88,3.0,25,"96,164,303,427,880,1001,1869,2315,2627,2794,2856,2951,3015,3083,3158,3376,3509,3987,5546,5643,5745,5825,6170,6265,7389"
2024-01-02 22:00:00,6.7,97.12,3.0,25,"96,164,303,427,880,1001,1869,2315,2627,2794,2856,2951,3015,3083,3158,3376,3509,3987,5546,5643,5745,5825,6170,6265,7389"
2024-01-02 23:00:00,7.04,96.96,3.0,25,"96,164,303,427,880,1001,1869,2315,2627,2794,2856,2951,3015,3083,3158,3376,3509,3987,5546,5643,5745,5825,6170,6265,7389"
2024-01-03 00:00:00,7.36,96.6,3.0,25,"96,164,303,427,880,1001,1869,2315,2627,2794,2856,2951,3015,3083,3158,3376,3509,3987,5546,5643,5745,5825,6170,6265,7389"
2024-01-03 01:00:00,7.74,95.4,3.0,25,"96,164,303,427,880,1001,1869,2315,2627,2794,2856,2951,3015,3083,3158,3376,3509,3987,5546,5643,5745,5825,6170,6265,7389"
2024-01-03 02:00:00,8.06,93.52,3.0,25,"96,164,303,427,880,1001,1869,2315,2627,2794,2856,2951,3015,3083,3158,3376,3509,3987,5546,5643,5745,5825,6170,6265,7389"
2024-01-03 03:00:00,8.36,91.4,3.0,25,"96,164,303,427,880,1001,1869,2315,2627,2794,2856,2951,3015,3083,3158,3376,3509,3987,5546,5643,5745,5825,6170,6265,7389"
2024-01-03 04:00:00,8.66,87.68,3.0,25,"96,164,303,427,880,1001,1869,2315,2627,2794,2856,2951,3015,3083,3158,3376,3509,3987,5546,5643,5745,5825,6170,6265,7389"
2024-01-03 05:00:00,8.72,84.72,3.0,25,"96,164,303,427,880,1001,1869,2315,2627,2794,2856,2951,3015,3083,3158,3376,3509,3987,5546,5643,5745,5825,6170,6265,7389"
2024-01-03 06:00:00,8.7,82.16,3.0,25,"96,164,303,427,880,1001,1869,2315,2627,2794,2856,2951,3015,3083,3158,3376,3509,3987,5546,5643,5745,5825,6170,6265,7389"
2024-01-03 07:00:00,8.79,80.4,3.0,25,"96,164,303,427,880,1001,1869,2315,2627,2794,2856,2951,3015,3083,3158,3376,3509,3987,5546,5643,5745,5825,6170,6265,7389"
2024-01-03 08:00:00,8.97,79.28,3.0,25,"96,164,303,427,880,1001,1869,2315,2627,2794,2856,2951,3015,3083,3158,3376,3509,3987,5546,5643,5745,5825,6170,6265,7389"
2024-01-03 09:00:00,9.5,76.8,3.0,25,"96,164,303,427,880,1001,1869,2315,2627,2794,2856,2951,3015,3083,3158,3376,3509,3987,5546,5643,5745,5825,6170,6265,7389"
2024-01-03 10:00:00,9.99,75.56,3.0,25,"96,164,303,427,880,1001,1869,2315,2627,2794,2856,2951,3015,3083,3158,3376,3509,3987,5546,5643,5745,5825,6170,6265,7389"
2024-01-03 11:00:00,10.49,73.36,3.0,25,"96,164,303,427,880,1001,1869,2315,2627,2794,2856,2951,3015,3083,3158,3376,3509,3987,5546,5643,5745,5825,6170,6265,7389"
2024-01-03 12:00:00,10.7,72.8,3.0,25,"96,164,303,427,880,1001,1869,2315,2627,2794,2856,2951,3015,3083,3158,3376,3509,3987,5546,5643,5745,5825,6170,6265,7389"
2024-01-03 13:00:00,10.68,73.04,3.0,25,"96,164,303,427,880,1001,1869,2315,2627,2794,2856,2951,3015,3083,3158,3376,3509,3987,5546,5643,5745,5825,6170,6265,7389"
2024-01-03 14:00:00,10.3,75.4,3.0,25,"96,164,303,427,880,1001,1869,2315,2627,2794,2856,2951,3015,3083,3158,3376,3509,3987,5546,5643,5745,5825,6170,6265,7389"
