Month,Region,Region_Type,Mean,Std,Min,Max,Count
July,TH,Bundesland,70.38918466120626,18.62311726685732,26.6,100.0,16116
June,BB,Bundesland,70.39499860452136,18.42218336697411,15.3,100.0,17915
June,BE,Bundesland,68.68759259259258,18.647978921858265,29.2,100.0,2160
June,BW,Bundesland,75.75562910894241,17.26261174717238,13.4,100.0,43959
June,BY,Bundesland,75.68498790004624,17.12124818041081,23.9,100.0,73554
June,HB,Bundesland,76.23902777777779,13.905647675499113,39.8,100.0,1440
June,HE,Bundesland,73.07859557344065,17.6873744921805,23.7,100.0,24850
June,HH,Bundesland,77.87313879536102,13.949770770624125,24.8,100.0,2673
June,MV,Bundesland,75.56222258308976,15.582305432055175,14.6,100.0,18474
June,NI,Bundesland,75.02283442443314,16.121998824382054,-99.9,100.0,35591
June,NW,Bundesland,74.00217604453302,17.29760016531933,22.4,100.0,31617
June,RP,Bundesland,72.7416304583967,17.50758327941889,16.2,100.0,18412
June,SH,Bundesland,78.17440135949329,13.563632064681816,35.3,100.0,19419
June,SL,Bundesland,72.73358642251004,18.09088408010108,29.5,100.0,4478
June,SN,Bundesland,72.0876010219511,17.311985549040095,27.2,100.0,19179
June,ST,Bundesland,72.02378441031584,17.464819029277038,13.8,100.0,17255
June,TH,Bundesland,73.14755087789305,17.405366214782415,14.7,100.0,20048
March,BB,Bundesland,77.15023799221117,15.46302128498339,25.6,100.0,18488
March,BE,Bundesland,75.04045698924732,15.83055129899911,34.1,100.0,2232
March,BW,Bundesland,78.80026086956522,16.34658749641938,22.4,100.0,46000
March,BY,Bundesland,77.08572561871692,17.196477465805316,-99.9,100.0,76893
March,HB,Bundesland,79.8028244788164,11.064471779463267,45.9,100.0,1487
March,HE,Bundesland,79.78161043773642,14.541581745490454,33.6,100.0,25906
March,HH,Bundesland,83.37989915966386,11.529967940810693,40.6,100.0,2975
March,MV,Bundesland,82.1385672075061,12.661207834392929,39.3,100.0,19291
March,NI,Bundesland,80.29397310579468,12.31694058950122,25.9,100.0,37034
March,NW,Bundesland,78.7930127125134,13.839322515800847,32.5,100.0,32645
March,RP,Bundesland,78.9603278325396,13.901629852573695,28.6,100.0,18058
March,SH,Bundesland,83.45023988005997,11.426244860416924,37.2,100.0,20010
March,SL,Bundesland,78.64116952155936,14.296202377308672,37.8,100.0,5079
March,SN,Bundesland,75.6262284036768,15.954945688415869,7.5,100.0,20779
March,ST,Bundesland,77.83731083959198,14.243797773851218,30.3,100.0,17842
March,TH,Bundesland,78.51184381153644,14.625594857753144,21.6,100.0,20821
May,BB,Bundesland,65.90889438588944,20.859488854763157,13.5,100.0,18596
May,BE,Bundesland,63.41810035842295,20.889036291285155,19.8,100.0,2232
May,BW,Bundesland,76.99347102222028,17.778032524420052,20.3,100.0,45949
May,BY,Bundesland,75.07428723930536,18.44408955232663,22.2,100.0,76814
May,HB,Bundesland,70.7279569892473,18.907966265343205,25.1,100.0,1488
May,HE,Bundesland,75.7830982104897,18.23516965353254,23.8,100.0,25873
May,HH,Bundesland,78.04971351533536,17.01976397894572,23.9,100.0,2967
May,MV,Bundesland,74.77185588387766,17.923435921047417,20.1,100.0,19290
May,NI,Bundesland,72.28111471861472,19.02456420201918,20.5,100.0,36960
May,NW,Bundesland,77.87186524493896,17.13594578392926,24.2,100.0,32355
May,RP,Bundesland,77.69513562580094,16.957525910124726,24.7,100.0,18728
May,SH,Bundesland,76.30018677435638,16.3185403580678,24.8,100.0,19810
May,SL,Bundesland,78.06634241245136,17.694007400423274,28.0,100.0,5140
May,SN,Bundesland,72.08510782322793,19.157073704195053,18.9,100.0,20682
May,ST,Bundesland,70.47650825749915,18.726606605081447,20.3,100.0,17802
May,TH,Bundesland,75.34161738545122,17.94804574840136,25.2,100.0,20799
November,BB,Bundesland,86.82474314582505,9.488031756917414,37.4,100.0,17617
November,BE,Bundesland,86.55259499536608,9.858540500557103,51.1,100.0,2158
November,BW,Bundesland,86.11746842369249,12.421763530166501,6.6,100.0,43862
November,BY,Bundesland,87.0463910890439,12.23199777433955,3.0,100.0,76131
November,HB,Bundesland,88.00562500000001,8.983096025456437,56.9,100.0,1440
November,HE,Bundesland,86.65610237807336,10.57940826708709,12.2,100.0,24810
November,HH,Bundesland,83.88046528803545,12.628544616299717,-99.9,100.0,2708
November,MV,Bundesland,87.64093755016854,9.028262326997835,34.5,100.0,18687
November,NI,Bundesland,87.62018744674809,10.062833711521892,13.5,100.0,35210
November,NW,Bundesland,87.46930097087377,10.816034431588172,12.8,100.0,30900
November,RP,Bundesland,87.61182441270338,10.645174043412448,37.6,100.0,19113
November,SH,Bundesland,88.34176553598493,8.82288685088115,47.1,100.0,19133
November,SL,Bundesland,87.50812069663831,10.657455321583596,48.5,100.0,4938
November,SN,Bundesland,85.38694264236433,11.974624769207734,8.6,100.0,19422
November,ST,Bundesland,84.83959384904331,12.02802827666705,3.0,100.0,17038
November,TH,Bundesland,85.63281047704412,11.330270987237007,17.1,100.0,20082
October,BB,Bundesland,84.77364868513419,11.248348117814514,47.4,100.0,18519
October,BE,Bundesland,84.84213357238906,11.643332922513306,49.5,100.0,2231
October,BW,Bundesland,88.52931131747961,11.022632300777204,12.3,100.0,46088
October,BY,Bundesland,89.19193307593308,10.633989085884533,8.0,100.0,77700
October,HB,Bundesland,85.61666666666667,11.188996500178792,52.2,100.0,1488
October,HE,Bundesland,88.34837129081572,10.060367084809116,45.0,100.0,25511
October,HH,Bundesland,82.66778212887148,17.028639926194668,-99.9,100.0,2809
October,MV,Bundesland,86.13030589719331,10.59782990609452,42.1,100.0,19026
October,NI,Bundesland,86.79025040543141,10.919678777415859,45.5,100.0,36381
October,NW,Bundesland,87.44535353535355,10.561667522721955,41.3,100.0,31680
October,RP,Bundesland,88.44874414432373,10.141005015469107,40.1,100.0,20066
October,SH,Bundesland,86.13094003323094,11.339699882335026,46.7,100.0,19861
October,SL,Bundesland,88.35803228285934,10.626955907529489,43.2,100.0,5204
October,SN,Bundesland,84.64143305283075,11.926828614120165,42.8,100.0,20083
October,ST,Bundesland,85.79396886065989,11.133272938424648,43.4,100.0,17791
October,TH,Bundesland,87.04393932120396,10.728285960554498,42.3,100.0,20831
September,BB,Bundesland,70.79942148300604,19.294214266462927,21.2,100.0,17977
September,BE,Bundesland,67.05863825845299,26.807870253067843,-99.9,100.0,2159
September,BW,Bundesland,80.3714510155987,14.317460984566068,31.6,100.0,44555
September,BY,Bundesland,79.39383172369936,15.909429511420345,16.5,100.0,75483
September,HB,Bundesland,77.64087643678161,14.283662778857535,29.9,100.0,1392
September,HE,Bundesland,79.05731760594146,15.284147577766,27.8,100.0,25179
September,HH,Bundesland,77.57624772313297,16.46074568334407,-99.9,100.0,2745
September,MV,Bundesland,76.05827298661401,17.262337518909668,21.6,100.0,18228
September,NI,Bundesland,78.20666221938629,15.838981069993773,17.2,100.0,34478
September,NW,Bundesland,81.25586639373559,14.266448356800899,33.9,100.0,30777
September,RP,Bundesland,79.90495497813222,14.308624218153987,31.0,100.0,19435
September,SH,Bundesland,80.48253632897041,14.144858682057299,26.5,100.0,19406
September,SL,Bundesland,80.32947598253276,14.414902046006027,38.7,100.0,5038
September,SN,Bundesland,74.9202174475796,18.305366472835527,22.4,100.0,19315
September,ST,Bundesland,72.43640765233822,17.957048829350367,22.9,100.0,16936
September,TH,Bundesland,76.0648412264573,16.984449430915063,24.4,100.0,20123
