datetime,wind_generation_mw,wind_missing_flag,wind_interpolated_flag
2024-01-18 16:00:00+00:00,14460.75,0,False
2024-01-18 17:00:00+00:00,16774.25,0,False
2024-01-18 18:00:00+00:00,18350.5,0,False
2024-01-18 19:00:00+00:00,19603.75,0,False
2024-01-18 20:00:00+00:00,20749.0,0,False
2024-01-18 21:00:00+00:00,20629.0,0,False
2024-01-18 22:00:00+00:00,22354.25,0,False
2024-01-18 23:00:00+00:00,24212.75,0,False
2024-01-19 00:00:00+00:00,25648.0,0,False
2024-01-19 01:00:00+00:00,26757.5,0,False
2024-01-19 02:00:00+00:00,27526.25,0,False
2024-01-19 03:00:00+00:00,28096.5,0,False
2024-01-19 04:00:00+00:00,28796.25,0,False
2024-01-19 05:00:00+00:00,28705.0,0,False
2024-01-19 06:00:00+00:00,28589.5,0,False
2024-01-19 07:00:00+00:00,28749.0,0,False
2024-01-19 08:00:00+00:00,27974.25,0,False
2024-01-19 09:00:00+00:00,27728.25,0,False
2024-01-19 10:00:00+00:00,27439.5,0,False
2024-01-19 11:00:00+00:00,27106.25,0,False
2024-01-19 12:00:00+00:00,27020.75,0,False
2024-01-19 13:00:00+00:00,27383.5,0,False
2024-01-19 14:00:00+00:00,28720.75,0,False
2024-01-19 15:00:00+00:00,31487.25,0,False
2024-01-19 16:00:00+00:00,33814.5,0,False
2024-01-19 17:00:00+00:00,35575.5,0,False
2024-01-19 18:00:00+00:00,36451.5,0,False
2024-01-19 19:00:00+00:00,36809.75,0,False
2024-01-19 20:00:00+00:00,36156.5,0,False
2024-01-19 21:00:00+00:00,34797.75,0,False
2024-01-19 22:00:00+00:00,34307.5,0,False
2024-01-19 23:00:00+00:00,34243.75,0,False
2024-01-20 00:00:00+00:00,33574.25,0,False
2024-01-20 01:00:00+00:00,33420.75,0,False
2024-01-20 02:00:00+00:00,32988.0,0,False
2024-01-20 03:00:00+00:00,33369.25,0,False
2024-01-20 04:00:00+00:00,32892.25,0,False
2024-01-20 05:00:00+00:00,33129.5,0,False
