MESS_DATUM,TT_TU_mean,RF_TU_mean,QN_9_mean,STATION_COUNT,STATIONS_CONTRIBUTING
2024-01-03 11:00:00,9.24,72.81,3.0,27,"131,222,314,853,991,1048,1050,1207,1358,1684,2252,2641,2928,2932,2985,3166,3234,3426,3811,3946,5779,5797,6129,6314,7329,7343,7393"
2024-01-03 12:00:00,9.45,72.41,3.0,27,"131,222,314,853,991,1048,1050,1207,1358,1684,2252,2641,2928,2932,2985,3166,3234,3426,3811,3946,5779,5797,6129,6314,7329,7343,7393"
2024-01-03 13:00:00,9.45,72.44,3.0,27,"131,222,314,853,991,1048,1050,1207,1358,1684,2252,2641,2928,2932,2985,3166,3234,3426,3811,3946,5779,5797,6129,6314,7329,7343,7393"
2024-01-03 14:00:00,9.07,73.93,3.0,27,"131,222,314,853,991,1048,1050,1207,1358,1684,2252,2641,2928,2932,2985,3166,3234,3426,3811,3946,5779,5797,6129,6314,7329,7343,7393"
2024-01-03 15:00:00,8.89,74.37,3.0,27,"131,222,314,853,991,1048,1050,1207,1358,1684,2252,2641,2928,2932,2985,3166,3234,3426,3811,3946,5779,5797,6129,6314,7329,7343,7393"
2024-01-03 16:00:00,8.53,76.07,3.0,27,"131,222,314,853,991,1048,1050,1207,1358,1684,2252,2641,2928,2932,2985,3166,3234,3426,3811,3946,5779,5797,6129,6314,7329,7343,7393"
2024-01-03 17:00:00,8.32,76.52,3.0,27,"131,222,314,853,991,1048,1050,1207,1358,1684,2252,2641,2928,2932,2985,3166,3234,3426,3811,3946,5779,5797,6129,6314,7329,7343,7393"
2024-01-03 18:00:00,8.25,75.96,3.0,27,"131,222,314,853,991,1048,1050,1207,1358,1684,2252,2641,2928,2932,2985,3166,3234,3426,3811,3946,5779,5797,6129,6314,7329,7343,7393"
2024-01-03 19:00:00,8.03,76.96,3.0,27,"131,222,314,853,991,1048,1050,1207,1358,1684,2252,2641,2928,2932,2985,3166,3234,3426,3811,3946,5779,5797,6129,6314,7329,7343,7393"
2024-01-03 20:00:00,7.84,78.3,3.0,27,"131,222,314,853,991,1048,1050,1207,1358,1684,2252,2641,2928,2932,2985,3166,3234,3426,3811,3946,5779,5797,6129,6314,7329,7343,7393"
2024-01-03 21:00:00,7.76,78.04,3.0,27,"131,222,314,853,991,1048,1050,1207,1358,1684,2252,2641,2928,2932,2985,3166,3234,3426,3811,3946,5779,5797,6129,6314,7329,7343,7393"
2024-01-03 22:00:00,7.49,79.93,3.0,27,"131,222,314,853,991,1048,1050,1207,1358,1684,2252,2641,2928,2932,2985,3166,3234,3426,3811,3946,5779,5797,6129,6314,7329,7343,7393"
2024-01-03 23:00:00,7.13,80.93,3.0,27,"131,222,314,853,991,1048,1050,1207,1358,1684,2252,2641,2928,2932,2985,3166,3234,3426,3811,3946,5779,5797,6129,6314,7329,7343,7393"
2024-01-04 00:00:00,6.93,81.78,3.0,27,"131,222,314,853,991,1048,1050,1207,1358,1684,2252,2641,2928,2932,2985,3166,3234,3426,3811,3946,5779,5797,6129,6314,7329,7343,7393"
