datetime,actual,arimax_prediction,arimax_error,arimax_squared_error,sarimax_prediction,sarimax_error,sarimax_squared_error
2024-11-02 14:00:00,3532.75,39258.960247518495,-35726.210247518495,1276362098.6498954,8991.134870224996,-5458.384870224996,29793965.391501147
2024-11-02 15:00:00,481.75,36059.8522274713,-35578.1022274713,1265801358.1083984,4014.4566885027243,-3532.7066885027243,12480016.546991885
2024-11-02 16:00:00,37.5,31842.047249395866,-31804.547249395866,1011529225.7390541,1355.19134105982,-1317.69134105982,1736310.4703040267
2024-11-02 17:00:00,21.0,28511.448638129514,-28490.448638129514,811705663.6018958,1299.1125404148672,-1278.1125404148672,1633571.6659657457
2024-11-02 18:00:00,11.75,26317.82135943882,-26306.07135943882,692009390.3678875,1374.8569344842176,-1363.1069344842176,1858060.5148389612
2024-11-02 19:00:00,8.5,24847.618211370427,-24839.118211370427,616981793.518434,1547.7416650567893,-1539.2416650567893,2369264.9034467973
2024-11-02 20:00:00,6.75,23847.72890981566,-23840.97890981566,568392275.3782752,1541.2229524250786,-1534.4729524250786,2354607.2417241377
2024-11-02 21:00:00,6.75,23335.577929274645,-23328.827929274645,544234212.5537047,1417.627655480085,-1410.877655480085,1990575.7587329813
2024-11-02 22:00:00,6.0,23950.674346537795,-23944.674346537795,573347429.5617452,1533.888622002892,-1527.888622002892,2334443.641245896
2024-11-02 23:00:00,8.5,24540.539981383365,-24532.039981383365,601820985.6481919,1471.6094526397642,-1463.1094526397642,2140689.2704038303
2024-11-03 00:00:00,6.5,25284.799162140116,-25278.299162140116,638992408.5306537,1304.6034353781395,-1298.1034353781395,1685072.5289405275
2024-11-03 01:00:00,6.0,26599.9161749091,-26593.9161749091,707236377.5180918,1350.725206036283,-1344.725206036283,1808285.8797493237
2024-11-03 02:00:00,6.0,27592.112022814807,-27586.112022814807,760993576.5352876,1169.5546630421065,-1163.5546630421065,1353859.45388703
2024-11-03 03:00:00,6.0,28588.370513382833,-28582.370513382833,816951904.1642965,879.3351719088233,-873.3351719088233,762714.322493014
2024-11-03 04:00:00,6.25,29876.99647440575,-29870.74647440575,892261494.9382236,804.4006010137041,-798.1506010137041,637044.381898537
2024-11-03 05:00:00,10.25,31209.665411121678,-31199.415411121678,973403521.9957368,717.0789567644126,-706.8289567644126,499607.1741206679
2024-11-03 06:00:00,700.0,32384.833838297054,-31684.833838297054,1003928695.360494,3249.8891858139395,-2549.8891858139395,6501934.859930876
2024-11-03 07:00:00,5497.75,34955.167855564505,-29457.417855564505,867739466.7173305,8682.820861873186,-3185.070861873186,10144676.3951536
2024-11-03 08:00:00,12734.75,38119.18958155997,-25384.43958155997,644369772.8698685,14877.359999934813,-2142.6099999348135,4590777.611820661
2024-11-03 09:00:00,18958.25,41458.19801995251,-22499.948019952513,506247660.900565,19722.40175526569,-764.1517552656915,583927.9050756373
2024-11-03 10:00:00,22863.5,43370.57816151483,-20507.07816151483,420540254.72247845,21979.096373185195,884.4036268148047,782169.7751231804
2024-11-03 11:00:00,23778.75,43892.94694075966,-20114.196940759663,404580918.57166535,21524.08771045442,2254.6622895455803,5083502.039898918
2024-11-03 12:00:00,21519.0,42286.73147799214,-20767.731477992143,431298670.74198574,19054.092645718163,2464.907354281837,6075768.265192685
2024-11-03 13:00:00,15412.0,40243.77704025991,-24831.777040259913,616617150.9771793,15098.152024121824,313.84797587817593,98500.5519628281
2024-11-03 14:00:00,7255.75,36489.60222079512,-29233.852220795117,854618115.6672876,9632.01388300218,-2376.2638830021806,5646630.041660601
2024-11-03 15:00:00,1076.75,31817.013015734497,-30740.263015734497,944963770.2765342,4166.1174467096125,-3089.3674467096125,9544191.220789071
2024-11-03 16:00:00,41.75,24832.8911803253,-24791.1411803253,614600681.0228208,552.9221850039094,-511.17218500390936,261297.00272167093
2024-11-03 17:00:00,20.75,19831.14627737878,-19810.39627737878,392451800.666783,-99.24253786134841,119.99253786134841,14398.209142407131
2024-11-03 18:00:00,21.75,16652.933238569647,-16631.183238569647,276596255.91488,-147.02207204948024,168.77207204948024,28484.01230387495
2024-11-03 19:00:00,25.0,14750.571201038547,-14725.571201038547,216842447.19685584,-239.3526401142978,264.3526401142978,69882.31833539945
2024-11-03 20:00:00,17.5,13829.688184462953,-13812.188184462953,190776542.44301802,-36.151033002675035,53.651033002675035,2878.433342254126
2024-11-03 21:00:00,13.25,13317.660267885309,-13304.410267885309,177007332.57621202,-185.54889033000248,198.79889033000248,39520.998796440355
2024-11-03 22:00:00,11.0,13437.599374375306,-13426.599374375306,180273570.75997537,-208.9666078589064,219.9666078589064,48385.3085729539
2024-11-03 23:00:00,12.0,14672.800626415294,-14660.800626415294,214939075.00749907,15.77262690552709,-3.7726269055270905,14.23271376830691
2024-11-04 00:00:00,11.5,15413.309963458683,-15401.809963458683,237215750.15049517,-78.78848019047035,90.28848019047035,8152.009655104957
2024-11-04 01:00:00,9.0,17679.348543162923,-17670.348543162923,312241217.6368601,44.67362909005135,-35.67362909005135,1272.607812454558
2024-11-04 02:00:00,9.25,19631.307432005648,-19622.057432005648,385025137.86492807,-22.329495831661234,31.579495831661234,997.2645569819092
2024-11-04 03:00:00,8.0,21397.186315228697,-21389.186315228697,457497291.22756654,-116.40306194305617,124.40306194305617,15476.121820807872
2024-11-04 04:00:00,8.25,23936.914921251126,-23928.664921251126,572581004.9135141,-52.30770680594367,60.55770680594367,3667.235853594636
2024-11-04 05:00:00,14.0,25663.58432424348,-25649.58432424348,657901176.0064768,-44.825082115509645,58.825082115509645,3460.3902858964525
2024-11-04 06:00:00,320.0,27393.90289702406,-27073.90289702406,732996218.0774878,2743.4437164177543,-2423.4437164177543,5873079.446644696
2024-11-04 07:00:00,2823.0,30247.310646159574,-27424.310646159574,752092814.4170613,8058.201199505387,-5235.201199505387,27407331.599302646
2024-11-04 08:00:00,6978.0,33169.65060245991,-26191.650602459908,686002561.2813385,13847.475293353384,-6869.475293353384,47189690.80599256
2024-11-04 09:00:00,11203.75,34877.18732801406,-23673.437328014057,560431634.9234093,17919.126391591682,-6715.3763915916825,45096280.08074693
2024-11-04 10:00:00,14698.25,36803.67278409237,-22105.42278409237,488649716.4634701,19877.145410851546,-5178.895410851546,26820957.676539205
2024-11-04 11:00:00,16318.75,37519.1475408813,-21200.3975408813,449456855.8914058,19410.29285309258,-3091.5428530925783,9557637.2125078
2024-11-04 12:00:00,15552.25,36592.09499573102,-21039.844995731022,442675077.44438773,17146.237013748745,-1593.987013748745,2540794.599999642
2024-11-04 13:00:00,11728.75,35409.5838230513,-23680.833823051304,560781890.5549706,13422.439148352065,-1693.6891483520649,2868582.9312455426
2024-11-04 14:00:00,5576.75,32784.850898142904,-27208.100898142904,740280754.4835247,8455.289281421188,-2878.539281421188,8285988.39468481
2024-11-04 15:00:00,799.25,28919.563671838958,-28120.313671838958,790752041.0026131,3264.0177981434263,-2464.7677981434263,6075080.298764793
2024-11-04 16:00:00,31.5,24231.89527751878,-24200.39527751878,585659131.5881532,601.0077700224288,-569.5077700224288,324339.1001159196
2024-11-04 17:00:00,26.25,20724.683597670868,-20698.433597670868,428425153.3971902,702.0005133607483,-675.7505133607483,456638.75630731485
2024-11-04 18:00:00,16.75,18138.39028037805,-18121.64028037805,328393846.4514203,757.0145558444559,-740.2645558444559,547991.6126395896
2024-11-04 19:00:00,14.25,16409.253805052955,-16395.003805052955,268796149.76770085,916.9365828850821,-902.6865828850821,814843.0669207462
2024-11-04 20:00:00,8.5,14762.713995604776,-14754.213995604776,217686830.62809986,930.9099613169808,-922.4099613169808,850840.136736794
2024-11-04 21:00:00,9.75,13963.38918568939,-13953.63918568939,194704046.52440646,945.8646262419774,-936.1146262419774,876310.593464157
2024-11-04 22:00:00,9.0,13487.31371599948,-13478.31371599948,181664940.62689972,947.9733526086884,-938.9733526086884,881670.9569092003
2024-11-04 23:00:00,11.0,13779.132545562461,-13768.132545562461,189561473.79217625,1032.1750840560865,-1021.1750840560865,1042798.5522969553
2024-11-05 00:00:00,11.25,13849.86241073208,-13838.61241073208,191507193.45446792,818.7691234464723,-807.5191234464723,652087.1347317591
2024-11-05 01:00:00,11.0,15597.672326299362,-15586.672326299362,242944354.20742637,986.0990234318589,-975.0990234318589,950818.1054977649
2024-11-05 02:00:00,10.5,17339.124376378488,-17328.624376378488,300281222.7776187,1012.2223619540117,-1001.7223619540117,1003447.690438724
2024-11-05 03:00:00,9.0,18824.847186123952,-18815.847186123952,354036105.33156866,850.2207513304611,-841.2207513304611,707652.3524689855
2024-11-05 04:00:00,11.0,20386.783611428924,-20375.783611428924,415172557.7797755,714.1688778215849,-703.1688778215849,494446.47073686705
2024-11-05 05:00:00,13.0,22068.191086954437,-22055.191086954437,486431453.8820745,749.2435649417407,-736.2435649417407,542054.5869181232
2024-11-05 06:00:00,410.25,23408.377747291233,-22998.127747291233,528913879.88072693,3365.483869363639,-2955.233869363639,8733407.222633986
2024-11-05 07:00:00,3053.0,25354.105062991846,-22301.105062991846,497339287.03060055,8360.704518754013,-5307.704518754013,28171727.258401774
2024-11-05 08:00:00,7100.5,27238.68966668984,-20138.18966668984,405546683.0515734,13813.834634274748,-6713.334634274748,45068861.911752865
2024-11-05 09:00:00,10747.75,28584.432842098642,-17836.682842098642,318147254.8096161,17787.455281530394,-7039.705281530394,49557450.45080692
2024-11-05 10:00:00,13414.75,29768.263927791733,-16353.513927791733,267437417.7864782,19559.581192925907,-6144.831192925907,37758950.38955522
2024-11-05 11:00:00,14226.5,29133.071070334874,-14906.571070334874,222205861.0749446,18717.70071410177,-4491.200714101771,20170883.85434826
2024-11-05 12:00:00,12656.25,26852.600504813716,-14196.350504813716,201536367.65552464,15765.0479843309,-3108.7979843309004,9664624.90737987
2024-11-05 13:00:00,8734.75,24613.53293886315,-15878.78293886315,252135747.61953148,11616.387967021907,-2881.6379670219067,8303837.372982147
2024-11-05 14:00:00,4108.0,21682.888865524437,-17574.888865524437,308876718.6355348,6486.26959977534,-2378.26959977534,5656166.289215555
2024-11-05 15:00:00,642.5,17721.597874237224,-17079.097874237224,291695584.19777447,1211.9498917031217,-569.4498917031217,324273.17916069704
2024-11-05 16:00:00,33.75,13455.495335693937,-13421.745335693937,180143247.85622194,-1393.932669600101,1427.682669600101,2038277.805076471
2024-11-05 17:00:00,28.25,10781.582658777013,-10753.332658777013,115634163.27032031,-1178.9375286095133,1207.1875286095133,1457301.7292303443
2024-11-05 18:00:00,22.5,8228.040325062815,-8205.540325062815,67330892.02623197,-1031.6829254554887,1054.1829254554887,1111301.6403218925
2024-11-05 19:00:00,9.5,7049.3873411640525,-7039.8873411640525,49560013.77628187,-812.5927701931363,822.0927701931363,675836.5228038247
2024-11-05 20:00:00,7.0,5875.242993904743,-5868.242993904743,34436275.83551211,-818.2707880309061,825.2707880309061,681071.8735771528
2024-11-05 21:00:00,6.5,6049.942055000924,-6043.442055000924,36523191.87215379,-673.1822003251564,679.6822003251564,461967.893438846
2024-11-05 22:00:00,7.0,6464.360146143474,-6457.360146143474,41697500.05700206,-588.9121315410134,595.9121315410134,355111.2685177541
2024-11-05 23:00:00,6.75,7400.318486559205,-7393.568486559205,54664854.96544137,-675.8842243679067,682.6342243679067,465989.48427837354
2024-11-06 00:00:00,6.25,8875.411950124893,-8869.161950124893,78662033.6975432,-714.1964073697126,720.4464073697126,519043.02589192585
2024-11-06 01:00:00,7.0,10122.901996621862,-10115.901996621862,102331473.20525818,-699.9643404234445,706.9643404234445,499798.5786303559
2024-11-06 02:00:00,6.25,12404.298399504274,-12398.048399504274,153711604.1164505,-637.2894088286773,643.5394088286773,414142.9707155635
2024-11-06 03:00:00,6.5,14899.966816956177,-14893.466816956177,221815353.82777476,-577.7540963780493,584.2540963780493,341352.84913453093
2024-11-06 04:00:00,7.0,17672.76825573854,-17665.76825573854,312079368.06545955,-640.1156653846714,647.1156653846714,418758.68438624596
2024-11-06 05:00:00,10.0,20377.661174759734,-20367.661174759734,414841621.72981507,-448.6377820308014,458.6377820308014,210348.6151061329
2024-11-06 06:00:00,223.0,22472.84245879436,-22249.84245879436,495055489.4411682,2194.201274330888,-1971.2012743308878,3885634.463923716
2024-11-06 07:00:00,1755.5,26147.024325123057,-24391.524325123057,594946458.9030697,7606.290359494864,-5850.790359494864,34231747.830758035
2024-11-06 08:00:00,3988.5,30321.23204322299,-26332.73204322299,693412776.8601828,13220.287718215552,-9231.787718215552,85225904.4741955
2024-11-06 09:00:00,5674.75,32334.71706031589,-26659.96706031589,710753843.6571282,16934.09322782095,-11259.343227820951,126772809.92187752
2024-11-06 10:00:00,6568.0,33795.04240288399,-27227.04240288399,741311838.0084429,18246.960761174563,-11678.960761174563,136398124.46105513
2024-11-06 11:00:00,6652.0,33377.784745184705,-26725.784745184705,714267570.2459475,17056.25102203378,-10404.251022033779,108248439.32949093
2024-11-06 12:00:00,5668.25,32128.864237770904,-26460.614237770904,700164105.8401242,14029.729299002032,-8361.479299002032,69914336.06763951
2024-11-06 13:00:00,3899.5,29583.014934950043,-25683.514934950043,659642939.4138019,9470.42106056645,-5570.92106056645,31035161.463062823
2024-11-06 14:00:00,1700.25,26998.116636042017,-25297.866636042017,639982056.3349679,4491.034986516643,-2790.7849865166427,7788480.840966698
2024-11-06 15:00:00,211.5,24443.15940512158,-24231.65940512158,587173317.5258172,-405.79131905905365,617.2913190590536,381048.5725856664
2024-11-06 16:00:00,40.0,22678.248929759488,-22638.248929759488,512490314.6057566,-2211.2475079616693,2251.2475079616693,5068115.342103627
2024-11-06 17:00:00,33.75,21645.678147892002,-21611.928147892002,467075438.26964664,-1294.7126627319667,1328.4626627319667,1764813.0462729072
2024-11-06 18:00:00,17.25,20813.131752111483,-20795.881752111483,432468697.84780335,-608.7480510796778,625.9980510796778,391873.5599555549
2024-11-06 19:00:00,11.25,19915.722219845746,-19904.472219845746,396188014.35061103,-352.1323771295653,363.3823771295653,132046.75200833366
2024-11-06 20:00:00,6.0,20142.16095827194,-20136.16095827194,405464978.1374351,80.80977630027708,-74.80977630027708,5596.502630097498
2024-11-06 21:00:00,6.0,20525.376099526882,-20519.376099526882,421044795.5138351,-44.91873925482079,50.91873925482079,2592.718007300428
2024-11-06 22:00:00,6.5,21238.917697448283,-21232.417697448283,450815561.27891505,84.90962892496484,-78.40962892496484,6148.069908150682
2024-11-06 23:00:00,6.5,22485.253367370926,-22478.753367370926,505294352.95108974,321.85848197162636,-315.35848197162636,99450.97215144859
