Month,Region,Region_Type,Mean,Std,Min,Max,Count
November,HH,Bundesland,2.619135802469136,10.17718283804094,0.0,60.0,1620
November,MV,Bundesland,3.570918367346939,12.690692315155518,0.0,60.0,1960
November,NI,Bundesland,4.882721783557827,14.556787549566973,0.0,60.0,4306
November,NW,Bundesland,5.878600823045267,16.26320841119018,0.0,60.0,4860
November,RP,Bundesland,4.205895292564892,13.724041453659998,0.0,60.0,2273
November,SH,Bundesland,3.5725925925925925,12.149872598875124,0.0,60.0,2700
November,SL,Bundesland,4.2444444444444445,13.775413912029748,0.0,60.0,540
November,SN,Bundesland,8.528395061728395,19.365908269537567,0.0,60.0,3240
November,ST,Bundesland,6.0814814814814815,16.56725385248718,0.0,60.0,1620
November,TH,Bundesland,5.232407407407408,15.144734714252937,0.0,60.0,1080
October,BB,Bundesland,13.186021505376344,22.516369527065212,0.0,60.0,2790
October,BE,Bundesland,14.39605734767025,23.42846828665553,0.0,60.0,558
October,BW,Bundesland,7.8608232987958555,17.44893974915405,0.0,60.0,3571
October,BY,Bundesland,9.230873945004085,19.15017658256801,0.0,60.0,7346
October,Germany,Germany,10.760121975649387,20.243483963494754,0.0,60.0,44927
October,HB,Bundesland,13.258960573476703,21.621741267087298,0.0,60.0,1116
October,HE,Bundesland,7.486021505376344,16.793484996957293,0.0,60.0,2790
October,HH,Bundesland,12.736999402271369,21.43902391094768,0.0,60.0,1673
October,MV,Bundesland,12.574372759856631,21.7647218462015,0.0,60.0,2232
October,NI,Bundesland,11.900089605734767,20.909852282253013,0.0,60.0,4464
October,NW,Bundesland,9.843401654081266,19.217625704450715,0.0,60.0,5562
October,RP,Bundesland,8.843918191603874,18.204540037200218,0.0,60.0,2787
October,SH,Bundesland,13.153570147111589,22.115586458087723,0.0,60.0,2787
October,SL,Bundesland,9.347670250896057,18.721072333607246,0.0,60.0,558
October,SN,Bundesland,13.033563925185755,22.034004073277973,0.0,60.0,3903
October,ST,Bundesland,11.632019115890083,21.028079081262067,0.0,60.0,1674
October,TH,Bundesland,11.579749103942651,20.640417104142028,0.0,60.0,1116
September,BB,Bundesland,23.68164676304211,26.926685121548257,0.0,60.0,3182
September,BE,Bundesland,25.50925925925926,27.307598271973585,0.0,60.0,540
September,BW,Bundesland,14.55652634365899,22.31869146652585,0.0,60.0,3777
September,BY,Bundesland,18.558475855130784,24.775512821306396,0.0,60.0,7952
September,Germany,Germany,19.609329826315676,24.973051375018574,0.0,60.0,46003
September,HB,Bundesland,20.255218216318784,24.60715748953787,0.0,60.0,1054
September,HE,Bundesland,17.29222222222222,23.93396216453035,0.0,60.0,2700
September,HH,Bundesland,21.748148148148147,25.225961465070284,0.0,60.0,1620
September,MV,Bundesland,24.031944444444445,26.5780924024695,0.0,60.0,2160
September,NI,Bundesland,20.34945984030061,24.723730747048123,0.0,60.0,4258
September,NW,Bundesland,17.73157110945644,23.71598898623465,0.0,60.0,5372
September,RP,Bundesland,17.058518518518518,23.540028060929053,0.0,60.0,2700
September,SH,Bundesland,21.009931719428927,25.17714748980454,0.0,60.0,3222
September,SL,Bundesland,16.814814814814813,23.27369945317063,0.0,60.0,540
September,SN,Bundesland,21.233173076923077,26.123677973618392,0.0,60.0,3744
September,ST,Bundesland,23.09990485252141,26.37817651180686,0.0,60.0,2102
September,TH,Bundesland,20.77314814814815,25.180376557429675,0.0,60.0,1080
