datetime,hour_of_day_sin,hour_of_day_cos,weekday_sin,weekday_cos,weekend,month_sin,month_cos,wind_speed,wind_direction,wind_direction_sin,wind_direction_cos,extreme_wind_speed_911,cloudiness_mean,temperature_mean,humidity_mean,pressure_station_level,precipitation_indicator,TD,solar_generation_mw,wind_generation_mw
2024-01-01 00:00:00,0.0,1.0,0.0,1.0,0,0.4999999999999999,0.8660254037844387,5.082062780269058,198.2959641255605,-0.3139255783251365,-0.9494475926944196,9.053846153846154,7.0978260869565215,1.15,72.86,969.7223300970874,-1.925531914893617,-1.2079922027290448,3.0,34838.75
2024-01-01 01:00:00,0.2588190451025207,0.9659258262890684,0.0,1.0,0,0.4999999999999999,0.8660254037844387,5.160986547085202,201.30044843049328,-0.363258522425769,-0.9316883845390834,9.11971153846154,7.179347826086956,3.22,74.81,969.7487804878048,0.1791044776119403,0.6850194552529183,3.0,34762.0
2024-01-01 02:00:00,0.4999999999999999,0.8660254037844387,0.0,1.0,0,0.4999999999999999,0.8660254037844387,5.126905829596413,200.8071748878924,-0.3552240235588633,-0.9347812006489284,9.001442307692308,7.179347826086956,3.19,74.76,969.889756097561,0.2388059701492537,0.6698076923076923,3.25,33711.75
2024-01-01 03:00:00,0.7071067811865476,0.7071067811865476,0.0,1.0,0,0.4999999999999999,0.8660254037844387,5.197309417040358,202.28699551569505,-0.379246153918299,-0.925295820123585,9.146634615384617,7.086956521739131,3.1,75.03,969.8068292682926,0.2750533049040511,0.65703125,3.0,33409.25
2024-01-01 04:00:00,0.8660254037844386,0.5000000000000001,0.0,1.0,0,0.4999999999999999,0.8660254037844387,5.268609865470853,203.67713004484304,-0.4015822524114724,-0.9158229602647712,9.313942307692308,7.070652173913044,3.01,75.36,969.769268292683,0.3326226012793177,0.6893617021276597,3.25,33721.5
2024-01-01 05:00:00,0.9659258262890684,0.2588190451025207,0.0,1.0,0,0.4999999999999999,0.8660254037844387,5.260089686098655,203.1838565022421,-0.3936829209682332,-0.919246298734958,9.309134615384616,7.201086956521739,2.96,75.38,969.7741463414636,0.3624733475479744,0.6393822393822393,3.25,33368.5
2024-01-01 06:00:00,1.0,6.123233995736766e-17,0.0,1.0,0,0.4999999999999999,0.8660254037844387,5.400448430493273,204.97757847533632,-0.4222635644816159,-0.9064731005999462,9.566346153846151,7.237837837837838,0.84,73.33,969.7747572815534,-1.7893617021276595,-1.356031128404669,4.0,33569.25
2024-01-01 07:00:00,0.9659258262890684,-0.2588190451025206,0.0,1.0,0,0.4999999999999999,0.8660254037844387,5.456053811659193,208.2511210762332,-0.4733369030177038,-0.8808814768410157,9.648076923076925,7.237837837837838,2.92,75.56,970.2946341463414,0.3837953091684435,0.5863813229571984,425.25,34202.5
2024-01-01 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,1.0,0,0.4999999999999999,0.8660254037844387,5.616591928251121,210.4932735426009,-0.507437205209235,-0.8616887389129794,9.878846153846156,7.059139784946237,2.95,75.66,970.7668292682928,0.3773987206823028,0.6593810444874274,3217.5,33671.75
2024-01-01 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,1.0,0,0.4999999999999999,0.8660254037844387,5.797309417040359,209.9103139013453,-0.4986437830928215,-0.8668070013462508,10.201923076923077,6.989247311827957,1.23,72.24,971.0668292682928,-1.725531914893617,-4.9897683397683394,6342.5,33785.25
2024-01-01 10:00:00,0.4999999999999999,-0.8660254037844387,0.0,1.0,0,0.4999999999999999,0.8660254037844387,6.109865470852018,213.6322869955157,-0.5538608244485101,-0.8326092643858922,10.667788461538462,7.043010752688172,3.81,72.58,971.439024390244,0.3859275053304904,0.92,8136.5,33839.5
2024-01-01 11:00:00,0.258819045102521,-0.9659258262890682,0.0,1.0,0,0.4999999999999999,0.8660254037844387,6.301793721973094,218.609865470852,-0.6240141535228318,-0.7814130381579153,11.222596153846156,7.301075268817204,4.19,71.08,971.519512195122,0.417910447761194,1.0172549019607844,7771.5,33702.75
2024-01-01 12:00:00,1.2246467991473532e-16,-1.0,0.0,1.0,0,0.4999999999999999,0.8660254037844387,6.390134529147982,223.09417040358744,-0.6831994793077341,-0.7302317929764774,11.41971153846154,7.338709677419355,2.33,68.02,971.4597087378642,-1.6851063829787234,-0.8654150197628461,6366.0,33049.25
2024-01-01 13:00:00,-0.2588190451025208,-0.9659258262890684,0.0,1.0,0,0.4999999999999999,0.8660254037844387,6.302690582959642,227.1748878923767,-0.7334320024159586,-0.6797628246911693,11.299519230769231,7.381720430107527,4.5,69.92,971.5531707317072,0.4562899786780384,1.115612648221344,4199.25,31812.75
2024-01-01 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,0.4999999999999999,0.8660254037844387,6.00627802690583,228.11659192825115,-0.7445049084939032,-0.6676169869232544,10.75,7.408602150537634,4.43,69.87,971.6765853658536,0.4093816631130064,1.048722986247544,1422.5,31246.75
2024-01-01 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0,0.4999999999999999,0.8660254037844387,5.668161434977579,229.0134529147982,-0.7548636005408137,-0.6558818068665717,10.147596153846154,7.526881720430108,4.17,70.85,972.0839024390244,0.4072494669509595,0.9984189723320156,83.5,31610.25
2024-01-01 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0,0.4999999999999999,0.8660254037844387,5.360538116591929,227.9372197309417,-0.742411198117344,-0.669944484946305,9.609134615384615,7.545454545454546,3.83,72.39,972.6492682926828,0.3923240938166311,0.96,5.75,32435.75
2024-01-01 17:00:00,-0.9659258262890684,-0.2588190451025206,0.0,1.0,0,0.4999999999999999,0.8660254037844387,5.159192825112108,228.4304932735426,-0.7481513314337497,-0.6635281345006462,9.142307692307693,7.48936170212766,3.61,73.29,973.1717073170732,0.3837953091684435,0.9437743190661478,5.25,31522.75
2024-01-01 18:00:00,-1.0,-1.8369701987210287e-16,0.0,1.0,0,0.4999999999999999,0.8660254037844387,5.050224215246637,227.21973094170403,-0.7339638001236488,-0.6791885895007752,9.028846153846152,7.048128342245989,1.28,71.93,973.390291262136,-1.7468085106382978,-1.0758823529411763,4.5,30992.5
2024-01-01 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,1.0,0,0.4999999999999999,0.8660254037844387,4.942600896860987,225.42600896860984,-0.7123447094763554,-0.701829762037096,8.786538461538461,6.850267379679145,3.2,74.78,973.7834146341464,0.347547974413646,0.8256916996047431,3.25,30141.0
2024-01-01 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0.4999999999999999,0.8660254037844387,4.885201793721974,225.695067264574,-0.7156326027514621,-0.6984768986009259,8.542307692307691,6.925531914893617,3.03,75.37,973.8536585365854,0.2750533049040511,0.783984375,3.0,29021.75
2024-01-01 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,0.4999999999999999,0.8660254037844387,4.743497757847534,221.4798206278027,-0.6623562275518095,-0.7491890467854796,8.365865384615384,6.952127659574468,2.85,76.07,973.7687804878047,0.2665245202558635,0.772568093385214,2.75,27521.5
2024-01-01 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,0.4999999999999999,0.8660254037844387,4.539910313901345,216.8609865470852,-0.5998755703331629,-0.8000933071320261,8.032211538461539,6.968085106382978,2.71,76.31,973.5614634146342,0.2153518123667377,0.6646245059288538,3.0,25591.5
2024-01-01 23:00:00,-0.2588190451025215,0.965925826289068,0.0,1.0,0,0.4999999999999999,0.8660254037844387,4.418385650224215,210.8968609865471,-0.513494241240584,-0.8580930393685506,7.75625,7.127659574468085,2.56,77.21,973.4131707317074,0.2601279317697228,0.7154455445544553,3.25,24465.0
2024-01-02 00:00:00,0.0,1.0,0.7818314824680298,0.6234898018587336,0,0.4999999999999999,0.8660254037844387,4.318385650224215,207.1300448430493,-0.4560116556476433,-0.8899738029366343,7.644230769230769,7.303191489361702,0.3,75.9,972.8388349514564,-1.819148936170213,-3.1333984375,3.0,23680.5
2024-01-02 01:00:00,0.2588190451025207,0.9659258262890684,0.7818314824680298,0.6234898018587336,0,0.4999999999999999,0.8660254037844387,4.246188340807175,199.14798206278027,-0.3280091268657518,-0.9446745538505666,7.397596153846154,7.5,2.31,78.88,972.1809756097562,0.3518123667377398,0.835686274509804,3.25,23513.25
2024-01-02 02:00:00,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0.4999999999999999,0.8660254037844387,4.272197309417041,191.79372197309416,-0.204388793921923,-0.9788897899759408,7.461538461538462,7.377659574468085,2.24,79.43,971.4551219512194,0.4371002132196162,0.866732283464567,3.5,25022.0
2024-01-02 03:00:00,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,0,0.4999999999999999,0.8660254037844387,4.417488789237669,184.66367713004485,-0.0813066702734228,-0.996689131760274,7.78125,7.196808510638298,2.19,80.42,970.5043902439024,0.5245202558635395,0.9726377952755906,3.0,27452.75
2024-01-02 04:00:00,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0.4999999999999999,0.8660254037844387,4.643946188340807,180.26905829596413,-0.0046959358852239,-0.9999889740322948,8.175961538461538,7.218085106382978,2.15,81.53,969.2848780487805,0.5863539445628998,1.092982456140351,3.25,30272.75
2024-01-02 05:00:00,0.9659258262890684,0.2588190451025207,0.7818314824680298,0.6234898018587336,0,0.4999999999999999,0.8660254037844387,4.989686098654709,174.66367713004485,0.0930018121737323,-0.99566593942567,8.698076923076924,7.208333333333333,2.25,81.97,968.0302439024392,0.6631130063965884,1.2791828793774318,3.5,33341.75
