datetime,pressure_station,dew_point,avg_temperature,precipitation,extreme_wind_speed,cloudiness,visibility
2021-02-05 01:00:00,1016.29,1.28,2.27,0.04,4.08,7.24,26944.3
2021-02-05 02:00:00,1016.06,1.29,2.24,0.03,4.22,7.32,25533.5
2021-02-05 03:00:00,1015.87,1.28,2.22,0.03,4.21,7.44,25483.4
2021-02-05 04:00:00,1015.81,1.26,2.2,0.05,4.28,7.46,24870.7
2021-02-05 05:00:00,1015.78,1.31,2.18,0.07,4.37,7.34,24645.5
2021-02-05 06:00:00,1015.82,1.36,2.2,0.07,4.52,7.17,24616.8
2021-02-05 07:00:00,1016.05,1.41,2.27,0.07,4.72,7.41,22788.0
2021-02-05 08:00:00,1016.37,1.62,2.56,0.08,4.87,7.49,22260.3
2021-02-05 09:00:00,1016.48,1.94,3.2,0.08,5.12,7.5,23423.4
2021-02-05 10:00:00,1016.54,2.22,3.88,0.1,5.35,7.6,24836.2
2021-02-05 11:00:00,1016.26,2.51,4.51,0.13,5.44,7.63,25694.1
2021-02-05 12:00:00,1015.72,2.75,5.02,0.13,5.57,7.6,26272.1
2021-02-05 13:00:00,1015.3,2.93,5.32,0.11,5.65,7.72,26033.3
2021-02-05 14:00:00,1015.22,3.06,5.38,0.11,5.62,7.58,25543.0
2021-02-05 15:00:00,1015.25,3.16,5.2,0.14,5.47,7.66,25485.3
2021-02-05 16:00:00,1015.25,3.15,4.77,0.15,5.2,7.68,23686.3
2021-02-05 17:00:00,1015.43,3.0,4.3,0.14,5.0,7.64,21387.5
2021-02-05 18:00:00,1015.59,2.87,3.97,0.1,4.97,7.74,20038.6
2021-02-05 19:00:00,1015.7,2.74,3.76,0.08,4.95,7.8,20705.1
2021-02-05 20:00:00,1015.83,2.59,3.52,0.07,4.97,7.64,19435.5
2021-02-05 21:00:00,1015.77,2.46,3.34,0.09,5.09,7.74,18826.6
2021-02-05 22:00:00,1015.62,2.32,3.14,0.13,5.42,7.63,18147.5
2021-02-05 23:00:00,1015.53,2.17,2.97,0.16,5.65,7.68,17844.7
2021-02-06 00:00:00,1015.45,2.03,2.84,0.19,5.89,7.69,17819.6
2021-02-06 01:00:00,1015.34,1.88,2.74,0.17,6.08,7.77,17737.8
2021-02-06 02:00:00,1015.07,1.74,2.57,0.13,6.18,7.82,17185.5
2021-02-06 03:00:00,1014.9,1.57,2.39,0.13,6.31,7.65,16751.2
2021-02-06 04:00:00,1014.86,1.41,2.3,0.15,6.37,7.7,17248.6
2021-02-06 05:00:00,1014.77,1.22,2.15,0.16,6.64,7.61,17850.3
2021-02-06 06:00:00,1014.74,1.03,2.04,0.17,6.88,7.58,18757.8
2021-02-06 07:00:00,1014.96,0.86,1.95,0.17,7.13,7.54,18597.6
2021-02-06 08:00:00,1015.13,0.76,1.97,0.17,7.38,7.64,20105.3
2021-02-06 09:00:00,1015.05,0.74,2.17,0.16,7.63,7.72,20971.6
2021-02-06 10:00:00,1014.79,0.69,2.38,0.17,7.97,7.78,22614.3
2021-02-06 11:00:00,1014.56,0.62,2.56,0.15,8.35,7.66,23424.4
2021-02-06 12:00:00,1014.14,0.48,2.62,0.12,8.6,7.56,24872.0
2021-02-06 13:00:00,1013.62,0.36,2.55,0.11,8.72,7.26,25948.0
2021-02-06 14:00:00,1013.21,0.19,2.39,0.09,8.89,6.98,25743.1
2021-02-06 15:00:00,1012.81,-0.03,2.13,0.08,9.11,6.74,26484.9
2021-02-06 16:00:00,1012.49,-0.27,1.79,0.07,9.4,6.63,25925.8
2021-02-06 17:00:00,1012.18,-0.57,1.45,0.07,9.59,6.61,24616.8
2021-02-06 18:00:00,1011.9,-0.85,1.2,0.09,9.8,6.73,23868.0
2021-02-06 19:00:00,1011.47,-1.14,0.91,0.16,10.11,6.91,23012.2
2021-02-06 20:00:00,1011.12,-1.38,0.65,0.28,10.29,7.12,22384.9
2021-02-06 21:00:00,1010.67,-1.6,0.41,0.28,10.38,7.28,21466.7
2021-02-06 22:00:00,1010.25,-1.81,0.22,0.28,10.44,7.52,21412.6
2021-02-06 23:00:00,1009.86,-1.99,0.02,0.3,10.63,7.49,21202.1
2021-02-07 00:00:00,1009.46,-2.17,-0.18,0.35,10.61,7.4,21359.7
2021-02-07 01:00:00,1008.86,-2.38,-0.45,0.36,10.43,7.38,21176.8
2021-02-07 02:00:00,1008.36,-2.55,-0.68,0.35,10.61,7.4,20389.7
2021-02-07 03:00:00,1007.72,-2.72,-0.96,0.34,10.48,7.46,19543.4
2021-02-07 04:00:00,1007.19,-2.92,-1.23,0.3,10.44,7.58,18124.8
2021-02-07 05:00:00,1006.62,-3.11,-1.51,0.24,10.46,7.66,17457.7
2021-02-07 06:00:00,1006.12,-3.29,-1.68,0.2,10.45,7.67,16748.0
2021-02-07 07:00:00,1005.87,-3.49,-1.79,0.21,10.37,7.69,16425.4
2021-02-07 08:00:00,1005.8,-3.59,-1.83,0.21,10.19,7.72,16357.0
2021-02-07 09:00:00,1005.76,-3.6,-1.69,0.18,10.02,7.74,17172.2
2021-02-07 10:00:00,1005.58,-3.6,-1.51,0.15,9.83,7.68,18904.1
2021-02-07 11:00:00,1005.3,-3.58,-1.36,0.13,9.93,7.79,18175.3
2021-02-07 12:00:00,1004.89,-3.54,-1.3,0.14,9.82,7.76,18628.8
2021-02-07 13:00:00,1004.46,-3.52,-1.31,0.16,9.76,7.71,18492.4
2021-02-07 14:00:00,1004.14,-3.54,-1.37,0.19,9.7,7.79,18742.2
2021-02-07 15:00:00,1004.08,-3.62,-1.49,0.24,9.59,7.74,18013.1
2021-02-07 16:00:00,1004.01,-3.8,-1.74,0.28,9.38,7.63,16938.1
2021-02-07 17:00:00,1004.12,-4.07,-2.04,0.39,9.4,7.65,17215.5
2021-02-07 18:00:00,1004.28,-4.34,-2.33,0.5,9.38,7.66,17535.0
2021-02-07 19:00:00,1004.36,-4.63,-2.63,0.5,9.35,7.59,17920.2
2021-02-07 20:00:00,1004.37,-4.89,-2.9,0.49,9.37,7.58,18755.0
2021-02-07 21:00:00,1004.47,-5.13,-3.12,0.49,9.42,7.58,18957.1
2021-02-07 22:00:00,1004.27,-5.42,-3.36,0.46,9.35,7.65,19395.9
2021-02-07 23:00:00,1004.04,-5.7,-3.6,0.4,9.31,7.66,19870.6
2021-02-08 00:00:00,1003.84,-6.01,-3.82,0.31,9.28,7.6,21642.7
2021-02-08 01:00:00,1003.64,-6.29,-4.03,0.25,9.22,7.46,22167.6
2021-02-08 02:00:00,1003.42,-6.51,-4.25,0.21,8.9,7.64,22440.2
2021-02-08 03:00:00,1003.11,-6.7,-4.48,0.19,8.68,7.59,21644.8
2021-02-08 04:00:00,1003.04,-6.9,-4.69,0.19,8.52,7.72,20497.2
2021-02-08 05:00:00,1003.04,-7.08,-4.9,0.17,8.41,7.64,19477.4
2021-02-08 06:00:00,1002.92,-7.22,-5.07,0.16,8.36,7.72,18349.6
2021-02-08 07:00:00,1002.93,-7.36,-5.23,0.15,8.08,7.63,18270.8
2021-02-08 08:00:00,1002.98,-7.4,-5.21,0.13,7.91,7.71,17932.5
2021-02-08 09:00:00,1002.89,-7.43,-4.99,0.11,8.0,7.59,18240.5
2021-02-08 10:00:00,1002.84,-7.4,-4.7,0.1,8.1,7.53,19372.7
2021-02-08 11:00:00,1002.55,-7.35,-4.41,0.09,8.11,7.66,20687.4
2021-02-08 12:00:00,1002.08,-7.34,-4.2,0.09,8.06,7.64,20513.8
2021-02-08 13:00:00,1001.77,-7.32,-4.14,0.08,8.01,7.53,20072.9
2021-02-08 14:00:00,1001.48,-7.29,-4.22,0.08,7.9,7.61,20453.7
2021-02-08 15:00:00,1001.61,-7.26,-4.41,0.11,7.7,7.51,18903.9
2021-02-08 16:00:00,1001.79,-7.3,-4.78,0.1,7.53,7.41,18894.2
2021-02-08 17:00:00,1002.08,-7.43,-5.18,0.11,7.2,7.27,17462.4
2021-02-08 18:00:00,1002.43,-7.57,-5.51,0.11,6.89,7.29,15269.6
2021-02-08 19:00:00,1002.64,-7.73,-5.76,0.1,6.64,7.39,14644.9
2021-02-08 20:00:00,1002.83,-7.88,-6.01,0.09,6.37,7.47,13912.6
2021-02-08 21:00:00,1003.02,-8.07,-6.32,0.09,6.02,7.37,13677.9
2021-02-08 22:00:00,1003.19,-8.28,-6.65,0.08,5.63,7.3,12766.1
2021-02-08 23:00:00,1003.49,-8.46,-6.9,0.06,5.36,7.4,12987.1
2021-02-09 00:00:00,1003.77,-8.67,-7.16,0.04,5.06,7.57,13385.5
2021-02-09 01:00:00,1004.01,-8.82,-7.33,0.03,4.8,7.55,14482.9
2021-02-09 02:00:00,1004.23,-8.98,-7.47,0.02,4.68,7.65,15293.0
2021-02-09 03:00:00,1004.27,-9.11,-7.6,0.02,4.52,7.71,14917.5
2021-02-09 04:00:00,1004.55,-9.25,-7.7,0.02,4.51,7.69,14376.1
2021-02-09 05:00:00,1004.71,-9.38,-7.82,0.02,4.39,7.56,14686.7
2021-02-09 06:00:00,1005.05,-9.51,-7.95,0.03,4.36,7.58,14966.4
2021-02-09 07:00:00,1005.64,-9.69,-8.09,0.03,4.25,7.45,15268.7
2021-02-09 08:00:00,1006.24,-9.64,-7.85,0.03,4.26,7.3,15110.9
2021-02-09 09:00:00,1006.57,-9.51,-7.24,0.03,4.41,7.09,14450.8
2021-02-09 10:00:00,1006.92,-9.47,-6.64,0.02,4.57,6.9,16364.3
2021-02-09 11:00:00,1007.08,-9.41,-6.11,0.01,4.72,6.82,18366.8
2021-02-09 12:00:00,1007.03,-9.36,-5.78,0.01,4.69,6.96,19313.0
2021-02-09 13:00:00,1007.15,-9.26,-5.62,0.0,4.69,6.94,20379.2
2021-02-09 14:00:00,1007.53,-9.2,-5.6,0.0,4.65,7.05,20690.9
2021-02-09 15:00:00,1007.86,-9.17,-5.8,0.0,4.69,7.09,21157.9
2021-02-09 16:00:00,1008.09,-9.19,-6.22,0.0,4.73,6.92,21847.0
2021-02-09 17:00:00,1008.43,-9.39,-6.89,0.0,4.56,6.67,20226.5
2021-02-09 18:00:00,1008.72,-9.62,-7.35,0.0,4.54,6.54,18174.6
2021-02-09 19:00:00,1008.79,-9.84,-7.75,0.0,4.52,6.34,17315.2
2021-02-09 20:00:00,1008.78,-10.06,-8.1,0.01,4.53,6.31,16305.7
2021-02-09 21:00:00,1008.87,-10.33,-8.38,0.01,4.68,6.43,16208.4
2021-02-09 22:00:00,1008.87,-10.53,-8.58,0.0,4.76,6.28,15413.1
2021-02-09 23:00:00,1008.88,-10.65,-8.78,0.01,4.82,6.46,14617.2
2021-02-10 00:00:00,1008.74,-10.89,-9.01,0.01,4.87,6.72,14788.1
2021-02-10 01:00:00,1008.53,-11.07,-9.17,0.01,4.91,6.69,14726.7
2021-02-10 02:00:00,1008.34,-11.21,-9.27,0.01,4.95,6.67,15425.0
2021-02-10 03:00:00,1007.98,-11.25,-9.34,0.02,5.07,6.75,15622.6
2021-02-10 04:00:00,1008.1,-11.29,-9.36,0.04,5.17,6.78,16548.2
2021-02-10 05:00:00,1008.21,-11.27,-9.33,0.06,5.2,6.78,16827.8
2021-02-10 06:00:00,1008.37,-11.29,-9.31,0.07,5.27,7.01,16566.5
2021-02-10 07:00:00,1008.76,-11.25,-9.23,0.09,5.26,7.16,15548.0
2021-02-10 08:00:00,1009.3,-11.01,-8.82,0.09,5.45,7.22,15045.3
2021-02-10 09:00:00,1009.74,-10.62,-8.04,0.09,5.66,7.17,15557.1
2021-02-10 10:00:00,1010.27,-10.2,-7.11,0.09,5.91,6.9,17131.5
2021-02-10 11:00:00,1010.73,-9.79,-6.34,0.07,6.12,6.8,18737.5
2021-02-10 12:00:00,1011.04,-9.38,-5.72,0.07,6.39,6.62,21561.6
2021-02-10 13:00:00,1011.6,-9.09,-5.33,0.07,6.62,6.43,23627.1
2021-02-10 14:00:00,1012.24,-8.91,-5.22,0.08,6.82,6.43,24850.2
2021-02-10 15:00:00,1013.13,-8.78,-5.29,0.09,6.87,6.33,25573.5
2021-02-10 16:00:00,1014.0,-8.81,-5.61,0.09,6.7,6.18,25683.1
2021-02-10 17:00:00,1015.1,-8.97,-6.19,0.08,6.52,6.02,24892.6
2021-02-10 18:00:00,1016.11,-9.2,-6.64,0.07,6.2,5.95,24359.5
2021-02-10 19:00:00,1017.0,-9.48,-7.09,0.06,5.93,6.02,24418.8
2021-02-10 20:00:00,1017.98,-9.69,-7.37,0.06,5.76,6.02,24018.7
2021-02-10 21:00:00,1019.0,-9.89,-7.62,0.04,5.54,6.15,24449.6
2021-02-10 22:00:00,1019.92,-10.01,-7.82,0.02,5.3,6.23,24531.7
2021-02-10 23:00:00,1020.92,-10.11,-8.03,0.02,5.03,6.06,24934.9
2021-02-11 00:00:00,1021.81,-10.17,-8.28,0.02,4.78,5.91,24298.4
2021-02-11 01:00:00,1022.44,-10.28,-8.54,0.02,4.63,5.64,23753.6
2021-02-11 02:00:00,1023.28,-10.4,-8.73,0.01,4.57,5.38,23545.3
2021-02-11 03:00:00,1024.0,-10.5,-8.88,0.01,4.32,5.69,23976.0
2021-02-11 04:00:00,1024.83,-10.53,-8.91,0.01,4.19,5.61,23221.0
2021-02-11 05:00:00,1025.61,-10.55,-8.96,0.01,4.17,5.49,23613.7
2021-02-11 06:00:00,1026.26,-10.57,-8.98,0.01,4.17,5.94,22392.6
2021-02-11 07:00:00,1027.21,-10.59,-9.01,0.01,4.12,5.78,21185.0
2021-02-11 08:00:00,1027.96,-10.28,-8.36,0.01,4.09,5.94,21108.2
2021-02-11 09:00:00,1028.35,-9.74,-7.07,0.01,4.16,5.63,23527.6
2021-02-11 10:00:00,1028.73,-9.43,-5.84,0.01,4.53,5.11,27956.5
2021-02-11 11:00:00,1029.12,-9.27,-4.88,0.01,4.96,4.86,32068.5
2021-02-11 12:00:00,1029.12,-9.23,-4.3,0.0,5.26,4.41,36445.4
2021-02-11 13:00:00,1029.24,-9.24,-4.0,0.0,5.51,4.66,37240.5
2021-02-11 14:00:00,1029.52,-9.29,-3.9,0.01,5.55,4.81,39978.4
2021-02-11 15:00:00,1030.0,-9.32,-4.09,0.01,5.42,4.64,40677.1
2021-02-11 16:00:00,1030.39,-9.26,-4.74,0.01,5.08,4.64,40685.6
2021-02-11 17:00:00,1031.1,-9.3,-5.89,0.01,4.55,4.76,38373.2
2021-02-11 18:00:00,1031.76,-9.52,-6.82,0.01,4.01,4.44,35104.0
2021-02-11 19:00:00,1032.07,-9.83,-7.48,0.01,3.88,4.36,31077.2
2021-02-11 20:00:00,1032.29,-10.22,-8.09,0.01,3.94,3.98,29016.8
2021-02-11 21:00:00,1032.58,-10.57,-8.64,0.01,4.0,3.65,26744.0
2021-02-11 22:00:00,1032.87,-10.96,-9.16,0.01,3.93,3.32,25769.9
2021-02-11 23:00:00,1033.08,-11.24,-9.6,0.0,3.91,3.23,25844.3
2021-02-12 00:00:00,1033.3,-11.59,-9.96,0.0,3.84,3.28,25358.3
2021-02-12 01:00:00,1033.36,-11.88,-10.28,0.0,3.89,3.57,25694.1
2021-02-12 02:00:00,1033.56,-12.12,-10.55,0.0,4.01,3.55,25815.0
2021-02-12 03:00:00,1033.47,-12.27,-10.72,0.0,3.98,3.38,25698.8
2021-02-12 04:00:00,1033.67,-12.43,-10.93,0.0,4.05,3.58,26820.0
2021-02-12 05:00:00,1033.87,-12.59,-11.06,0.0,4.19,3.27,26293.0
2021-02-12 06:00:00,1034.06,-12.73,-11.16,0.0,4.28,3.26,25902.8
2021-02-12 07:00:00,1034.42,-12.81,-11.13,0.0,4.47,3.07,25714.5
2021-02-12 08:00:00,1034.71,-12.22,-10.17,0.0,4.77,2.86,26234.9
2021-02-12 09:00:00,1034.8,-11.28,-8.36,0.0,5.56,2.56,30645.5
2021-02-12 10:00:00,1034.87,-10.68,-6.86,0.0,6.56,2.4,33314.5
2021-02-12 11:00:00,1034.94,-10.39,-5.69,0.0,7.26,2.32,37494.2
2021-02-12 12:00:00,1034.94,-10.27,-4.93,0.0,7.79,2.33,42059.1
2021-02-12 13:00:00,1034.93,-10.39,-4.47,0.0,8.14,2.2,44464.8
2021-02-12 14:00:00,1034.94,-10.51,-4.34,0.0,8.19,2.42,45598.7
2021-02-12 15:00:00,1035.14,-10.63,-4.56,0.0,8.28,2.36,47393.6
2021-02-12 16:00:00,1035.52,-10.8,-5.31,0.0,8.0,2.03,47644.3
2021-02-12 17:00:00,1036.04,-11.01,-6.55,0.0,7.3,1.6,45942.7
2021-02-12 18:00:00,1036.54,-11.26,-7.5,0.0,6.67,1.61,42264.5
2021-02-12 19:00:00,1036.97,-11.52,-8.24,0.0,6.52,1.66,39623.2
2021-02-12 20:00:00,1037.37,-11.77,-8.77,0.0,6.57,1.55,38423.3
2021-02-12 21:00:00,1037.86,-11.97,-9.24,0.0,6.42,1.5,35690.0
2021-02-12 22:00:00,1038.07,-12.23,-9.63,0.0,6.29,1.45,34541.0
2021-02-12 23:00:00,1038.43,-12.5,-10.05,0.0,6.22,1.06,33579.0
2021-02-13 00:00:00,1038.76,-12.83,-10.46,0.0,6.1,1.25,31930.2
2021-02-13 01:00:00,1039.01,-13.16,-10.91,0.0,5.8,1.12,31846.5
2021-02-13 02:00:00,1039.2,-13.49,-11.33,0.0,5.51,1.25,31192.8
2021-02-13 03:00:00,1039.34,-13.78,-11.71,0.0,5.29,1.28,30634.9
2021-02-13 04:00:00,1039.64,-13.97,-11.94,0.0,5.13,1.38,29783.0
2021-02-13 05:00:00,1039.97,-14.19,-12.16,0.0,5.13,1.59,28583.6
2021-02-13 06:00:00,1040.15,-14.31,-12.26,0.0,5.07,1.84,28809.5
2021-02-13 07:00:00,1040.45,-14.31,-12.22,0.0,4.94,1.84,27858.3
2021-02-13 08:00:00,1040.65,-13.55,-10.95,0.0,5.1,1.92,28137.3
2021-02-13 09:00:00,1040.69,-12.34,-8.86,0.0,5.59,1.94,29823.0
2021-02-13 10:00:00,1040.79,-11.41,-6.99,0.0,6.17,1.99,32434.0
2021-02-13 11:00:00,1040.87,-10.79,-5.37,0.0,6.59,1.83,36273.9
2021-02-13 12:00:00,1040.78,-10.55,-4.25,0.0,6.9,1.66,39261.5
2021-02-13 13:00:00,1040.56,-10.48,-3.53,0.0,6.89,1.78,40807.4
2021-02-13 14:00:00,1040.47,-10.36,-3.19,0.0,6.88,1.74,43130.1
2021-02-13 15:00:00,1040.45,-10.28,-3.33,0.0,6.8,1.7,43591.5
2021-02-13 16:00:00,1040.49,-10.3,-4.1,0.0,6.39,1.4,43936.5
2021-02-13 17:00:00,1040.89,-10.34,-5.5,0.0,5.78,1.04,40576.0
2021-02-13 18:00:00,1041.41,-10.57,-6.66,0.0,5.15,0.86,36673.2
2021-02-13 19:00:00,1041.84,-10.88,-7.6,0.0,4.87,0.56,33807.3
2021-02-13 20:00:00,1042.12,-11.16,-8.34,0.0,4.75,0.44,31596.1
2021-02-13 21:00:00,1042.29,-11.49,-8.96,0.0,4.65,0.55,29804.0
2021-02-13 22:00:00,1042.36,-11.78,-9.46,0.0,4.58,0.69,28772.5
2021-02-13 23:00:00,1042.44,-12.06,-9.94,0.0,4.56,0.8,27849.5
2021-02-14 00:00:00,1042.38,-12.31,-10.26,0.0,4.63,1.16,27790.4
2021-02-14 01:00:00,1042.21,-12.53,-10.53,0.0,4.75,1.39,27189.5
2021-02-14 02:00:00,1042.27,-12.72,-10.7,0.0,4.75,1.46,27177.7
2021-02-14 03:00:00,1042.22,-12.95,-10.96,0.0,4.72,1.73,27262.6
2021-02-14 04:00:00,1042.22,-13.19,-11.18,0.0,4.69,2.38,27853.8
2021-02-14 05:00:00,1042.29,-13.52,-11.5,0.0,4.5,2.54,27656.4
2021-02-14 06:00:00,1042.33,-13.74,-11.74,0.0,4.46,2.32,27227.9
2021-02-14 07:00:00,1042.53,-13.9,-11.79,0.0,4.45,2.21,27594.1
2021-02-14 08:00:00,1042.56,-13.1,-10.3,0.0,4.52,2.38,27829.6
2021-02-14 09:00:00,1042.39,-12.02,-8.04,0.0,4.79,2.5,29706.4
2021-02-14 10:00:00,1042.13,-11.09,-5.86,0.0,5.12,2.82,31799.2
2021-02-14 11:00:00,1041.78,-10.51,-3.95,0.0,5.37,3.46,34947.0
2021-02-14 12:00:00,1041.21,-10.21,-2.51,0.0,5.6,3.66,38081.3
2021-02-14 13:00:00,1040.66,-10.09,-1.39,0.0,5.69,3.97,40876.1
2021-02-14 14:00:00,1040.18,-10.01,-0.91,0.0,5.77,4.11,43286.9
2021-02-14 15:00:00,1039.77,-9.94,-1.09,0.0,5.67,4.6,45003.3
2021-02-14 16:00:00,1039.44,-9.88,-2.24,0.0,5.46,4.26,44299.9
2021-02-14 17:00:00,1039.41,-9.96,-3.94,0.0,4.99,4.26,42726.4
2021-02-14 18:00:00,1039.47,-10.25,-5.03,0.0,5.09,4.62,40714.7
2021-02-14 19:00:00,1039.22,-10.56,-5.63,0.0,5.25,5.53,40043.2
2021-02-14 20:00:00,1038.86,-10.82,-6.15,0.0,5.25,5.85,38277.5
2021-02-14 21:00:00,1038.61,-11.08,-6.4,0.0,5.24,5.9,37954.7
2021-02-14 22:00:00,1038.23,-11.26,-6.54,0.0,5.3,6.26,38521.5
2021-02-14 23:00:00,1037.88,-11.43,-6.56,0.0,5.5,6.43,38893.0
2021-02-15 00:00:00,1037.51,-11.64,-6.63,0.0,5.42,6.76,39400.5
2021-02-15 01:00:00,1037.04,-11.78,-6.8,0.01,5.39,6.91,40500.6
2021-02-15 02:00:00,1036.47,-12.08,-7.11,0.0,5.49,6.74,39934.5
2021-02-15 03:00:00,1035.76,-12.28,-7.4,0.0,5.5,6.24,40675.2
2021-02-15 04:00:00,1035.12,-12.39,-7.49,0.0,5.47,6.22,41087.1
2021-02-15 05:00:00,1034.62,-12.41,-7.49,0.0,5.6,6.47,41385.5
2021-02-15 06:00:00,1034.02,-12.24,-7.24,0.0,5.83,6.7,41799.7
2021-02-15 07:00:00,1033.58,-11.82,-6.64,0.0,6.0,7.16,41732.4
2021-02-15 08:00:00,1033.15,-11.02,-5.33,0.0,6.24,7.33,41361.2
2021-02-15 09:00:00,1032.63,-10.25,-3.75,0.0,6.63,7.15,42778.0
2021-02-15 10:00:00,1031.93,-9.57,-2.31,0.0,6.95,7.29,43276.2
2021-02-15 11:00:00,1031.23,-8.8,-1.17,0.02,7.22,7.37,43101.9
2021-02-15 12:00:00,1030.3,-8.0,-0.45,0.08,7.37,7.59,40914.0
2021-02-15 13:00:00,1029.21,-7.14,-0.05,0.14,7.45,7.65,39424.9
2021-02-15 14:00:00,1028.2,-6.34,0.19,0.18,7.54,7.6,37534.8
2021-02-15 15:00:00,1027.5,-5.37,0.16,0.19,7.55,7.51,31644.9
2021-02-15 16:00:00,1026.78,-4.45,-0.11,0.21,7.46,7.47,27072.6
2021-02-15 17:00:00,1026.23,-3.68,-0.35,0.25,7.45,7.58,22005.4
2021-02-15 18:00:00,1025.85,-2.97,-0.29,0.28,7.42,7.54,17336.3
2021-02-15 19:00:00,1025.49,-2.24,-0.24,0.28,7.21,7.59,13671.9
2021-02-15 20:00:00,1025.0,-1.64,-0.08,0.26,6.92,7.74,12567.1
2021-02-15 21:00:00,1024.72,-1.17,0.11,0.22,6.82,7.76,11511.4
2021-02-15 22:00:00,1024.41,-0.77,0.3,0.16,6.46,7.73,10407.5
2021-02-15 23:00:00,1024.14,-0.46,0.52,0.09,6.11,7.67,10713.0
2021-02-16 00:00:00,1024.02,-0.17,0.67,0.07,5.82,7.65,10229.7
2021-02-16 01:00:00,1023.77,0.1,0.89,0.07,5.55,7.66,9814.2
2021-02-16 02:00:00,1023.37,0.31,1.04,0.06,5.2,7.66,9874.3
2021-02-16 03:00:00,1022.9,0.48,1.17,0.07,4.9,7.66,8951.5
2021-02-16 04:00:00,1022.49,0.64,1.29,0.07,4.85,7.67,9886.5
2021-02-16 05:00:00,1022.14,0.75,1.36,0.05,4.93,7.55,10889.1
2021-02-16 06:00:00,1021.63,0.82,1.47,0.04,4.86,7.64,10635.1
2021-02-16 07:00:00,1021.38,0.88,1.55,0.04,4.87,7.66,11131.8
2021-02-16 08:00:00,1021.21,1.08,1.88,0.04,4.84,7.61,12237.5
2021-02-16 09:00:00,1020.85,1.4,2.47,0.04,4.87,7.64,13941.7
2021-02-16 10:00:00,1020.32,1.79,3.3,0.03,4.99,7.63,15598.7
2021-02-16 11:00:00,1019.72,2.12,4.21,0.02,5.14,7.62,18834.3
2021-02-16 12:00:00,1018.85,2.41,5.0,0.01,5.33,7.6,20453.8
2021-02-16 13:00:00,1017.96,2.67,5.64,0.01,5.34,7.59,23796.5
2021-02-16 14:00:00,1017.17,2.8,5.92,0.0,5.5,7.6,24787.4
2021-02-16 15:00:00,1016.46,2.79,5.69,0.0,5.54,7.59,26631.0
2021-02-16 16:00:00,1015.71,2.64,5.08,0.0,5.45,7.66,24900.8
2021-02-16 17:00:00,1015.06,2.37,4.3,0.0,5.42,7.68,23844.7
2021-02-16 18:00:00,1014.63,2.13,3.74,0.0,5.41,7.61,23748.1
2021-02-16 19:00:00,1014.13,1.97,3.44,0.0,5.53,7.52,22949.9
2021-02-16 20:00:00,1013.54,1.91,3.4,0.0,5.7,7.26,22295.1
2021-02-16 21:00:00,1013.24,2.06,3.47,0.06,6.08,7.66,20341.3
2021-02-16 22:00:00,1013.06,2.32,3.65,0.16,6.46,7.66,19117.4
2021-02-16 23:00:00,1012.85,2.65,3.91,0.23,7.01,7.68,17857.7
2021-02-17 00:00:00,1012.88,2.94,4.16,0.23,7.3,7.6,16867.5
2021-02-17 01:00:00,1013.1,3.13,4.26,0.21,7.54,7.59,16630.1
2021-02-17 02:00:00,1013.4,3.33,4.37,0.22,7.79,7.61,16044.4
2021-02-17 03:00:00,1013.6,3.47,4.4,0.22,7.86,7.65,15812.8
2021-02-17 04:00:00,1013.95,3.57,4.48,0.22,7.89,7.54,16227.8
2021-02-17 05:00:00,1014.43,3.6,4.53,0.19,7.96,7.44,16805.4
2021-02-17 06:00:00,1014.8,3.62,4.56,0.18,7.97,7.32,17290.5
2021-02-17 07:00:00,1015.46,3.63,4.57,0.13,7.91,7.26,17814.1
2021-02-17 08:00:00,1016.21,3.79,4.95,0.07,7.73,7.19,19331.0
2021-02-17 09:00:00,1016.64,4.04,5.58,0.06,7.93,7.11,22611.5
2021-02-17 10:00:00,1017.0,4.15,6.2,0.03,8.47,7.34,26115.0
2021-02-17 11:00:00,1017.32,4.15,6.82,0.02,8.92,7.24,28105.4
2021-02-17 12:00:00,1017.42,4.07,7.29,0.01,9.18,7.31,30270.4
2021-02-17 13:00:00,1017.57,3.98,7.58,0.01,8.95,7.21,32676.0
2021-02-17 14:00:00,1017.69,3.9,7.77,0.01,8.56,7.07,35185.9
2021-02-17 15:00:00,1017.87,3.85,7.64,0.01,7.84,6.84,36892.4
2021-02-17 16:00:00,1018.18,3.78,7.22,0.01,6.9,6.84,36337.2
2021-02-17 17:00:00,1018.59,3.52,6.18,0.0,5.76,6.79,34633.1
2021-02-17 18:00:00,1019.02,3.28,5.4,0.0,4.83,6.82,33000.8
2021-02-17 19:00:00,1019.21,3.05,4.84,0.01,4.55,6.71,31038.0
2021-02-17 20:00:00,1019.34,2.8,4.37,0.01,4.41,6.72,29040.3
2021-02-17 21:00:00,1019.5,2.58,4.0,0.02,4.19,6.77,27606.8
2021-02-17 22:00:00,1019.59,2.36,3.64,0.02,4.08,6.74,25527.1
2021-02-17 23:00:00,1019.57,2.13,3.32,0.02,3.96,6.7,24472.6
2021-02-18 00:00:00,1019.49,1.94,3.1,0.02,3.93,6.84,24269.7
2021-02-18 01:00:00,1019.31,1.76,2.87,0.02,3.95,7.06,25244.2
2021-02-18 02:00:00,1019.13,1.54,2.58,0.02,3.85,7.22,23922.5
